CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 29
opcodes = 2
patternOpcodes = 4

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_REVOLVE
evolveSeed = 0
optimizeSeed = 0
seeds = 64
tests = 16
units = 2
processes = 2
population = 278528
iterations = 64
generations = 100
precision = 0
candidates = 16
attempts = 32

scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=0  Generation=0  Age=0  Evolution=0 *Result=0.14241731  Best=0.14241731  BestSeed=0  BestGen=0  Time=74.7989 Seconds  Run Time=5946.6994 Seconds  TestError=0.00000000
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=1  Generation=0  Age=0  Evolution=0 *Result=0.00519830  Best=0.00519830  BestSeed=0  BestGen=0  Time=0.0035 Seconds  Run Time=5946.7063 Seconds  TestError=0.00000018
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=2  Generation=0  Age=0  Evolution=0 *Result=0.00220203  Best=0.00220203  BestSeed=0  BestGen=0  Time=0.0027 Seconds  Run Time=5946.7117 Seconds  TestError=0.00000185
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=3  Generation=0  Age=0  Evolution=0  Result=0.01616027  Best=0.00220203  BestSeed=0  BestGen=0  Time=0.0006 Seconds  Run Time=5946.7129 Seconds  TestError=0.00000185
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=4  Generation=0  Age=0  Evolution=0 *Result=0.00219232  Best=0.00219232  BestSeed=0  BestGen=0  Time=0.0019 Seconds  Run Time=5946.7168 Seconds  TestError=0.00000018
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=5  Generation=0  Age=0  Evolution=0  Result=0.00515604  Best=0.00219232  BestSeed=0  BestGen=0  Time=0.0006 Seconds  Run Time=5946.7179 Seconds  TestError=0.00000018
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=6  Generation=0  Age=0  Evolution=0  Result=0.01281646  Best=0.00219232  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=5946.7184 Seconds  TestError=0.00000018
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=7  Generation=0  Age=0  Evolution=0  Result=0.99087948  Best=0.00219232  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=5946.7186 Seconds  TestError=0.00000018
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=8  Generation=0  Age=0  Evolution=0  Result=0.63171685  Best=0.00219232  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=5946.7189 Seconds  TestError=0.00000018
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=9  Generation=0  Age=0  Evolution=0  Result=0.00340855  Best=0.00219232  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=5946.7193 Seconds  TestError=0.00000018
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=10  Generation=0  Age=0  Evolution=0  Result=0.50557238  Best=0.00219232  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=5946.7195 Seconds  TestError=0.00000018
