Test: 0  Generation=68  Evolve Result=0.01030584  Optimize Result=0.00000025  Duration: 46.1  Total: 46.1  Average: 46.1 *******
Test: 1  Generation=3  Evolve Result=0.00460392  Optimize Result=0.00000061  Duration: 1.6  Total: 47.7  Average: 23.9 *******
Test: 2  Generation=7  Evolve Result=0.00756556  Optimize Result=0.00000040  Duration: 4.2  Total: 51.9  Average: 17.3 *******
Test: 3  Generation=24  Evolve Result=0.00452948  Optimize Result=0.00000010  Duration: 15.5  Total: 67.4  Average: 16.9 *******
Test: 4  Generation=2  Evolve Result=0.00593770  Optimize Result=0.00000059  Duration: 1.0  Total: 68.4  Average: 13.7 *******
Test: 5  Generation=49  Evolve Result=0.00579345  Optimize Result=0.00000048  Duration: 32.1  Total: 100.6  Average: 16.8 *******
Test: 6  Generation=18  Evolve Result=0.00365621  Optimize Result=0.00000018  Duration: 11.4  Total: 111.9  Average: 16.0 *******
Test: 7  Generation=8  Evolve Result=0.00695568  Optimize Result=0.00000012  Duration: 4.7  Total: 116.6  Average: 14.6 *******
Test: 8  Generation=7  Evolve Result=0.00270227  Optimize Result=0.00000063  Duration: 4.2  Total: 120.9  Average: 13.4 *******
Test: 9  Generation=63  Evolve Result=0.00345311  Optimize Result=0.00000012  Duration: 41.8  Total: 162.6  Average: 16.3 *******
Test: 10  Generation=5  Evolve Result=0.00425041  Optimize Result=0.00000076  Duration: 2.9  Total: 165.6  Average: 15.1 *******
Test: 11  Generation=23  Evolve Result=0.00521165  Optimize Result=0.00000009  Duration: 14.8  Total: 180.4  Average: 15.0 *******
Test: 12  Generation=15  Evolve Result=0.00926399  Optimize Result=0.00000021  Duration: 9.4  Total: 189.8  Average: 14.6 *******
Test: 13  Generation=98  Evolve Result=0.00435698  Optimize Result=0.00000020  Duration: 65.7  Total: 255.5  Average: 18.3 *******
Test: 14  Generation=7  Evolve Result=0.00607191  Optimize Result=0.00000011  Duration: 4.3  Total: 259.8  Average: 17.3 *******
Test: 15  Generation=22  Evolve Result=0.00135380  Optimize Result=0.00000011  Duration: 14.3  Total: 274.0  Average: 17.1 *******
