CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 1
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_EVOLVE_NEW
evolveSeed = 0
optimizeSeed = 0
tests = 256
streams = 1
units = 1
states = 1
generations = 100
population = 65536
passes = 1
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  0  Old Result=10.00000000 *New Result=0.22828794  MinIndex=65128  EvolveAge=8  Best=0.22828794   BestAge=0  Time=0.3  Run Time=1.0
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  1  Old Result=0.22828794 *New Result=0.22620776  MinIndex=65128  EvolveAge=9  Best=0.22620776   BestAge=0  Time=0.2  Run Time=1.2
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  2  Old Result=0.22620776 *New Result=0.19331118  MinIndex=65128  EvolveAge=6  Best=0.19331118   BestAge=0  Time=0.2  Run Time=1.4
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  3  Old Result=0.19331118 *New Result=0.18411702  MinIndex=65128  EvolveAge=2  Best=0.18411702   BestAge=0  Time=0.3  Run Time=1.7
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  4  Old Result=0.18411702 *New Result=0.18262005  MinIndex=65128  EvolveAge=9  Best=0.18262005   BestAge=0  Time=0.2  Run Time=1.9
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  5  Old Result=0.18262005 *New Result=0.05224676  MinIndex=41329  EvolveAge=5  Best=0.05224676   BestAge=0  Time=0.2  Run Time=2.2
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  6  Old Result=0.05224676  Bad Result=0.05224676  MinIndex=41329  EvolveAge=5  Best=0.05224676   BestAge=1  Time=0.2  Run Time=2.4
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  7  Old Result=0.05224676 *New Result=0.05180150  MinIndex=41329  EvolveAge=5  Best=0.05180150   BestAge=0  Time=0.2  Run Time=2.7
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  8  Old Result=0.05180150  Bad Result=0.05180150  MinIndex=41329  EvolveAge=5  Best=0.05180150   BestAge=1  Time=0.2  Run Time=2.9
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation=  9  Old Result=0.05180150  Bad Result=0.05180150  MinIndex=41329  EvolveAge=5  Best=0.05180150   BestAge=2  Time=0.2  Run Time=3.2
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 0  Generation= 10  Old Result=0.05180150  Bad Result=0.05180150  MinIndex=41329  EvolveAge=5  Best=0.05180150   BestAge=3  Time=0.2  Run Time=3.4
