CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_OPTIMIZE
evolveSeed = 0
optimizeSeed = 0
tests = 256
streams = 1
units = 1
states = 1
population = 262144
generations = 0
passes = 512
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0 *Result=0.00060061  Best=0.00060061   Time=27.085  Run Time=35.3
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0 *Result=0.00013459  Best=0.00013459   Time=27.114  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00057209  Best=0.00013459   Time=27.120  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00070457  Best=0.00013459   Time=27.120  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00029877  Best=0.00013459   Time=27.120  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00044388  Best=0.00013459   Time=27.120  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0 *Result=0.00011462  Best=0.00011462   Time=27.120  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00023636  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00070779  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00514102  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00150990  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.32829204  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.07832861  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.06783691  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.01833701  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.18020490  Best=0.00011462   Time=27.123  Run Time=35.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=0.00277946  Best=0.00011462   Time=2.388  Run Time=55.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=2.388  Run Time=55.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=2.388  Run Time=55.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=2.388  Run Time=55.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=2.388  Run Time=55.8
