variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_EVOLVE;
units = 10;
processes = 16;
population = 34816;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00814033  BestSeed=0  Time=0.0000 Seconds  Run Time=13.0715 Seconds  TestError=0.00000224
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00158042  BestSeed=1  Time=0.0000 Seconds  Run Time=13.1951 Seconds  TestError=0.00000015
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00090150  BestSeed=2  Time=0.0000 Seconds  Run Time=13.3075 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00090150  BestSeed=2  Time=0.0000 Seconds  Run Time=13.3078 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00090150  BestSeed=2  Time=0.0000 Seconds  Run Time=13.3081 Seconds  TestError=0.00000013
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00076157  BestSeed=5  Time=0.0000 Seconds  Run Time=13.4189 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00076157  BestSeed=5  Time=0.0000 Seconds  Run Time=13.4192 Seconds  TestError=0.00000048
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00076157  BestSeed=5  Time=0.0000 Seconds  Run Time=13.4195 Seconds  TestError=0.00000077
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00076157  BestSeed=5  Time=0.0000 Seconds  Run Time=13.4198 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00076157  BestSeed=5  Time=0.0000 Seconds  Run Time=13.4201 Seconds  TestError=0.00000013
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00037527  BestSeed=1  Time=1.4129 Seconds  Run Time=15.2739 Seconds  TestError=0.00000197
