variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_OPTIMIZE;
units = 1;
processes = 0;
population = 139264;
iterations = 256;
candidates = 32;
generations = 50;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 2.000000f;
startResult = 10.000000f;

FIRESTARTER_OPTIMIZE: Test=0  Generation=0  Age=0  Best=0.00000721  BestSeed=0  Time=0.0000 Seconds  Run Time=1.8327 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=1  Age=0  Best=0.00000525  BestSeed=1  Time=2.8859 Seconds  Run Time=2.8859 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=2  Age=0  Best=0.00000513  BestSeed=2  Time=0.4799 Seconds  Run Time=3.3658 Seconds  TestError=0.00000083
FIRESTARTER_OPTIMIZE: Test=0  Generation=3  Age=0  Best=0.00000501  BestSeed=3  Time=0.4814 Seconds  Run Time=3.8472 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Test=0  Generation=4  Age=0  Best=0.00000489  BestSeed=4  Time=0.4808 Seconds  Run Time=4.3279 Seconds  TestError=0.00000083
FIRESTARTER_OPTIMIZE: Test=0  Generation=5  Age=1  Best=0.00000489  BestSeed=4  Time=0.4826 Seconds  Run Time=4.8105 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=6  Age=2  Best=0.00000489  BestSeed=4  Time=0.4728 Seconds  Run Time=5.2833 Seconds  TestError=0.00000087
FIRESTARTER_OPTIMIZE: Test=0  Generation=7  Age=0  Best=0.00000453  BestSeed=7  Time=0.4709 Seconds  Run Time=5.7543 Seconds  TestError=0.00000089
FIRESTARTER_OPTIMIZE: Test=0  Generation=8  Age=1  Best=0.00000453  BestSeed=7  Time=0.4826 Seconds  Run Time=6.2369 Seconds  TestError=0.00000072
FIRESTARTER_OPTIMIZE: Test=0  Generation=9  Age=0  Best=0.00000429  BestSeed=9  Time=0.4719 Seconds  Run Time=6.7088 Seconds  TestError=0.00000101
FIRESTARTER_OPTIMIZE: Test=0  Generation=10  Age=1  Best=0.00000429  BestSeed=9  Time=0.4810 Seconds  Run Time=7.1898 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=11  Age=0  Best=0.00000417  BestSeed=11  Time=0.4738 Seconds  Run Time=7.6636 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=12  Age=1  Best=0.00000417  BestSeed=11  Time=0.4844 Seconds  Run Time=8.1480 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=13  Age=2  Best=0.00000417  BestSeed=11  Time=0.4736 Seconds  Run Time=8.6216 Seconds  TestError=0.00000083
FIRESTARTER_OPTIMIZE: Test=0  Generation=14  Age=3  Best=0.00000417  BestSeed=11  Time=0.4757 Seconds  Run Time=9.0973 Seconds  TestError=0.00000095
FIRESTARTER_OPTIMIZE: Test=0  Generation=15  Age=4  Best=0.00000417  BestSeed=11  Time=0.4743 Seconds  Run Time=9.5716 Seconds  TestError=0.00000072
FIRESTARTER_OPTIMIZE: Test=0  Generation=16  Age=5  Best=0.00000417  BestSeed=11  Time=0.4756 Seconds  Run Time=10.0472 Seconds  TestError=0.00000055
FIRESTARTER_OPTIMIZE: Test=0  Generation=17  Age=0  Best=0.00000405  BestSeed=17  Time=0.4740 Seconds  Run Time=10.5212 Seconds  TestError=0.00000055
FIRESTARTER_OPTIMIZE: Test=0  Generation=18  Age=1  Best=0.00000405  BestSeed=17  Time=0.4834 Seconds  Run Time=11.0046 Seconds  TestError=0.00000055
FIRESTARTER_OPTIMIZE: Test=0  Generation=19  Age=0  Best=0.00000393  BestSeed=19  Time=0.4757 Seconds  Run Time=11.4803 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=20  Age=0  Best=0.00000387  BestSeed=20  Time=0.4827 Seconds  Run Time=11.9630 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=21  Age=1  Best=0.00000387  BestSeed=20  Time=0.4825 Seconds  Run Time=12.4455 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=22  Age=0  Best=0.00000298  BestSeed=22  Time=0.4747 Seconds  Run Time=12.9202 Seconds  TestError=0.00000131
FIRESTARTER_OPTIMIZE: Test=0  Generation=23  Age=0  Best=0.00000274  BestSeed=23  Time=0.4843 Seconds  Run Time=13.4046 Seconds  TestError=0.00000107
FIRESTARTER_OPTIMIZE: Test=0  Generation=24  Age=0  Best=0.00000250  BestSeed=24  Time=0.4836 Seconds  Run Time=13.8882 Seconds  TestError=0.00000167
