CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_EVOLVE_SELECT
evolveSeed = 0
optimizeSeed = 0
tests = 16
streams = 1
units = 1
states = 16
population = 32768
generations = 0
passes = 512
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  6  Old Result=0.00086807  Bad Result=10.00000000  MinIndex=26725  Best=0.00007933   BestAge=12  Time=2.101  Run Time=66.4
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  6  Old Result=0.00007933  Bad Result=10.00000000  MinIndex=21081  Best=0.00007933   BestAge=12  Time=2.101  Run Time=66.4
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  6  Old Result=0.00023925  Bad Result=10.00000000  MinIndex=30918  Best=0.00007933   BestAge=12  Time=2.101  Run Time=66.4
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  6  Old Result=0.00131684 >New Result=0.00104649  MinIndex=5919  Best=0.00007933   BestAge=13  Time=2.101  Run Time=66.4
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  6  Old Result=0.00007933  Bad Result=10.00000000  MinIndex=16905  Best=0.00007933   BestAge=13  Time=2.101  Run Time=66.4
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  6  Old Result=0.00020852  Bad Result=10.00000000  MinIndex=25459  Best=0.00007933   BestAge=13  Time=2.101  Run Time=66.4
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  6  Old Result=0.00275268  Bad Result=10.00000000  MinIndex=12229  Best=0.00007933   BestAge=13  Time=2.101  Run Time=66.4
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.95129347 >New Result=0.00549085  MinIndex=13485  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=21228  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=3691  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=15784  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=26279  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=32179  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00104649  Bad Result=10.00000000  MinIndex=8518  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=7296  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=3166  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=20223  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=28742  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=30595  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=28248  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00104649  Bad Result=10.00000000  MinIndex=31155  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 0  Generation=  7  Old Result=0.00017478  Bad Result=10.00000000  MinIndex=8674  Best=0.00007933   BestAge=15  Time=1.532  Run Time=75.1
