variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_EVOLVE;
units = 2;
processes = 6;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 256;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 100;
seed = 7988;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_EVOLVE: Seed=7993  Generation=5  Age=0  Best=0.00050771  BestSeed=7993  Time=2.3307 Seconds  Run Time=30.3049 Seconds  TestError=0.00000143
FIRESTARTER_EVOLVE: Seed=7988  Generation=0  Age=0  Best=0.00004703  BestSeed=7988  Time=14.0099 Seconds  Run Time=30.3719 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=7989  Generation=1  Age=1  Best=0.00004703  BestSeed=7988  Time=7.0759 Seconds  Run Time=30.4497 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=7991  Generation=3  Age=3  Best=0.00004703  BestSeed=7988  Time=3.5479 Seconds  Run Time=30.4909 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=7990  Generation=2  Age=2  Best=0.00004703  BestSeed=7988  Time=4.7921 Seconds  Run Time=30.6744 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=7996  Generation=8  Age=8  Best=0.00004703  BestSeed=7988  Time=1.6192 Seconds  Run Time=30.8709 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=7992  Generation=4  Age=4  Best=0.00004703  BestSeed=7988  Time=2.9287 Seconds  Run Time=30.9415 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=7998  Generation=10  Age=10  Best=0.00004703  BestSeed=7988  Time=1.3451 Seconds  Run Time=31.0938 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=7994  Generation=6  Age=6  Best=0.00004703  BestSeed=7988  Time=2.1147 Seconds  Run Time=31.1011 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=7997  Generation=9  Age=9  Best=0.00004703  BestSeed=7988  Time=1.4963 Seconds  Run Time=31.2607 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=7995  Generation=7  Age=7  Best=0.00004703  BestSeed=7988  Time=1.8910 Seconds  Run Time=31.4257 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=7999  Generation=11  Age=11  Best=0.00004703  BestSeed=7988  Time=1.2902 Seconds  Run Time=31.7797 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=8000  Generation=12  Age=12  Best=0.00004703  BestSeed=7988  Time=1.2012 Seconds  Run Time=31.9133 Seconds  TestError=0.00000048
FIRESTARTER_EVOLVE: Seed=8002  Generation=14  Age=14  Best=0.00004703  BestSeed=7988  Time=1.0661 Seconds  Run Time=32.2900 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8001  Generation=13  Age=0  Best=0.00001717  BestSeed=8001  Time=1.1508 Seconds  Run Time=32.4352 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=8003  Generation=15  Age=2  Best=0.00001717  BestSeed=8001  Time=1.0162 Seconds  Run Time=32.5567 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8004  Generation=16  Age=3  Best=0.00001717  BestSeed=8001  Time=0.9578 Seconds  Run Time=32.5813 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8006  Generation=18  Age=5  Best=0.00001717  BestSeed=8001  Time=0.8655 Seconds  Run Time=32.7418 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8007  Generation=19  Age=6  Best=0.00001717  BestSeed=8001  Time=0.8306 Seconds  Run Time=32.9102 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8008  Generation=20  Age=7  Best=0.00001717  BestSeed=8001  Time=0.7989 Seconds  Run Time=33.0743 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8005  Generation=17  Age=4  Best=0.00001717  BestSeed=8001  Time=0.9347 Seconds  Run Time=33.1224 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8009  Generation=21  Age=8  Best=0.00001717  BestSeed=8001  Time=0.7699 Seconds  Run Time=33.2358 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8010  Generation=22  Age=9  Best=0.00001717  BestSeed=8001  Time=0.7437 Seconds  Run Time=33.4020 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8011  Generation=23  Age=10  Best=0.00001717  BestSeed=8001  Time=0.7136 Seconds  Run Time=33.4239 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8013  Generation=25  Age=12  Best=0.00001717  BestSeed=8001  Time=0.6703 Seconds  Run Time=33.7267 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8012  Generation=24  Age=11  Best=0.00001717  BestSeed=8001  Time=0.7037 Seconds  Run Time=33.8897 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8014  Generation=26  Age=13  Best=0.00001717  BestSeed=8001  Time=0.6573 Seconds  Run Time=34.0451 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8015  Generation=27  Age=14  Best=0.00001717  BestSeed=8001  Time=0.6340 Seconds  Run Time=34.0508 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8016  Generation=28  Age=15  Best=0.00001717  BestSeed=8001  Time=0.6177 Seconds  Run Time=34.2106 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8017  Generation=29  Age=16  Best=0.00001717  BestSeed=8001  Time=0.6018 Seconds  Run Time=34.3534 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8020  Generation=32  Age=19  Best=0.00001717  BestSeed=8001  Time=0.5478 Seconds  Run Time=34.3741 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8021  Generation=33  Age=20  Best=0.00001717  BestSeed=8001  Time=0.5364 Seconds  Run Time=34.5370 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8019  Generation=31  Age=18  Best=0.00001717  BestSeed=8001  Time=0.5749 Seconds  Run Time=34.6962 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8022  Generation=34  Age=21  Best=0.00001717  BestSeed=8001  Time=0.5302 Seconds  Run Time=34.8563 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8023  Generation=35  Age=22  Best=0.00001717  BestSeed=8001  Time=0.5201 Seconds  Run Time=35.0217 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8025  Generation=37  Age=24  Best=0.00001717  BestSeed=8001  Time=0.4970 Seconds  Run Time=35.1830 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8018  Generation=30  Age=17  Best=0.00001717  BestSeed=8001  Time=0.6159 Seconds  Run Time=35.3902 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=8024  Generation=36  Age=23  Best=0.00001717  BestSeed=8001  Time=0.5235 Seconds  Run Time=35.6692 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=8028  Generation=40  Age=27  Best=0.00001717  BestSeed=8001  Time=0.4744 Seconds  Run Time=35.7468 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8027  Generation=39  Age=26  Best=0.00001717  BestSeed=8001  Time=0.4925 Seconds  Run Time=35.9971 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8029  Generation=41  Age=28  Best=0.00001717  BestSeed=8001  Time=0.4769 Seconds  Run Time=36.3278 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8030  Generation=42  Age=29  Best=0.00001717  BestSeed=8001  Time=0.4696 Seconds  Run Time=36.4920 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8031  Generation=43  Age=30  Best=0.00001717  BestSeed=8001  Time=0.4664 Seconds  Run Time=36.8191 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8026  Generation=38  Age=25  Best=0.00001717  BestSeed=8001  Time=0.5265 Seconds  Run Time=36.8302 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=8033  Generation=45  Age=32  Best=0.00001717  BestSeed=8001  Time=0.4496 Seconds  Run Time=36.9814 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8034  Generation=46  Age=33  Best=0.00001717  BestSeed=8001  Time=0.4436 Seconds  Run Time=37.1471 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8035  Generation=47  Age=34  Best=0.00001717  BestSeed=8001  Time=0.4378 Seconds  Run Time=37.3108 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8036  Generation=48  Age=35  Best=0.00001717  BestSeed=8001  Time=0.4322 Seconds  Run Time=37.4746 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8032  Generation=44  Age=31  Best=0.00001717  BestSeed=8001  Time=0.4729 Seconds  Run Time=37.5771 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8037  Generation=49  Age=36  Best=0.00001717  BestSeed=8001  Time=0.4268 Seconds  Run Time=37.6382 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8039  Generation=51  Age=38  Best=0.00001717  BestSeed=8001  Time=0.4135 Seconds  Run Time=37.8009 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8040  Generation=52  Age=39  Best=0.00001717  BestSeed=8001  Time=0.4088 Seconds  Run Time=37.9640 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8041  Generation=53  Age=40  Best=0.00001717  BestSeed=8001  Time=0.4042 Seconds  Run Time=38.1244 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8043  Generation=55  Age=42  Best=0.00001717  BestSeed=8001  Time=0.3927 Seconds  Run Time=38.2888 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8042  Generation=54  Age=41  Best=0.00001717  BestSeed=8001  Time=0.4057 Seconds  Run Time=38.6101 Seconds  TestError=7.79230595
FIRESTARTER_EVOLVE: Seed=8038  Generation=50  Age=37  Best=0.00001717  BestSeed=8001  Time=0.4399 Seconds  Run Time=38.7337 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=8045  Generation=57  Age=44  Best=0.00001717  BestSeed=8001  Time=0.3931 Seconds  Run Time=39.0975 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=8044  Generation=56  Age=43  Best=0.00001717  BestSeed=8001  Time=0.4004 Seconds  Run Time=39.1190 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8046  Generation=58  Age=45  Best=0.00001717  BestSeed=8001  Time=0.3892 Seconds  Run Time=39.2594 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8048  Generation=60  Age=47  Best=0.00001717  BestSeed=8001  Time=0.3790 Seconds  Run Time=39.4177 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8047  Generation=59  Age=46  Best=0.00001717  BestSeed=8001  Time=0.3864 Seconds  Run Time=39.4843 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8049  Generation=61  Age=48  Best=0.00001717  BestSeed=8001  Time=0.3755 Seconds  Run Time=39.5763 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8051  Generation=63  Age=50  Best=0.00001717  BestSeed=8001  Time=0.3681 Seconds  Run Time=39.8591 Seconds  TestError=8.50804138
FIRESTARTER_EVOLVE: Seed=8050  Generation=62  Age=49  Best=0.00001717  BestSeed=8001  Time=0.3747 Seconds  Run Time=39.9069 Seconds  TestError=7.79230595
