variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 4352;
iterations = 256;
candidates = 16;
generations = 5;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 4321;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE: Generation=0  Age=0  Best=0.10966852  Time=2.1127 Seconds  Run Time=8.2849 Seconds  TestError=0.00000001
FIRESTARTER_CODE: Generation=1  Age=0  Best=0.09664200  Time=1.0079 Seconds  Run Time=9.3693 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=2  Age=0  Best=0.07594448  Time=1.0001 Seconds  Run Time=10.4724 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=3  Age=0  Best=0.04746068  Time=1.0071 Seconds  Run Time=11.5908 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=4  Age=0  Best=0.04326528  Time=1.0145 Seconds  Run Time=12.7024 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=5  Age=0  Best=0.03417665  Time=1.0118 Seconds  Run Time=13.8097 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=6  Age=0  Best=0.03084314  Time=1.0202 Seconds  Run Time=14.9251 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=7  Age=0  Best=0.02933103  Time=1.0637 Seconds  Run Time=16.0764 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=8  Age=0  Best=0.02830547  Time=1.0599 Seconds  Run Time=17.1789 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=9  Age=0  Best=0.02742040  Time=1.0340 Seconds  Run Time=18.2594 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=10  Age=0  Best=0.02625999  Time=1.0354 Seconds  Run Time=19.3703 Seconds  TestError=0.00000003
FIRESTARTER_CODE: Generation=11  Age=0  Best=0.02277392  Time=1.0683 Seconds  Run Time=20.5141 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=12  Age=0  Best=0.02257109  Time=1.0818 Seconds  Run Time=21.6354 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=13  Age=0  Best=0.02190137  Time=1.0964 Seconds  Run Time=22.7626 Seconds  TestError=0.00000003
FIRESTARTER_CODE: Generation=14  Age=0  Best=0.02120697  Time=1.0468 Seconds  Run Time=23.8252 Seconds  TestError=0.00000009
FIRESTARTER_CODE: Generation=15  Age=0  Best=0.02103090  Time=1.1149 Seconds  Run Time=24.9989 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=16  Age=0  Best=0.02086270  Time=1.0948 Seconds  Run Time=26.2024 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=17  Age=0  Best=0.02075028  Time=1.0980 Seconds  Run Time=27.3163 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=18  Age=0  Best=0.02065784  Time=1.0832 Seconds  Run Time=28.4139 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=19  Age=0  Best=0.02064741  Time=1.1065 Seconds  Run Time=29.5459 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=20  Age=0  Best=0.02061003  Time=1.1290 Seconds  Run Time=30.7853 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=21  Age=0  Best=0.02060524  Time=1.1476 Seconds  Run Time=32.0301 Seconds  TestError=0.00000012
FIRESTARTER_CODE: Generation=22  Age=0  Best=0.02060294  Time=1.1717 Seconds  Run Time=33.2729 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=23  Age=0  Best=0.02060220  Time=1.2032 Seconds  Run Time=34.5301 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=24  Age=0  Best=0.02060190  Time=1.1969 Seconds  Run Time=35.7459 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=25  Age=0  Best=0.02060175  Time=1.2233 Seconds  Run Time=36.9946 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=26  Age=0  Best=0.02060163  Time=1.2297 Seconds  Run Time=38.3376 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=27  Age=1  Best=0.02060163  Time=1.2891 Seconds  Run Time=39.7209 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=28  Age=2  Best=0.02060163  Time=1.2580 Seconds  Run Time=41.0169 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=29  Age=3  Best=0.02060163  Time=1.2310 Seconds  Run Time=42.3209 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=30  Age=4  Best=0.02060163  Time=1.2459 Seconds  Run Time=43.6739 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=31  Age=5  Best=0.02060163  Time=1.2588 Seconds  Run Time=45.0160 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=32  Age=6  Best=0.02060163  Time=1.2820 Seconds  Run Time=46.3678 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=33  Age=7  Best=0.02060163  Time=1.2652 Seconds  Run Time=47.6830 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=34  Age=8  Best=0.02060163  Time=1.3182 Seconds  Run Time=49.0664 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=35  Age=9  Best=0.02060163  Time=1.3810 Seconds  Run Time=50.4622 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=36  Age=10  Best=0.02060163  Time=1.3763 Seconds  Run Time=51.9015 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=37  Age=11  Best=0.02060163  Time=1.3852 Seconds  Run Time=53.3555 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=38  Age=12  Best=0.02060163  Time=1.3687 Seconds  Run Time=54.7805 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=39  Age=13  Best=0.02060163  Time=1.3485 Seconds  Run Time=56.1983 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=40  Age=14  Best=0.02060163  Time=1.3464 Seconds  Run Time=57.6378 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=41  Age=15  Best=0.02060163  Time=1.3792 Seconds  Run Time=59.1154 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=42  Age=16  Best=0.02060163  Time=1.3849 Seconds  Run Time=60.5652 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=43  Age=17  Best=0.02060163  Time=1.3592 Seconds  Run Time=61.9814 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=44  Age=18  Best=0.02060163  Time=1.3514 Seconds  Run Time=63.4217 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=45  Age=19  Best=0.02060163  Time=1.4060 Seconds  Run Time=64.9181 Seconds  TestError=9.98392868
FIRESTARTER_CODE: Generation=46  Age=20  Best=0.02060163  Time=1.4203 Seconds  Run Time=66.3775 Seconds  TestError=9.98392868
