variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 17408;
iterations = 256;
candidates = 16;
generations = 1;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  51  Best=0.00972083  Result=0.00972083  Seed=C0A9499E  Best Result=00026  Best Index=00026  Best Seed=-1062647395  ResultHash=2DFB  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  52  Best=0.00952899  Result=0.00952899  Seed=C0A9499F  Best Result=02509  Best Index=02509  Best Seed=-1062647394  ResultHash=7D1A  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  53  Best=0.00952899  Result=0.00952899  Seed=C0A949A0  Best Result=01182  Best Index=02509  Best Seed=-1062647393  ResultHash=6CA2  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  54  Best=0.00946444  Result=0.00946444  Seed=C0A949A1  Best Result=11963  Best Index=11963  Best Seed=-1062647392  ResultHash=469D  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  55  Best=0.00946444  Result=0.00946444  Seed=C0A949A2  Best Result=01623  Best Index=11963  Best Seed=-1062647391  ResultHash=AF7D  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  56  Best=0.00933862  Result=0.00933862  Seed=C0A949A3  Best Result=05888  Best Index=05888  Best Seed=-1062647390  ResultHash=ED72  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  57  Best=0.00932622  Result=0.00932622  Seed=C0A949A4  Best Result=03380  Best Index=03380  Best Seed=-1062647389  ResultHash=6CE3  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  58  Best=0.00930703  Result=0.00930703  Seed=C0A949A5  Best Result=05374  Best Index=05374  Best Seed=-1062647388  ResultHash=CB8C  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  59  Best=0.00928760  Result=0.00928760  Seed=C0A949A6  Best Result=07464  Best Index=07464  Best Seed=-1062647387  ResultHash=30A2  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  60  Best=0.00921834  Result=0.00921834  Seed=C0A949A7  Best Result=16555  Best Index=16555  Best Seed=-1062647386  ResultHash=E3C7  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  61  Best=0.00921834  Result=0.00921834  Seed=C0A949A8  Best Result=02010  Best Index=16555  Best Seed=-1062647385  ResultHash=94BF  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  62  Best=0.00919357  Result=0.00919357  Seed=C0A949A9  Best Result=08742  Best Index=08742  Best Seed=-1062647384  ResultHash=DA59  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  63  Best=0.00917959  Result=0.00917959  Seed=C0A949AA  Best Result=01752  Best Index=01752  Best Seed=-1062647383  ResultHash=4A9C  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  64  Best=0.00917959  Result=0.00917959  Seed=C0A949AB  Best Result=00009  Best Index=01752  Best Seed=-1062647382  ResultHash=45AA  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  65  Best=0.00916624  Result=0.00916624  Seed=C0A949AC  Best Result=00274  Best Index=00274  Best Seed=-1062647381  ResultHash=5103  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  66  Best=0.00916624  Result=0.00916624  Seed=C0A949AD  Best Result=00171  Best Index=00274  Best Seed=-1062647380  ResultHash=F9E5  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  67  Best=0.00915289  Result=0.00915289  Seed=C0A949AE  Best Result=03136  Best Index=03136  Best Seed=-1062647379  ResultHash=EE08  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  68  Best=0.00906444  Result=0.00906444  Seed=C0A949AF  Best Result=13825  Best Index=13825  Best Seed=-1062647378  ResultHash=FD39  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  69  Best=0.00906414  Result=0.00906414  Seed=C0A949B0  Best Result=13825  Best Index=13825  Best Seed=-1062647377  ResultHash=A55A  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  70  Best=0.00906408  Result=0.00906408  Seed=C0A949B1  Best Result=05721  Best Index=05721  Best Seed=-1062647376  ResultHash=E42C  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  71  Best=0.00906372  Result=0.00906372  Seed=C0A949B2  Best Result=17136  Best Index=17136  Best Seed=-1062647375  ResultHash=7091  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  72  Best=0.00906324  Result=0.00906324  Seed=C0A949B3  Best Result=06824  Best Index=06824  Best Seed=-1062647374  ResultHash=B7C9  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  73  Best=0.00906324  Result=0.00906324  Seed=C0A949B4  Best Result=04633  Best Index=06824  Best Seed=-1062647373  ResultHash=B29A  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  74  Best=0.00906214  Result=0.00906214  Seed=C0A949B5  Best Result=05953  Best Index=05953  Best Seed=-1062647372  ResultHash=5E28  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  75  Best=0.00906000  Result=0.00906000  Seed=C0A949B6  Best Result=11532  Best Index=11532  Best Seed=-1062647371  ResultHash=CE5C  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  76  Best=0.00905633  Result=0.00905633  Seed=C0A949B7  Best Result=03450  Best Index=03450  Best Seed=-1062647370  ResultHash=3D14  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  77  Best=0.00905633  Result=0.00905633  Seed=C0A949B8  Best Result=01266  Best Index=03450  Best Seed=-1062647369  ResultHash=A45C  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  78  Best=0.00905633  Result=0.00905633  Seed=C0A949B9  Best Result=00052  Best Index=13698  Best Seed=-1062647368  ResultHash=D3D3  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  79  Best=0.00901425  Result=0.00901425  Seed=C0A949BA  Best Result=10109  Best Index=10109  Best Seed=-1062647367  ResultHash=2FC8  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  80  Best=0.00900719  Result=0.00900719  Seed=C0A949BB  Best Result=10109  Best Index=10109  Best Seed=-1062647366  ResultHash=D606  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  81  Best=0.00900719  Result=0.00900719  Seed=C0A949BC  Best Result=00809  Best Index=10109  Best Seed=-1062647365  ResultHash=6B80  ProgramHash=3FC0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  82  Best=0.00900719  Result=0.00900719  Seed=C0A949BD  Best Result=00024  Best Index=05036  Best Seed=-1062647364  ResultHash=554A  ProgramHash=3FC0
