CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_OPTIMIZE
evolveSeed = 0
optimizeSeed = 0
tests = 256
streams = 1
units = 1
states = 1
population = 262144
generations = 0
passes = 512
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0 *Result=0.00060061  Best=0.00060061   Time=32.861  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0 *Result=0.00013459  Best=0.00013459   Time=32.887  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00057209  Best=0.00013459   Time=32.892  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00070457  Best=0.00013459   Time=32.892  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00029877  Best=0.00013459   Time=32.892  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00044388  Best=0.00013459   Time=32.892  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0 *Result=0.00011462  Best=0.00011462   Time=32.893  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00023636  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00070779  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00514102  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.00150990  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.32829204  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.07832861  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.06783691  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.01833701  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  0  Result=0.18020490  Best=0.00011462   Time=32.896  Run Time=39.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=0.00277946  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=0.00028425  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=10.00000000  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  1  Result=0.00020814  Best=0.00011462   Time=3.672  Run Time=66.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=0.00283223  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=0.00015179  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=0.00052133  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=0.00013229  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2  Result=10.00000000  Best=0.00011462   Time=3.173  Run Time=98.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=0.00495704  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3  Result=10.00000000  Best=0.00011462   Time=1.840  Run Time=128.2
