CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 29
opcodes = 2
patternOpcodes = 4

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_REVOLVE
evolveSeed = 0
optimizeSeed = 0
seeds = 64
tests = 16
units = 2
processes = 2
population = 278528
iterations = 64
generations = 100
precision = 0
candidates = 16
attempts = 32

scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=0  Id=0  CopyId=0  Generation=0  Age=0  Evolution=0 *Result=0.63413620  Best=0.63413620  BestSeed=0  BestGen=0  Time=73.1025 Seconds  Run Time=9776.5773 Seconds  TestError=0.00000000
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=11  Id=11  CopyId=11  Generation=0  Age=0  Evolution=0  Result=0.16021796  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5845 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=12  Id=12  CopyId=12  Generation=0  Age=0  Evolution=0  Result=0.01259232  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5848 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=13  Id=13  CopyId=13  Generation=0  Age=0  Evolution=0  Result=0.01518524  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5849 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=14  Id=14  CopyId=14  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5851 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=15  Id=15  CopyId=15  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=9776.5855 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=16  Id=16  CopyId=16  Generation=0  Age=0  Evolution=0  Result=1.48324537  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=9776.5858 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=17  Id=17  CopyId=17  Generation=0  Age=0  Evolution=0  Result=0.00221172  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5860 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=18  Id=18  CopyId=18  Generation=0  Age=0  Evolution=0  Result=0.00391436  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5862 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=19  Id=19  CopyId=19  Generation=0  Age=0  Evolution=0  Result=0.00232148  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5864 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=20  Id=20  CopyId=20  Generation=0  Age=0  Evolution=0  Result=0.00568106  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5866 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=21  Id=21  CopyId=21  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5868 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=22  Id=22  CopyId=22  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5870 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=23  Id=23  CopyId=23  Generation=0  Age=0  Evolution=0  Result=0.01632178  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5872 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=24  Id=24  CopyId=24  Generation=0  Age=0  Evolution=0  Result=0.05244070  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5874 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=25  Id=25  CopyId=25  Generation=0  Age=0  Evolution=0  Result=0.00399649  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5876 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=26  Id=26  CopyId=26  Generation=0  Age=0  Evolution=0  Result=0.01762956  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5877 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=27  Id=27  CopyId=27  Generation=0  Age=0  Evolution=0  Result=0.12213290  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5879 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=28  Id=28  CopyId=28  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5881 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=29  Id=29  CopyId=29  Generation=0  Age=0  Evolution=0  Result=0.00122938  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5883 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=30  Id=30  CopyId=30  Generation=0  Age=0  Evolution=0  Result=0.87366319  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5885 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=31  Id=31  CopyId=31  Generation=0  Age=0  Evolution=0  Result=0.03398459  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5887 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=32  Id=32  CopyId=32  Generation=0  Age=0  Evolution=0  Result=1.26823056  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5889 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=33  Id=33  CopyId=33  Generation=0  Age=0  Evolution=0  Result=1.26814616  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5891 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=34  Id=34  CopyId=34  Generation=0  Age=0  Evolution=0  Result=0.13491243  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5893 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=35  Id=35  CopyId=35  Generation=0  Age=0  Evolution=0 *Result=0.00045428  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0012 Seconds  Run Time=9776.5918 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=36  Id=36  CopyId=36  Generation=0  Age=0  Evolution=0  Result=0.00780964  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0005 Seconds  Run Time=9776.5928 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=37  Id=37  CopyId=37  Generation=0  Age=0  Evolution=0  Result=0.00608660  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5931 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=38  Id=38  CopyId=38  Generation=0  Age=0  Evolution=0  Result=0.08985286  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5934 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=39  Id=39  CopyId=39  Generation=0  Age=0  Evolution=0  Result=1.14842963  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5935 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=40  Id=40  CopyId=40  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5938 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=41  Id=41  CopyId=41  Generation=0  Age=0  Evolution=0  Result=0.63415343  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5940 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=42  Id=42  CopyId=42  Generation=0  Age=0  Evolution=0  Result=0.21000947  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5942 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=43  Id=43  CopyId=43  Generation=0  Age=0  Evolution=0  Result=0.00163628  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5944 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=44  Id=44  CopyId=44  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.5946 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=45  Id=45  CopyId=45  Generation=0  Age=0  Evolution=0  Result=0.02687482  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=9776.5950 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=46  Id=46  CopyId=46  Generation=0  Age=0  Evolution=0  Result=1.09526730  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=9776.5953 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=47  Id=47  CopyId=47  Generation=0  Age=0  Evolution=0 *Result=0.00024279  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0049 Seconds  Run Time=9776.6052 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=48  Id=48  CopyId=48  Generation=0  Age=0  Evolution=0  Result=0.00028944  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0008 Seconds  Run Time=9776.6067 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=49  Id=49  CopyId=49  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6069 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=50  Id=50  CopyId=50  Generation=0  Age=0  Evolution=0  Result=0.34886172  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6071 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=51  Id=51  CopyId=51  Generation=0  Age=0  Evolution=0  Result=0.00117427  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6073 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=52  Id=52  CopyId=52  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6075 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=53  Id=53  CopyId=53  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6077 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=54  Id=54  CopyId=54  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6080 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=55  Id=55  CopyId=55  Generation=0  Age=0  Evolution=0  Result=0.00030378  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6082 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=56  Id=56  CopyId=56  Generation=0  Age=0  Evolution=0  Result=0.03634942  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6085 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=57  Id=57  CopyId=57  Generation=0  Age=0  Evolution=0  Result=0.05451208  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6087 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=58  Id=58  CopyId=58  Generation=0  Age=0  Evolution=0  Result=0.30949739  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6090 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=59  Id=59  CopyId=59  Generation=0  Age=0  Evolution=0  Result=0.00348413  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6092 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=60  Id=60  CopyId=60  Generation=0  Age=0  Evolution=0  Result=0.00041240  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6094 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=61  Id=61  CopyId=61  Generation=0  Age=0  Evolution=0  Result=0.05296493  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6096 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=62  Id=62  CopyId=62  Generation=0  Age=0  Evolution=0  Result=0.05801630  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6098 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=63  Id=63  CopyId=63  Generation=0  Age=0  Evolution=0  Result=1.25393641  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9776.6100 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=0  Id=47  CopyId=47  Generation=1  Age=1  Evolution=1  Result=0.00024279  Best=0.00024279  BestSeed=0  BestGen=0  Time=11.3621 Seconds  Run Time=9799.3343 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=1  Id=48  CopyId=48  Generation=1  Age=1  Evolution=1  Result=0.00028944  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=9799.3346 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=2  Id=55  CopyId=55  Generation=1  Age=1  Evolution=1  Result=0.00030378  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3349 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=3  Id=60  CopyId=60  Generation=1  Age=1  Evolution=1  Result=0.00041240  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3351 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=4  Id=35  CopyId=35  Generation=1  Age=1  Evolution=1  Result=0.00045428  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3353 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=5  Id=1  CopyId=1  Generation=1  Age=1  Evolution=1  Result=0.00050169  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3355 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=6  Id=8  CopyId=8  Generation=1  Age=1  Evolution=1  Result=0.00066511  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3358 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=7  Id=7  CopyId=7  Generation=1  Age=1  Evolution=1  Result=0.00081336  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3360 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=8  Id=51  CopyId=51  Generation=1  Age=1  Evolution=1  Result=0.00117427  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3362 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=9  Id=29  CopyId=29  Generation=1  Age=1  Evolution=1  Result=0.00122938  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3364 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=10  Id=43  CopyId=43  Generation=1  Age=1  Evolution=1  Result=0.00163628  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=9799.3367 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=11  Id=17  CopyId=17  Generation=1  Age=1  Evolution=1  Result=0.00221172  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3370 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=12  Id=19  CopyId=19  Generation=1  Age=1  Evolution=1  Result=0.00232148  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3372 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=13  Id=59  CopyId=59  Generation=1  Age=1  Evolution=1  Result=0.00348413  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3373 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=14  Id=18  CopyId=18  Generation=1  Age=1  Evolution=1  Result=0.00391436  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3376 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=15  Id=25  CopyId=25  Generation=1  Age=1  Evolution=1  Result=0.00399649  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3377 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=16  Id=5  CopyId=7  Generation=1  Age=1  Evolution=1  Result=0.00511026  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3379 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=17  Id=20  CopyId=35  Generation=1  Age=1  Evolution=1  Result=0.00568106  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3382 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=18  Id=37  CopyId=48  Generation=1  Age=1  Evolution=1  Result=0.00608660  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3384 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=19  Id=10  CopyId=17  Generation=1  Age=1  Evolution=1  Result=0.00733936  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9799.3386 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=20  Id=36  CopyId=35  Generation=1  Age=0  Evolution=1 *Result=0.00017348  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0051 Seconds  Run Time=9799.3488 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=21  Id=12  CopyId=60  Generation=1  Age=0  Evolution=1  Result=0.01259232  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0033 Seconds  Run Time=9799.3555 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=22  Id=13  CopyId=59  Generation=1  Age=0  Evolution=1  Result=0.01518524  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0002 Seconds  Run Time=9799.3558 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=23  Id=23  CopyId=1  Generation=1  Age=0  Evolution=1  Result=0.01632178  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3560 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=24  Id=26  CopyId=47  Generation=1  Age=0  Evolution=1  Result=0.00018024  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3562 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=25  Id=45  CopyId=29  Generation=1  Age=0  Evolution=1  Result=0.02687482  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3565 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=26  Id=31  CopyId=35  Generation=1  Age=0  Evolution=1  Result=0.03398459  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0002 Seconds  Run Time=9799.3568 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=27  Id=56  CopyId=48  Generation=1  Age=0  Evolution=1  Result=0.03634942  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3571 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=28  Id=24  CopyId=29  Generation=1  Age=0  Evolution=1  Result=0.05244070  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3573 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=29  Id=61  CopyId=7  Generation=1  Age=0  Evolution=1  Result=0.05296493  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3575 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=30  Id=57  CopyId=55  Generation=1  Age=0  Evolution=1  Result=0.05451208  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3577 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=31  Id=62  CopyId=17  Generation=1  Age=0  Evolution=1  Result=0.05801630  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3579 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=32  Id=38  CopyId=43  Generation=1  Age=0  Evolution=1  Result=0.08985286  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3582 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=33  Id=27  CopyId=19  Generation=1  Age=0  Evolution=1  Result=0.12213290  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3584 Seconds  TestError=0.00000011
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=34  Id=6  CopyId=1  Generation=1  Age=0  Evolution=1  Result=0.12232419  Best=0.00017348  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9799.3586 Seconds  TestError=0.00000011
