variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 17408;
iterations = 256;
candidates = 16;
generations = 1;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   0  Best=0.32356846  Result=0.32356846  Seed=C0A9496B  ResultHash=0311  ProgramHash=BD43
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  11  Best=0.07437199  Result=0.07437199  Seed=C0A94976  ResultHash=1FB3  ProgramHash=C5AD
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  12  Best=0.07437199  Result=0.07437199  Seed=C0A94977  ResultHash=1FB3  ProgramHash=C5AD
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  13  Best=0.06596541  Result=0.06596541  Seed=C0A94978  ResultHash=E634  ProgramHash=6158
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  14  Best=0.06596541  Result=0.06596541  Seed=C0A94979  ResultHash=E634  ProgramHash=6158
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  15  Best=0.06596541  Result=0.06596541  Seed=C0A9497A  ResultHash=E634  ProgramHash=6158
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  16  Best=0.06596541  Result=0.06596541  Seed=C0A9497B  ResultHash=E634  ProgramHash=6158
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  17  Best=0.05562830  Result=0.05562830  Seed=C0A9497C  ResultHash=B897  ProgramHash=10E5
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  18  Best=0.05562830  Result=0.05562830  Seed=C0A9497D  ResultHash=B897  ProgramHash=10E5
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  19  Best=0.05369865  Result=0.05369865  Seed=C0A9497E  ResultHash=2C99  ProgramHash=7BAB
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  20  Best=0.05369865  Result=0.05369865  Seed=C0A9497F  ResultHash=2C99  ProgramHash=7BAB
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  21  Best=0.05332893  Result=0.05332893  Seed=C0A94980  ResultHash=ECD4  ProgramHash=D383
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  22  Best=0.04441395  Result=0.04441395  Seed=C0A94981  ResultHash=CA80  ProgramHash=5244
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  23  Best=0.04441395  Result=0.04441395  Seed=C0A94982  ResultHash=CA80  ProgramHash=5244
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  24  Best=0.04441395  Result=0.04441395  Seed=C0A94983  ResultHash=CA80  ProgramHash=5244
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  25  Best=0.04441395  Result=0.04441395  Seed=C0A94984  ResultHash=CA80  ProgramHash=5244
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  26  Best=0.04441395  Result=0.04441395  Seed=C0A94985  ResultHash=CA80  ProgramHash=5244
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  27  Best=0.04023612  Result=0.04023612  Seed=C0A94986  ResultHash=F4CF  ProgramHash=7020
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  28  Best=0.03297687  Result=0.03297687  Seed=C0A94987  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  29  Best=0.03297687  Result=0.03297687  Seed=C0A94988  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  30  Best=0.03297687  Result=0.03297687  Seed=C0A94989  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  31  Best=0.03297687  Result=0.03297687  Seed=C0A9498A  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  32  Best=0.03297687  Result=0.03297687  Seed=C0A9498B  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  33  Best=0.03297687  Result=0.03297687  Seed=C0A9498C  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  34  Best=0.03297687  Result=0.03297687  Seed=C0A9498D  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  35  Best=0.03297687  Result=0.03297687  Seed=C0A9498E  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  36  Best=0.03297687  Result=0.03297687  Seed=C0A9498F  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  37  Best=0.03297687  Result=0.03297687  Seed=C0A94990  ResultHash=919B  ProgramHash=8DE3
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  38  Best=0.02870578  Result=0.02870578  Seed=C0A94991  ResultHash=F5C3  ProgramHash=B732
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  39  Best=0.02870578  Result=0.02870578  Seed=C0A94992  ResultHash=F5C3  ProgramHash=B732
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  40  Best=0.02870578  Result=0.02870578  Seed=C0A94993  ResultHash=F5C3  ProgramHash=B732
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  41  Best=0.02870578  Result=0.02870578  Seed=C0A94994  ResultHash=F5C3  ProgramHash=B732
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  42  Best=0.02587748  Result=0.02587748  Seed=C0A94995  ResultHash=B8B0  ProgramHash=CB14
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  43  Best=0.02587748  Result=0.02587748  Seed=C0A94996  ResultHash=B8B0  ProgramHash=CB14
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  44  Best=0.02587748  Result=0.02587748  Seed=C0A94997  ResultHash=B8B0  ProgramHash=CB14
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  45  Best=0.02477041  Result=0.02477041  Seed=C0A94998  ResultHash=755D  ProgramHash=DFD0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  46  Best=0.02477041  Result=0.02477041  Seed=C0A94999  ResultHash=755D  ProgramHash=DFD0
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  47  Best=0.02066326  Result=0.02066326  Seed=C0A9499A  ResultHash=DB3F  ProgramHash=78B8
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  48  Best=0.02066326  Result=0.02066326  Seed=C0A9499B  ResultHash=DB3F  ProgramHash=78B8
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  49  Best=0.02066326  Result=0.02066326  Seed=C0A9499C  ResultHash=DB3F  ProgramHash=78B8
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  50  Best=0.01900423  Result=0.01900423  Seed=C0A9499D  ResultHash=B3DC  ProgramHash=D036
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  51  Best=0.01900423  Result=0.01900423  Seed=C0A9499E  ResultHash=B3DC  ProgramHash=D036
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  52  Best=0.01900423  Result=0.01900423  Seed=C0A9499F  ResultHash=B3DC  ProgramHash=D036
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  53  Best=0.01621342  Result=0.01621342  Seed=C0A949A0  ResultHash=8E15  ProgramHash=CB14
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  54  Best=0.01621342  Result=0.01621342  Seed=C0A949A1  ResultHash=8E15  ProgramHash=CB14
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  55  Best=0.01277888  Result=0.01277888  Seed=C0A949A2  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  56  Best=0.01277888  Result=0.01277888  Seed=C0A949A3  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  57  Best=0.01277888  Result=0.01277888  Seed=C0A949A4  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  58  Best=0.01277888  Result=0.01277888  Seed=C0A949A5  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  59  Best=0.01277888  Result=0.01277888  Seed=C0A949A6  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  60  Best=0.01277888  Result=0.01277888  Seed=C0A949A7  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  61  Best=0.01277888  Result=0.01277888  Seed=C0A949A8  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  62  Best=0.01277888  Result=0.01277888  Seed=C0A949A9  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  63  Best=0.01277888  Result=0.01277888  Seed=C0A949AA  ResultHash=C569  ProgramHash=E2FE
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  64  Best=0.01277888  Result=0.01277888  Seed=C0A949AB  ResultHash=C569  ProgramHash=E2FE
