variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 2;
processes = 6;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 10000;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Seed=0  Generation=0  Result=0.01160307  Average=0.00000000  Best=10.00000000  BestSeed=0  Time=0.0000 Seconds  Run Time=3.7124 Seconds  TestError=0.00000064  V:0=0.00053063  V:1=0.00010145  V:2=0.01160307
FIRESTARTER_RANDOM: Seed=2  Generation=1  Result=0.20144954  Average=0.01160307  Best=0.01160307  BestSeed=0  Time=1.1061 Seconds  Run Time=3.8557 Seconds  TestError=0.00000125  V:0=0.02870327  V:1=0.00026906  V:2=0.20144954
FIRESTARTER_RANDOM: Seed=1  Generation=2  Result=0.09841880  Average=0.10652631  Best=0.01160307  BestSeed=0  Time=0.6240 Seconds  Run Time=4.0187 Seconds  TestError=8.51675415  V:0=0.09841880  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=5  Generation=3  Result=0.00311470  Average=0.10382380  Best=0.01160307  BestSeed=0  Time=0.4703 Seconds  Run Time=4.2180 Seconds  TestError=0.00000074  V:0=0.00184292  V:1=0.00084078  V:2=0.00311470
FIRESTARTER_RANDOM: Seed=3  Generation=4  Result=0.00049725  Average=0.07864653  Best=0.00311470  BestSeed=5  Time=0.4028 Seconds  Run Time=4.4774 Seconds  TestError=0.00000083  V:0=0.00024000  V:1=0.00015509  V:2=0.00049725
FIRESTARTER_RANDOM: Seed=4  Generation=5  Result=0.00070000  Average=0.06301667  Best=0.00049725  BestSeed=3  Time=0.3739 Seconds  Run Time=4.5961 Seconds  TestError=7.79230595  V:0=0.00000292  V:1=0.00070000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=6  Generation=6  Result=0.09507436  Average=0.05263056  Best=0.00049725  BestSeed=3  Time=0.3314 Seconds  Run Time=4.6775 Seconds  TestError=8.51675415  V:0=0.09507436  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=8  Generation=7  Result=0.68244946  Average=0.05869396  Best=0.00049725  BestSeed=3  Time=0.2957 Seconds  Run Time=4.8532 Seconds  TestError=8.51675415  V:0=0.68244946  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=7  Generation=8  Result=0.00101303  Average=0.13666339  Best=0.00049725  BestSeed=3  Time=0.2807 Seconds  Run Time=5.1153 Seconds  TestError=0.00000007  V:0=0.00030398  V:1=0.00028360  V:2=0.00101303
FIRESTARTER_RANDOM: Seed=9  Generation=9  Result=0.00025921  Average=0.12159113  Best=0.00049725  BestSeed=3  Time=0.2786 Seconds  Run Time=5.2795 Seconds  TestError=0.00000039  V:0=0.00022295  V:1=0.00012657  V:2=0.00025921
FIRESTARTER_RANDOM: Seed=10  Generation=10  Result=0.00068170  Average=0.10945793  Best=0.00025921  BestSeed=9  Time=0.2672 Seconds  Run Time=5.4200 Seconds  TestError=7.79230595  V:0=0.00036219  V:1=0.00068170  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=12  Generation=11  Result=0.09842083  Average=0.09956919  Best=0.00025921  BestSeed=9  Time=0.2557 Seconds  Run Time=5.5811 Seconds  TestError=8.51675415  V:0=0.09842083  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=13  Generation=12  Result=0.13579324  Average=0.09947350  Best=0.00025921  BestSeed=9  Time=0.2478 Seconds  Run Time=5.7378 Seconds  TestError=8.51675415  V:0=0.13579324  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=11  Generation=13  Result=0.00088969  Average=0.10226732  Best=0.00025921  BestSeed=9  Time=0.2408 Seconds  Run Time=5.8242 Seconds  TestError=0.00000194  V:0=0.00008965  V:1=0.00009495  V:2=0.00088969
FIRESTARTER_RANDOM: Seed=14  Generation=14  Result=0.00063040  Average=0.09502606  Best=0.00025921  BestSeed=9  Time=0.2298 Seconds  Run Time=5.8905 Seconds  TestError=8.51675415  V:0=0.00063040  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=15  Generation=15  Result=0.00057077  Average=0.08873301  Best=0.00025921  BestSeed=9  Time=0.2189 Seconds  Run Time=5.9669 Seconds  TestError=8.51675415  V:0=0.00057077  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=16  Generation=16  Result=0.00136828  Average=0.08322287  Best=0.00025921  BestSeed=9  Time=0.2100 Seconds  Run Time=6.0449 Seconds  TestError=8.51675415  V:0=0.00136828  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=18  Generation=17  Result=0.00076520  Average=0.07840790  Best=0.00025921  BestSeed=9  Time=0.2022 Seconds  Run Time=6.2152 Seconds  TestError=8.51675415  V:0=0.00076520  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=17  Generation=18  Result=0.00065804  Average=0.07409441  Best=0.00025921  BestSeed=9  Time=0.2004 Seconds  Run Time=6.2977 Seconds  TestError=7.79230595  V:0=0.00024766  V:1=0.00065804  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=21  Generation=19  Result=0.00058688  Average=0.07022934  Best=0.00025921  BestSeed=9  Time=0.1942 Seconds  Run Time=6.3708 Seconds  TestError=8.51675415  V:0=0.00058688  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=20  Generation=20  Result=0.00123137  Average=0.06674722  Best=0.00025921  BestSeed=9  Time=0.1882 Seconds  Run Time=6.5412 Seconds  TestError=8.51675415  V:0=0.00123137  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=22  Generation=21  Result=0.00280955  Average=0.06362741  Best=0.00025921  BestSeed=9  Time=0.1873 Seconds  Run Time=6.7004 Seconds  TestError=8.51675415  V:0=0.00280955  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=19  Generation=22  Result=0.00072157  Average=0.06086296  Best=0.00025921  BestSeed=9  Time=0.1860 Seconds  Run Time=6.7493 Seconds  TestError=0.00000060  V:0=0.00014913  V:1=0.00025332  V:2=0.00072157
FIRESTARTER_RANDOM: Seed=23  Generation=23  Result=0.09841895  Average=0.05824812  Best=0.00025921  BestSeed=9  Time=0.1801 Seconds  Run Time=6.8655 Seconds  TestError=8.51675415  V:0=0.09841895  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=24  Generation=24  Result=0.00613940  Average=0.05992191  Best=0.00025921  BestSeed=9  Time=0.1774 Seconds  Run Time=6.9233 Seconds  TestError=8.51675415  V:0=0.00613940  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=25  Generation=25  Result=0.00248712  Average=0.05777061  Best=0.00025921  BestSeed=9  Time=0.1726 Seconds  Run Time=7.0343 Seconds  TestError=8.51675415  V:0=0.00248712  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=26  Generation=26  Result=0.00344616  Average=0.05564432  Best=0.00025921  BestSeed=9  Time=0.1703 Seconds  Run Time=7.0743 Seconds  TestError=8.51675415  V:0=0.00344616  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=27  Generation=27  Result=0.00075465  Average=0.05371105  Best=0.00025921  BestSeed=9  Time=0.1654 Seconds  Run Time=7.1863 Seconds  TestError=8.51675415  V:0=0.00075465  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=28  Generation=28  Result=0.00493443  Average=0.05181975  Best=0.00025921  BestSeed=9  Time=0.1635 Seconds  Run Time=7.2653 Seconds  TestError=8.51675415  V:0=0.00493443  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=29  Generation=29  Result=0.04722220  Average=0.05020301  Best=0.00025921  BestSeed=9  Time=0.1607 Seconds  Run Time=7.3438 Seconds  TestError=8.51675415  V:0=0.04722220  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=30  Generation=30  Result=0.00065923  Average=0.05010366  Best=0.00025921  BestSeed=9  Time=0.1579 Seconds  Run Time=7.4254 Seconds  TestError=8.51675415  V:0=0.00065923  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=31  Generation=31  Result=0.00056191  Average=0.04850867  Best=0.00025921  BestSeed=9  Time=0.1554 Seconds  Run Time=7.5672 Seconds  TestError=8.51675415  V:0=0.00056191  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=34  Generation=32  Result=0.00115138  Average=0.04701034  Best=0.00025921  BestSeed=9  Time=0.1550 Seconds  Run Time=7.7130 Seconds  TestError=8.51675415  V:0=0.00115138  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=32  Generation=33  Result=0.00019336  Average=0.04562067  Best=0.00025921  BestSeed=9  Time=0.1547 Seconds  Run Time=7.8167 Seconds  TestError=0.00000024  V:0=0.00012323  V:1=0.00017691  V:2=0.00019336
FIRESTARTER_RANDOM: Seed=33  Generation=34  Result=0.00069034  Average=0.04428457  Best=0.00019336  BestSeed=32  Time=0.1532 Seconds  Run Time=7.8636 Seconds  TestError=8.51675415  V:0=0.00069034  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=35  Generation=35  Result=0.00968927  Average=0.04303902  Best=0.00019336  BestSeed=32  Time=0.1502 Seconds  Run Time=7.9990 Seconds  TestError=8.51675415  V:0=0.00968927  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=36  Generation=36  Result=0.00193280  Average=0.04211264  Best=0.00019336  BestSeed=32  Time=0.1498 Seconds  Run Time=8.0125 Seconds  TestError=8.51675415  V:0=0.00193280  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=37  Generation=37  Result=0.00681055  Average=0.04102670  Best=0.00019336  BestSeed=32  Time=0.1461 Seconds  Run Time=8.1573 Seconds  TestError=8.51675415  V:0=0.00681055  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=38  Generation=38  Result=0.00173976  Average=0.04012628  Best=0.00019336  BestSeed=32  Time=0.1460 Seconds  Run Time=8.1811 Seconds  TestError=8.51675415  V:0=0.00173976  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=40  Generation=39  Result=0.97492790  Average=0.03914201  Best=0.00019336  BestSeed=32  Time=0.1429 Seconds  Run Time=8.3224 Seconds  TestError=8.51675415  V:0=0.97492790  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=41  Generation=40  Result=0.00614377  Average=0.06253666  Best=0.00019336  BestSeed=32  Time=0.1429 Seconds  Run Time=8.4880 Seconds  TestError=8.51675415  V:0=0.00614377  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=39  Generation=41  Result=0.00228268  Average=0.06116122  Best=0.00019336  BestSeed=32  Time=0.1434 Seconds  Run Time=8.6301 Seconds  TestError=0.00000048  V:0=0.00005973  V:1=0.00010955  V:2=0.00228268
