CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 32
opcodes = 2

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_OPTIMIZE
units = 1
processes = 0
iterations = 256
candidates = 16
generations = 100
precision = 0
evolve = FIRESTARTER_EVOLVE_BEST
attempts = 32
seed = 0
scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=0  Age=0 *Result=0.00043273  Best=0.00043273  BestGen=0  Time=0.0000 Seconds  Run Time=1.7048 Seconds  TestError=0.00000113
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=1  Age=0 *Result=0.00039312  Best=0.00039312  BestGen=1  Time=2.7588 Seconds  Run Time=2.7588 Seconds  TestError=0.00000077
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=2  Age=0 *Result=0.00038385  Best=0.00038385  BestGen=2  Time=0.2423 Seconds  Run Time=3.0011 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=3  Age=0 *Result=0.00038046  Best=0.00038046  BestGen=3  Time=0.2420 Seconds  Run Time=3.2431 Seconds  TestError=0.00000113
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=4  Age=0 *Result=0.00037816  Best=0.00037816  BestGen=4  Time=0.2407 Seconds  Run Time=3.4838 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=5  Age=0 *Result=0.00037712  Best=0.00037712  BestGen=5  Time=0.2415 Seconds  Run Time=3.7253 Seconds  TestError=0.00000072
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=6  Age=0 *Result=0.00037628  Best=0.00037628  BestGen=6  Time=0.2409 Seconds  Run Time=3.9663 Seconds  TestError=0.00000101
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=7  Age=0 *Result=0.00037612  Best=0.00037612  BestGen=7  Time=0.2416 Seconds  Run Time=4.2079 Seconds  TestError=0.00000034
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=8  Age=0 *Result=0.00035560  Best=0.00035560  BestGen=8  Time=0.2411 Seconds  Run Time=4.4490 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=9  Age=0 *Result=0.00032574  Best=0.00032574  BestGen=9  Time=0.2412 Seconds  Run Time=4.6902 Seconds  TestError=0.00000075
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=10  Age=0 *Result=0.00032273  Best=0.00032273  BestGen=10  Time=0.2417 Seconds  Run Time=4.9319 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=11  Age=0 *Result=0.00031036  Best=0.00031036  BestGen=11  Time=0.2421 Seconds  Run Time=5.1740 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=12  Age=0 *Result=0.00030953  Best=0.00030953  BestGen=12  Time=0.2411 Seconds  Run Time=5.4151 Seconds  TestError=0.00000077
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=13  Age=0 *Result=0.00030885  Best=0.00030885  BestGen=13  Time=0.2412 Seconds  Run Time=5.6563 Seconds  TestError=0.00000044
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=14  Age=0 *Result=0.00030816  Best=0.00030816  BestGen=14  Time=0.2418 Seconds  Run Time=5.8981 Seconds  TestError=0.00000066
