variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 2;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 10000;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Seed=2  Generation=2  Result=0.00086308  Average=0.00086308  Best=0.00086308  BestSeed=2  Time=1.0754 Seconds  Run Time=3.9297 Seconds  TestError=0.00000083  V:0=0.00041395  V:1=0.00008070  V:2=0.00086308
FIRESTARTER_RANDOM: Seed=0  Generation=0  Result=0.00555515  Average=0.00320911  Best=0.00086308  BestSeed=2  Time=3.5536 Seconds  Run Time=3.9302 Seconds  TestError=0.00000250  V:0=0.00011647  V:1=0.00125349  V:2=0.00555515
FIRESTARTER_RANDOM: Seed=3  Generation=3  Result=0.00092405  Average=0.00244743  Best=0.00086308  BestSeed=2  Time=1.1847 Seconds  Run Time=3.9307 Seconds  TestError=0.00000000  V:0=0.00092405  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=5  Generation=5  Result=0.00039327  Average=0.00193389  Best=0.00039327  BestSeed=5  Time=0.7109 Seconds  Run Time=4.0587 Seconds  TestError=0.00000006  V:0=0.00031114  V:1=0.00014979  V:2=0.00039327
FIRESTARTER_RANDOM: Seed=14  Generation=14  Result=0.01125300  Average=0.00379771  Best=0.00039327  BestSeed=5  Time=0.2630 Seconds  Run Time=4.0590 Seconds  TestError=0.00000000  V:0=0.01125300  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=1  Generation=1  Result=0.00046849  Average=0.00324284  Best=0.00039327  BestSeed=5  Time=3.6829 Seconds  Run Time=4.0593 Seconds  TestError=0.00000006  V:0=0.00046849  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=10  Generation=10  Result=0.00069271  Average=0.00287854  Best=0.00039327  BestSeed=5  Time=0.3683 Seconds  Run Time=4.0597 Seconds  TestError=0.00000063  V:0=0.00034102  V:1=0.00022888  V:2=0.00069271
FIRESTARTER_RANDOM: Seed=11  Generation=11  Result=0.02856696  Average=0.00608959  Best=0.00039327  BestSeed=5  Time=0.3349 Seconds  Run Time=4.0601 Seconds  TestError=0.00000003  V:0=0.02856696  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=7  Generation=7  Result=0.00266081  Average=0.00570861  Best=0.00039327  BestSeed=5  Time=0.5263 Seconds  Run Time=4.0607 Seconds  TestError=0.00000089  V:0=0.00266081  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=13  Generation=13  Result=0.00116464  Average=0.00525422  Best=0.00039327  BestSeed=5  Time=0.2834 Seconds  Run Time=4.0613 Seconds  TestError=0.00000009  V:0=0.00116464  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=8  Generation=8  Result=0.00071478  Average=0.00484154  Best=0.00039327  BestSeed=5  Time=0.4606 Seconds  Run Time=4.0619 Seconds  TestError=0.00000000  V:0=0.00071478  V:1=10.00000000  V:2=10.00000000
