CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090 Laptop GPU

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_EVOLVE_SELECT
evolveSeed = 0
optimizeSeed = 0
tests = 16
streams = 1
units = 8
states = 16
population = 32768
generations = 0
passes = 512
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968  Bad Result=10.00000000  MinIndex=22617  Best=0.00002968   BestAge=4  Time=3.761  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968  Bad Result=10.00000000  MinIndex=22617  Best=0.00002968   BestAge=4  Time=3.761  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968  Bad Result=10.00000000  MinIndex=22617  Best=0.00002968   BestAge=4  Time=3.761  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968 *New Result=0.00002810  MinIndex=22617  Best=0.00002810   BestAge=0  Time=3.761  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00018789  Bad Result=10.00000000  MinIndex=20325  Best=0.00002810   BestAge=0  Time=3.769  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968  Bad Result=10.00000000  MinIndex=22617  Best=0.00002810   BestAge=0  Time=3.770  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968  Bad Result=10.00000000  MinIndex=22617  Best=0.00002810   BestAge=0  Time=3.770  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968  Bad Result=10.00000000  MinIndex=22617  Best=0.00002810   BestAge=0  Time=3.770  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968 *New Result=0.00000808  MinIndex=22617  Best=0.00000808   BestAge=0  Time=3.770  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 26  Old Result=0.00002968  Bad Result=10.00000000  MinIndex=22617  Best=0.00000808   BestAge=0  Time=3.782  Run Time=238.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.90963066 >New Result=0.00445909  MinIndex=26255  Best=0.00000808   BestAge=2  Time=3.341  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808 *New Result=0.00000542  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.341  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.347  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.348  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.348  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.348  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.348  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 27  Old Result=0.00000808  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=0  Time=3.348  Run Time=261.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.91924083 >New Result=0.00125077  MinIndex=12284  Best=0.00000542   BestAge=2  Time=3.617  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.617  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.617  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.617  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.617  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.617  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.617  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.617  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.618  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.618  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.618  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.618  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.618  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.618  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.618  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 28  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=2  Time=3.618  Run Time=267.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.99525464 >New Result=0.17376620  MinIndex=9372  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 29  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=4  Time=3.329  Run Time=273.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.87395251 >New Result=0.00811625  MinIndex=16908  Best=0.00000542   BestAge=6  Time=3.627  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000542   BestAge=6  Time=3.628  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542 *New Result=0.00000465  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.628  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.634  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 30  Old Result=0.00000542  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=0  Time=3.635  Run Time=279.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.98892593 >New Result=0.00081530  MinIndex=6821  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 31  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=2  Time=3.656  Run Time=285.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.87501758 >New Result=0.00127888  MinIndex=2620  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 32  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=4  Time=3.326  Run Time=291.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.91168809 >New Result=0.00052929  MinIndex=327  Best=0.00000465   BestAge=6  Time=3.834  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.834  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.834  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.834  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.834  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.834  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.834  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.835  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.835  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000465   BestAge=6  Time=3.835  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465 *New Result=0.00000454  MinIndex=22617  Best=0.00000454   BestAge=0  Time=3.835  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=0  Time=3.839  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=0  Time=3.840  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=0  Time=3.840  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00081530 >New Result=0.00076199  MinIndex=6821  Best=0.00000454   BestAge=1  Time=3.840  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 33  Old Result=0.00000465  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=1  Time=3.840  Run Time=297.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=1.04450083 >New Result=0.00282532  MinIndex=30148  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00052929  Bad Result=10.00000000  MinIndex=327  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=3  Time=3.628  Run Time=303.8
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 8  Generation= 34  Old Result=0.00000454  Bad Result=10.00000000  MinIndex=22617  Best=0.00000454   BestAge=3  Time=3.629  Run Time=303.8
