CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 32
opcodes = 2

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_OPTIMIZE
units = 1
processes = 0
iterations = 256
candidates = 16
generations = 100
precision = 0
evolve = FIRESTARTER_EVOLVE_BEST
attempts = 32
seed = 0
scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=0  Age=0 *Result=0.00022399  Best=0.00022399  BestGen=0  Time=0.0000 Seconds  Run Time=1.6242 Seconds  TestError=0.00000219
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=1  Age=0 *Result=0.00018132  Best=0.00018132  BestGen=1  Time=2.6989 Seconds  Run Time=2.6989 Seconds  TestError=0.00000253
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=2  Age=0 *Result=0.00015950  Best=0.00015950  BestGen=2  Time=0.2461 Seconds  Run Time=2.9450 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=3  Age=0 *Result=0.00012124  Best=0.00012124  BestGen=3  Time=0.2443 Seconds  Run Time=3.1893 Seconds  TestError=0.00000083
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=4  Age=0 *Result=0.00010610  Best=0.00010610  BestGen=4  Time=0.2445 Seconds  Run Time=3.4339 Seconds  TestError=0.00000119
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=5  Age=0 *Result=0.00010335  Best=0.00010335  BestGen=5  Time=0.2448 Seconds  Run Time=3.6786 Seconds  TestError=0.00000083
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=6  Age=0 *Result=0.00008392  Best=0.00008392  BestGen=6  Time=0.2449 Seconds  Run Time=3.9235 Seconds  TestError=0.00000075
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=7  Age=0 *Result=0.00008023  Best=0.00008023  BestGen=7  Time=0.2447 Seconds  Run Time=4.1682 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=8  Age=0 *Result=0.00006661  Best=0.00006661  BestGen=8  Time=0.2443 Seconds  Run Time=4.4125 Seconds  TestError=0.00000075
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=9  Age=1 *Result=0.00006661  Best=0.00006661  BestGen=8  Time=0.2450 Seconds  Run Time=4.6575 Seconds  TestError=0.00000086
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=10  Age=2 *Result=0.00006661  Best=0.00006661  BestGen=8  Time=0.2397 Seconds  Run Time=4.8972 Seconds  TestError=0.00000107
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=11  Age=0 *Result=0.00006568  Best=0.00006568  BestGen=11  Time=0.2390 Seconds  Run Time=5.1362 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Seed=0  Test=0  Generation=12  Age=0 *Result=0.00006378  Best=0.00006378  BestGen=12  Time=0.2453 Seconds  Run Time=5.3816 Seconds  TestError=0.00000060
