CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090 Laptop GPU

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_EVOLVE_SELECT
evolveSeed = 0
optimizeSeed = 0
tests = 16
streams = 1
units = 8
states = 16
population = 32768
generations = 0
passes = 512
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00036252 *New Result=0.00007045  MinIndex=28514  Best=0.00007045   BestAge=0  Time=5.623  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00042081  Bad Result=10.00000000  MinIndex=20610  Best=0.00007045   BestAge=0  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00100316 >New Result=0.00063163  MinIndex=12949  Best=0.00007045   BestAge=1  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00052041  Bad Result=10.00000000  MinIndex=4352  Best=0.00007045   BestAge=1  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00036252 >New Result=0.00025807  MinIndex=28514  Best=0.00007045   BestAge=2  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00110579 >New Result=0.00086889  MinIndex=7615  Best=0.00007045   BestAge=3  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00110788  Bad Result=10.00000000  MinIndex=132  Best=0.00007045   BestAge=3  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00042081  Bad Result=10.00000000  MinIndex=20610  Best=0.00007045   BestAge=3  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00127202 >New Result=0.00073167  MinIndex=4867  Best=0.00007045   BestAge=4  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00036252 >New Result=0.00034736  MinIndex=28514  Best=0.00007045   BestAge=5  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00052041  Bad Result=10.00000000  MinIndex=4352  Best=0.00007045   BestAge=5  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  1  Old Result=0.00042081  Bad Result=10.00000000  MinIndex=20610  Best=0.00007045   BestAge=5  Time=5.633  Run Time=61.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.87242472 >New Result=0.00548387  MinIndex=870  Best=0.00007045   BestAge=7  Time=5.508  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.508  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.508  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00089180  Bad Result=10.00000000  MinIndex=21582  Best=0.00007045   BestAge=7  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00007045   BestAge=7  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045 *New Result=0.00000749  MinIndex=28514  Best=0.00000749   BestAge=0  Time=5.509  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=0  Time=5.514  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=0  Time=5.514  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=0  Time=5.514  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  2  Old Result=0.00007045  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=0  Time=5.514  Run Time=69.0
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.83038920 >New Result=0.00354468  MinIndex=14596  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.169  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  3  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=2  Time=4.170  Run Time=75.5
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.86227125 >New Result=0.03141272  MinIndex=3886  Best=0.00000749   BestAge=4  Time=4.219  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=4  Time=4.220  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=4  Time=4.220  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=4  Time=4.220  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=4  Time=4.220  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=4  Time=4.220  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=4  Time=4.220  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000749   BestAge=4  Time=4.220  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749 *New Result=0.00000357  MinIndex=28514  Best=0.00000357   BestAge=0  Time=4.220  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=0  Time=4.226  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=0  Time=4.226  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=0  Time=4.226  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=0  Time=4.226  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=0  Time=4.226  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=0  Time=4.227  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  4  Old Result=0.00000749  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=0  Time=4.227  Run Time=86.7
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.81610060 >New Result=0.00078943  MinIndex=30311  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000357   BestAge=2  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357 *New Result=0.00000113  MinIndex=28514  Best=0.00000113   BestAge=0  Time=4.120  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000113   BestAge=0  Time=4.129  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000113   BestAge=0  Time=4.129  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000113   BestAge=0  Time=4.129  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000113   BestAge=0  Time=4.129  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000113   BestAge=0  Time=4.129  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  5  Old Result=0.00000357  Bad Result=10.00000000  MinIndex=28514  Best=0.00000113   BestAge=0  Time=4.129  Run Time=93.2
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.75605500 >New Result=0.00076377  MinIndex=8559  Best=0.00000113   BestAge=2  Time=4.460  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000113   BestAge=2  Time=4.460  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113 *New Result=0.00000060  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.460  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
FIRESTARTER_EVOLVE_SELECT: Seed=0  Test= 7  Generation=  6  Old Result=0.00000113  Bad Result=10.00000000  MinIndex=28514  Best=0.00000060   BestAge=0  Time=4.466  Run Time=100.1
