variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 8;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 100;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Seed=1  Generation=1  Result=0.00097457  Average=0.00097457  Best=0.00097457  BestSeed=1  Time=4.1870 Seconds  Run Time=5.7155 Seconds  TestError=0.00000012  V:0=0.00046849  V:1=0.00040257  V:2=0.00097457
FIRESTARTER_RANDOM: Seed=11  Generation=11  Result=0.02856696  Average=0.01477076  Best=0.00097457  BestSeed=1  Time=0.4826 Seconds  Run Time=5.7160 Seconds  TestError=0.00000012  V:0=0.02856696  V:1=0.01679683  V:2=0.02005136
FIRESTARTER_RANDOM: Seed=6  Generation=6  Result=0.00172842  Average=0.01042331  Best=0.00097457  BestSeed=1  Time=0.8849 Seconds  Run Time=5.7165 Seconds  TestError=0.00000036  V:0=0.00138590  V:1=0.00037539  V:2=0.00172842
FIRESTARTER_RANDOM: Seed=2  Generation=2  Result=0.00086308  Average=0.00803325  Best=0.00086308  BestSeed=2  Time=2.6549 Seconds  Run Time=5.9705 Seconds  TestError=0.00000083  V:0=0.00041395  V:1=0.00008070  V:2=0.00086308
FIRESTARTER_RANDOM: Seed=4  Generation=4  Result=0.01633155  Average=0.00969291  Best=0.00086308  BestSeed=2  Time=1.3910 Seconds  Run Time=5.9711 Seconds  TestError=0.00000012  V:0=0.00616675  V:1=0.00312966  V:2=0.01633155
FIRESTARTER_RANDOM: Seed=9  Generation=9  Result=0.17369276  Average=0.03702622  Best=0.00086308  BestSeed=2  Time=0.6183 Seconds  Run Time=5.9715 Seconds  TestError=0.00000018  V:0=0.09841970  V:1=0.06327134  V:2=0.17369276
FIRESTARTER_RANDOM: Seed=0  Generation=0  Result=0.00555515  Average=0.03253035  Best=0.00086308  BestSeed=2  Time=5.5648 Seconds  Run Time=5.9719 Seconds  TestError=0.00000250  V:0=0.00011647  V:1=0.00125349  V:2=0.00555515
FIRESTARTER_RANDOM: Seed=3  Generation=3  Result=0.00161380  Average=0.02866578  Best=0.00086308  BestSeed=2  Time=1.8551 Seconds  Run Time=5.9723 Seconds  TestError=0.00000012  V:0=0.00092405  V:1=0.00027823  V:2=0.00161380
FIRESTARTER_RANDOM: Seed=13  Generation=13  Result=0.00116464  Average=0.02561010  Best=0.00086308  BestSeed=2  Time=0.4281 Seconds  Run Time=5.9727 Seconds  TestError=0.00000009  V:0=0.00116464  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=7  Generation=7  Result=0.00266081  Average=0.02331517  Best=0.00086308  BestSeed=2  Time=0.7951 Seconds  Run Time=5.9732 Seconds  TestError=0.00000089  V:0=0.00266081  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=14  Generation=14  Result=0.01125300  Average=0.02221861  Best=0.00086308  BestSeed=2  Time=0.3976 Seconds  Run Time=5.9736 Seconds  TestError=0.00000000  V:0=0.01125300  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=8  Generation=8  Result=0.00124690  Average=0.02047097  Best=0.00086308  BestSeed=2  Time=0.7907 Seconds  Run Time=6.7328 Seconds  TestError=0.00000024  V:0=0.00071478  V:1=0.00034082  V:2=0.00124690
FIRESTARTER_RANDOM: Seed=10  Generation=10  Result=0.00069271  Average=0.01894956  Best=0.00069271  BestSeed=10  Time=0.6496 Seconds  Run Time=6.9522 Seconds  TestError=0.00000063  V:0=0.00034102  V:1=0.00022888  V:2=0.00069271
FIRESTARTER_RANDOM: Seed=15  Generation=15  Result=0.00260520  Average=0.01778211  Best=0.00069271  BestSeed=10  Time=0.4364 Seconds  Run Time=6.9527 Seconds  TestError=0.00000060  V:0=0.00022904  V:1=0.00037968  V:2=0.00260520
FIRESTARTER_RANDOM: Seed=5  Generation=5  Result=0.00039327  Average=0.01662285  Best=0.00039327  BestSeed=5  Time=1.3196 Seconds  Run Time=7.0575 Seconds  TestError=0.00000006  V:0=0.00031114  V:1=0.00014979  V:2=0.00039327
