variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_EVOLVE;
units = 10;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00555515  BestSeed=0  Time=0.0000 Seconds  Run Time=11.7004 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00097457  BestSeed=1  Time=0.0000 Seconds  Run Time=12.8777 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=12.9442 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=13.0415 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=13.0424 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=13.0431 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=13.1512 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=13.1517 Seconds  TestError=0.00000089
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=13.1521 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=13.1525 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.7345 Seconds  TestError=0.00000078
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8272 Seconds  TestError=0.00000092
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8278 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8282 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8286 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8290 Seconds  TestError=0.00000238
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8293 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8297 Seconds  TestError=0.00000072
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8301 Seconds  TestError=0.00000095
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.7735 Seconds  Run Time=17.8305 Seconds  TestError=0.00000048
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5400 Seconds  Run Time=23.1350 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5400 Seconds  Run Time=23.1357 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5400 Seconds  Run Time=23.1363 Seconds  TestError=0.00000002
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5400 Seconds  Run Time=23.1368 Seconds  TestError=0.00000072
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5400 Seconds  Run Time=23.1371 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5400 Seconds  Run Time=23.1376 Seconds  TestError=0.00000063
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5400 Seconds  Run Time=23.1871 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5400 Seconds  Run Time=23.1877 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5400 Seconds  Run Time=23.1881 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5400 Seconds  Run Time=23.1885 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.4954 Seconds  Run Time=28.0887 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.4954 Seconds  Run Time=28.0892 Seconds  TestError=0.00000011
