variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 8;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 1000;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 11000;
seed = 0;
scale = 0.100000f;
startScale = 2.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Seed=15  Generation=15  Result=0.85227418  Average=0.85227418  Best=0.85227418  BestSeed=15  Time=1.6862 Seconds  Run Time=25.2923 Seconds  TestError=0.00000095  V:0=0.00006318  V:1=0.85227418  V:2=0.00023103
FIRESTARTER_RANDOM: Seed=6  Generation=6  Result=0.00171584  Average=0.42699501  Best=0.00171584  BestSeed=6  Time=4.4435 Seconds  Run Time=26.6613 Seconds  TestError=0.00003272  V:0=0.00000221  V:1=0.00028968  V:2=0.00171584
FIRESTARTER_RANDOM: Seed=7  Generation=7  Result=0.00149035  Average=0.28516012  Best=0.00149035  BestSeed=7  Time=3.8675 Seconds  Run Time=27.0728 Seconds  TestError=0.00000048  V:0=0.00027323  V:1=0.00004220  V:2=0.00149035
FIRESTARTER_RANDOM: Seed=3  Generation=3  Result=0.00083506  Average=0.21407886  Best=0.00083506  BestSeed=3  Time=9.6355 Seconds  Run Time=28.9066 Seconds  TestError=0.00000036  V:0=0.00013763  V:1=0.00005031  V:2=0.00083506
FIRESTARTER_RANDOM: Seed=1  Generation=1  Result=0.00030518  Average=0.17132412  Best=0.00030518  BestSeed=1  Time=29.0132 Seconds  Run Time=29.0132 Seconds  TestError=0.00000048  V:0=0.00000930  V:1=0.00004244  V:2=0.00030518
FIRESTARTER_RANDOM: Seed=10  Generation=10  Result=0.00010335  Average=0.14278733  Best=0.00010335  BestSeed=10  Time=2.9120 Seconds  Run Time=29.1203 Seconds  TestError=0.00000083  V:0=0.00000954  V:1=0.00000894  V:2=0.00010335
FIRESTARTER_RANDOM: Seed=11  Generation=11  Result=0.00004613  Average=0.12239573  Best=0.00004613  BestSeed=11  Time=2.6573 Seconds  Run Time=29.2304 Seconds  TestError=0.00000168  V:0=0.00002867  V:1=0.00002849  V:2=0.00004613
FIRESTARTER_RANDOM: Seed=14  Generation=14  Result=0.00025010  Average=0.10712752  Best=0.00004613  BestSeed=11  Time=2.0956 Seconds  Run Time=29.3380 Seconds  TestError=0.00000054  V:0=0.00002673  V:1=0.00000143  V:2=0.00025010
FIRESTARTER_RANDOM: Seed=13  Generation=13  Result=1.48324537  Average=0.26002951  Best=0.00004613  BestSeed=11  Time=3.3596 Seconds  Run Time=43.6743 Seconds  TestError=0.00000003  V:0=0.97492790  V:1=1.48324537  V:2=0.20501152
FIRESTARTER_RANDOM: Seed=8  Generation=8  Result=0.00015169  Average=0.23404173  Best=0.00004613  BestSeed=11  Time=5.8773 Seconds  Run Time=47.0186 Seconds  TestError=0.00000054  V:0=0.00006753  V:1=0.00015169  V:2=0.00007503
FIRESTARTER_RANDOM: Seed=0  Generation=0  Result=0.00018954  Average=0.00018954  Best=0.00004613  BestSeed=11  Time=47.5006 Seconds  Run Time=47.5006 Seconds  TestError=0.00000048  V:0=0.00000060  V:1=0.00003070  V:2=0.00018954
FIRESTARTER_RANDOM: Seed=12  Generation=12  Result=0.00019169  Average=0.00019062  Best=0.00004613  BestSeed=11  Time=4.0750 Seconds  Run Time=48.8994 Seconds  TestError=0.00000083  V:0=0.00006969  V:1=0.00008678  V:2=0.00019169
FIRESTARTER_RANDOM: Seed=5  Generation=5  Result=0.00020903  Average=0.00019675  Best=0.00004613  BestSeed=11  Time=10.1026 Seconds  Run Time=50.5128 Seconds  TestError=0.00000036  V:0=0.00008744  V:1=0.00007260  V:2=0.00020903
FIRESTARTER_RANDOM: Seed=2  Generation=2  Result=0.04747534  Average=0.01201640  Best=0.00004613  BestSeed=11  Time=25.2990 Seconds  Run Time=50.5981 Seconds  TestError=0.00000048  V:0=0.00613850  V:1=0.00347972  V:2=0.04747534
FIRESTARTER_RANDOM: Seed=9  Generation=9  Result=0.00040548  Average=0.00969422  Best=0.00004613  BestSeed=11  Time=5.6221 Seconds  Run Time=50.5991 Seconds  TestError=0.00000033  V:0=0.00014359  V:1=0.00006127  V:2=0.00040548
FIRESTARTER_RANDOM: Seed=4  Generation=4  Result=0.03203440  Average=0.01341758  Best=0.00004613  BestSeed=11  Time=12.6599 Seconds  Run Time=50.6394 Seconds  TestError=0.00000027  V:0=0.01799811  V:1=0.00873673  V:2=0.03203440
FIRESTARTER_RANDOM: Seed=16  Generation=16  Result=0.00122237  Average=0.01167541  Best=0.00004613  BestSeed=11  Time=4.0709 Seconds  Run Time=65.1349 Seconds  TestError=0.00000167  V:0=0.00122237  V:1=0.00016570  V:2=0.00072873
FIRESTARTER_RANDOM: Seed=17  Generation=17  Result=0.00044066  Average=0.01027106  Best=0.00004613  BestSeed=11  Time=4.0296 Seconds  Run Time=68.5034 Seconds  TestError=0.00000024  V:0=0.00018871  V:1=0.00011110  V:2=0.00044066
FIRESTARTER_RANDOM: Seed=21  Generation=21  Result=0.00007236  Average=0.00913787  Best=0.00004613  BestSeed=11  Time=3.2837 Seconds  Run Time=68.9584 Seconds  TestError=0.00000120  V:0=0.00007236  V:1=0.00004768  V:2=0.00006136
FIRESTARTER_RANDOM: Seed=18  Generation=18  Result=0.01631558  Average=0.00985564  Best=0.00004613  BestSeed=11  Time=3.9114 Seconds  Run Time=70.4050 Seconds  TestError=0.00000042  V:0=0.00613844  V:1=0.00310707  V:2=0.01631558
