instructions = 32;
registers = 32;
opcodes = 2;
variations = 3;
samples = 15;

sampleMin = 0.000000f;
sampleMax = 6.283185f;
evolveFactor = 0.100000f;
evolveStartFactor = 4.000000f;
evolveStartResult = 10.000000f;
evolveCandidates = 16;

mode = FIRESTARTER_CODE;
states = 1;
units = 1;
process = 0;
population = 4352;
iterations = 256;
generations = 5;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;

FIRESTARTER_CODE: Generation=0  Age=0  Best=0.08713059  Time=2.0786 Seconds  Run Time=4.5737 Seconds  TestError=0.00000003
FIRESTARTER_CODE: Generation=1  Age=0  Best=0.07458533  Time=1.5053 Seconds  Run Time=6.1814 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=2  Age=0  Best=0.06900668  Time=1.5133 Seconds  Run Time=7.7402 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=3  Age=0  Best=0.04386276  Time=1.5229 Seconds  Run Time=9.3020 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=4  Age=0  Best=0.03887171  Time=1.5265 Seconds  Run Time=10.8587 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=5  Age=0  Best=0.03762925  Time=1.5404 Seconds  Run Time=12.4285 Seconds  TestError=0.00000001
FIRESTARTER_CODE: Generation=6  Age=0  Best=0.02836537  Time=1.5637 Seconds  Run Time=14.0038 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=7  Age=1  Best=0.02836537  Time=1.5789 Seconds  Run Time=15.6724 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=8  Age=2  Best=0.02836537  Time=1.6093 Seconds  Run Time=17.3709 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=9  Age=3  Best=0.02836537  Time=1.6577 Seconds  Run Time=19.0804 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=10  Age=0  Best=0.02424562  Time=1.7054 Seconds  Run Time=20.7934 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=11  Age=1  Best=0.02424562  Time=1.7247 Seconds  Run Time=22.5866 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=12  Age=2  Best=0.02424562  Time=1.8214 Seconds  Run Time=24.4584 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=13  Age=3  Best=0.02424562  Time=1.7602 Seconds  Run Time=26.2810 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=14  Age=4  Best=0.02424562  Time=1.7857 Seconds  Run Time=28.0853 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=15  Age=5  Best=0.02424562  Time=1.7760 Seconds  Run Time=29.9566 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=16  Age=6  Best=0.02424562  Time=1.8033 Seconds  Run Time=31.8714 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=17  Age=7  Best=0.02424562  Time=1.8639 Seconds  Run Time=33.8235 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=18  Age=0  Best=0.02248254  Time=1.9008 Seconds  Run Time=35.7459 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=19  Age=0  Best=0.02187514  Time=1.9015 Seconds  Run Time=37.7416 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=20  Age=0  Best=0.01921367  Time=1.8935 Seconds  Run Time=39.7347 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=21  Age=0  Best=0.01834631  Time=1.9739 Seconds  Run Time=41.8121 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=22  Age=0  Best=0.01536363  Time=1.9212 Seconds  Run Time=43.7540 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=23  Age=1  Best=0.01536363  Time=1.9788 Seconds  Run Time=45.8069 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=24  Age=2  Best=0.01536363  Time=2.0424 Seconds  Run Time=47.8711 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=25  Age=3  Best=0.01536363  Time=1.9877 Seconds  Run Time=49.9256 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=26  Age=0  Best=0.01501696  Time=2.0436 Seconds  Run Time=51.9810 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=27  Age=1  Best=0.01501696  Time=2.0468 Seconds  Run Time=54.0940 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=28  Age=2  Best=0.01501696  Time=2.1496 Seconds  Run Time=56.3065 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=29  Age=0  Best=0.01474261  Time=2.1083 Seconds  Run Time=58.4884 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=30  Age=0  Best=0.01372576  Time=2.0912 Seconds  Run Time=60.5890 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=31  Age=0  Best=0.01166910  Time=2.0658 Seconds  Run Time=62.6635 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=32  Age=1  Best=0.01166910  Time=2.0588 Seconds  Run Time=64.7651 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=33  Age=2  Best=0.01166910  Time=2.2002 Seconds  Run Time=67.0165 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=34  Age=3  Best=0.01166910  Time=2.2414 Seconds  Run Time=69.2760 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=35  Age=4  Best=0.01166910  Time=2.1716 Seconds  Run Time=71.5378 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=36  Age=5  Best=0.01166910  Time=2.2071 Seconds  Run Time=73.7952 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=37  Age=6  Best=0.01166910  Time=2.2291 Seconds  Run Time=76.0420 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=38  Age=7  Best=0.01166910  Time=2.2102 Seconds  Run Time=78.3575 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=39  Age=8  Best=0.01166910  Time=2.3513 Seconds  Run Time=80.7193 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=40  Age=9  Best=0.01166910  Time=2.3278 Seconds  Run Time=83.1306 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=41  Age=10  Best=0.01166910  Time=2.2998 Seconds  Run Time=85.4379 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=42  Age=11  Best=0.01166910  Time=2.3265 Seconds  Run Time=87.7945 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=43  Age=12  Best=0.01166910  Time=2.3105 Seconds  Run Time=90.1131 Seconds  TestError=0.00000000
FIRESTARTER_CODE: Generation=44  Age=13  Best=0.01166910  Time=2.3828 Seconds  Run Time=92.5097 Seconds  TestError=0.00000000
