CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 1
instructions = 32
registers = 30
opcodes = 5

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_EVOLVE_NEW
evolveSeed = 0
optimizeSeed = 0
tests = 256
streams = 1
units = 1
states = 1
generations = 1000
population = 65536
passes = 1
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  0  Old Result=10.00000000 *New Result=0.21891247  MinIndex=50563  EvolveAge=11  Best=0.21891247   BestAge=0  Time=0.6  Run Time=1733.0
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  1  Old Result=0.21891247 *New Result=0.21237983  MinIndex=50563  EvolveAge=15  Best=0.21237983   BestAge=0  Time=0.6  Run Time=1733.6
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  2  Old Result=0.21237983 *New Result=0.16180730  MinIndex=40649  EvolveAge=5  Best=0.16180730   BestAge=0  Time=0.6  Run Time=1734.2
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  3  Old Result=0.16180730  Bad Result=0.16180730  MinIndex=40649  EvolveAge=5  Best=0.16180730   BestAge=1  Time=0.6  Run Time=1734.8
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  4  Old Result=0.16180730 *New Result=0.13422552  MinIndex=31072  EvolveAge=4  Best=0.13422552   BestAge=0  Time=0.6  Run Time=1735.4
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  5  Old Result=0.13422552 *New Result=0.13388988  MinIndex=31072  EvolveAge=3  Best=0.13388988   BestAge=0  Time=0.6  Run Time=1736.0
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  6  Old Result=0.13388988  Bad Result=0.13388988  MinIndex=31072  EvolveAge=3  Best=0.13388988   BestAge=1  Time=0.6  Run Time=1736.6
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  7  Old Result=0.13388988  Bad Result=0.13388988  MinIndex=31072  EvolveAge=3  Best=0.13388988   BestAge=2  Time=0.6  Run Time=1737.2
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  8  Old Result=0.13388988 *New Result=0.10880637  MinIndex=55733  EvolveAge=3  Best=0.10880637   BestAge=0  Time=0.6  Run Time=1737.7
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation=  9  Old Result=0.10880637 *New Result=0.02122102  MinIndex=46878  EvolveAge=7  Best=0.02122102   BestAge=0  Time=0.6  Run Time=1738.3
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation= 10  Old Result=0.02122102  Bad Result=0.02122102  MinIndex=46878  EvolveAge=7  Best=0.02122102   BestAge=1  Time=0.6  Run Time=1738.9
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation= 11  Old Result=0.02122102  Bad Result=0.02122102  MinIndex=46878  EvolveAge=7  Best=0.02122102   BestAge=2  Time=0.6  Run Time=1739.5
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation= 12  Old Result=0.02122102  Bad Result=0.02122102  MinIndex=46878  EvolveAge=7  Best=0.02122102   BestAge=3  Time=0.6  Run Time=1740.1
FIRESTARTER_EVOLVE_NEW: Seed=0  Test= 3  Generation= 13  Old Result=0.02122102  Bad Result=0.02122102  MinIndex=46878  EvolveAge=7  Best=0.02122102   BestAge=4  Time=0.6  Run Time=1740.7
