variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 8;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 100;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Seed=3  Generation=3  Result=0.00161380  Average=0.00161380  Best=0.00161380  BestSeed=3  Time=1.3962 Seconds  Run Time=5.7997 Seconds  TestError=0.00000012  V:0=0.00092405  V:1=0.00027823  V:2=0.00161380
FIRESTARTER_RANDOM: Seed=8  Generation=8  Result=0.00124690  Average=0.00143035  Best=0.00124690  BestSeed=8  Time=0.6663 Seconds  Run Time=6.0756 Seconds  TestError=0.00000024  V:0=0.00071478  V:1=0.00034082  V:2=0.00124690
FIRESTARTER_RANDOM: Seed=10  Generation=10  Result=0.00069271  Average=0.00118447  Best=0.00069271  BestSeed=10  Time=0.5607 Seconds  Run Time=6.1917 Seconds  TestError=0.00000063  V:0=0.00034102  V:1=0.00022888  V:2=0.00069271
FIRESTARTER_RANDOM: Seed=1  Generation=1  Result=0.00097457  Average=0.00113199  Best=0.00069271  BestSeed=10  Time=5.7227 Seconds  Run Time=6.1922 Seconds  TestError=0.00000012  V:0=0.00046849  V:1=0.00040257  V:2=0.00097457
FIRESTARTER_RANDOM: Seed=7  Generation=7  Result=0.00319600  Average=0.00154479  Best=0.00069271  BestSeed=10  Time=0.8176 Seconds  Run Time=6.1926 Seconds  TestError=0.00000089  V:0=0.00266081  V:1=0.00083768  V:2=0.00319600
FIRESTARTER_RANDOM: Seed=11  Generation=11  Result=0.02856696  Average=0.00604849  Best=0.00069271  BestSeed=10  Time=0.5203 Seconds  Run Time=6.1931 Seconds  TestError=0.00000012  V:0=0.02856696  V:1=0.01679683  V:2=0.02005136
FIRESTARTER_RANDOM: Seed=6  Generation=6  Result=0.00172842  Average=0.00543133  Best=0.00069271  BestSeed=10  Time=0.9540 Seconds  Run Time=6.1935 Seconds  TestError=0.00000036  V:0=0.00138590  V:1=0.00037539  V:2=0.00172842
FIRESTARTER_RANDOM: Seed=0  Generation=0  Result=0.00555515  Average=0.00544681  Best=0.00069271  BestSeed=10  Time=5.7244 Seconds  Run Time=6.1940 Seconds  TestError=0.00000250  V:0=0.00011647  V:1=0.00125349  V:2=0.00555515
FIRESTARTER_RANDOM: Seed=14  Generation=14  Result=0.01125300  Average=0.00609194  Best=0.00069271  BestSeed=10  Time=0.4089 Seconds  Run Time=6.1944 Seconds  TestError=0.00000000  V:0=0.01125300  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=13  Generation=13  Result=0.00116464  Average=0.00559921  Best=0.00069271  BestSeed=10  Time=0.4404 Seconds  Run Time=6.1948 Seconds  TestError=0.00000009  V:0=0.00116464  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=9  Generation=9  Result=0.09841970  Average=0.01403744  Best=0.00069271  BestSeed=10  Time=0.6362 Seconds  Run Time=6.1953 Seconds  TestError=0.00000012  V:0=0.09841970  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=4  Generation=4  Result=0.00616675  Average=0.01338155  Best=0.00069271  BestSeed=10  Time=1.4316 Seconds  Run Time=6.1958 Seconds  TestError=0.00000000  V:0=0.00616675  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=20  Generation=20  Result=0.09841883  Average=0.01992288  Best=0.00069271  BestSeed=10  Time=0.2891 Seconds  Run Time=6.2524 Seconds  TestError=0.00000003  V:0=0.09841883  V:1=10.00000000  V:2=10.00000000
