instructions = 32;
registers = 32;
opcodes = 2;
variations = 3;
samples = 15;

sampleMin = 0.000000f;
sampleMax = 6.283185f;
evolveFactor = 0.100000f;
evolveStartFactor = 4.000000f;
evolveStartResult = 10.000000f;
evolveCandidates = 16;

mode = FIRESTARTER_UNIT;
states = 4;
units = 1;
process = 0;
population = 69632;
iterations = 256;
generations = 100;
precision = 256;
evolve = 0;
attempts = 32;
seed = 0;

FIRESTARTER_UNIT: Generation:  48  Best=0.00020379  Seed=C0A95D5E  ResultHash=CF4C  ProgramHash=3B7C
FIRESTARTER_UNIT: Generation:  49  Best=0.00020379  Seed=C0A95DC5  ResultHash=F0E7  ProgramHash=10BE
FIRESTARTER_UNIT: Generation:  50  Best=0.00020379  Seed=C0A95E2C  ResultHash=4306  ProgramHash=7B60
FIRESTARTER_UNIT: Generation:  51  Best=0.00020379  Seed=C0A95E93  ResultHash=BF5D  ProgramHash=58B3
FIRESTARTER_UNIT: Generation:  52  Best=0.00020379  Seed=C0A95EFA  ResultHash=A63B  ProgramHash=296A
FIRESTARTER_UNIT: Generation:  53  Best=0.00020379  Seed=C0A95F61  ResultHash=E105  ProgramHash=E4BC
FIRESTARTER_UNIT: Generation:  54  Best=0.00020379  Seed=C0A95FC8  ResultHash=9545  ProgramHash=06FB
FIRESTARTER_UNIT: Generation:  55  Best=0.00020379  Seed=C0A9602F  ResultHash=ACA8  ProgramHash=C10C
FIRESTARTER_OPTIMIZE: Generation:   0  Best=0.00425658  Seed=C0A949CE  ResultHash=C547  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   1  Best=0.00034970  Seed=C0A94A32  ResultHash=59E9  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   2  Best=0.00032794  Seed=C0A94A96  ResultHash=3F49  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   3  Best=0.00027823  Seed=C0A94AFA  ResultHash=F4C1  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   4  Best=0.00025618  Seed=C0A94B5E  ResultHash=8EC2  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   5  Best=0.00025618  Seed=C0A94BC2  ResultHash=BE09  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   6  Best=0.00020340  Seed=C0A94C26  ResultHash=ED6D  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   7  Best=0.00020340  Seed=C0A94C8A  ResultHash=9915  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   8  Best=0.00020340  Seed=C0A94CEE  ResultHash=EB54  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:   9  Best=0.00018662  Seed=C0A94D52  ResultHash=E98E  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  10  Best=0.00018491  Seed=C0A94DB6  ResultHash=A38B  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  11  Best=0.00017180  Seed=C0A94E1A  ResultHash=1955  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  12  Best=0.00015956  Seed=C0A94E7E  ResultHash=EF96  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  13  Best=0.00015956  Seed=C0A94EE2  ResultHash=2886  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  14  Best=0.00015616  Seed=C0A94F46  ResultHash=5244  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  15  Best=0.00015575  Seed=C0A94FAA  ResultHash=49C7  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  16  Best=0.00015303  Seed=C0A9500E  ResultHash=A1B4  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  17  Best=0.00015129  Seed=C0A95072  ResultHash=CD7C  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  18  Best=0.00015020  Seed=C0A950D6  ResultHash=472E  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  19  Best=0.00015020  Seed=C0A9513A  ResultHash=4773  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  20  Best=0.00015020  Seed=C0A9519E  ResultHash=04D2  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  21  Best=0.00015020  Seed=C0A95202  ResultHash=45FF  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  22  Best=0.00015020  Seed=C0A95266  ResultHash=8FB7  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  23  Best=0.00015020  Seed=C0A952CA  ResultHash=10FC  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  24  Best=0.00014806  Seed=C0A9532E  ResultHash=E9F5  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  25  Best=0.00014806  Seed=C0A95392  ResultHash=3DF7  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  26  Best=0.00014806  Seed=C0A953F6  ResultHash=FDC0  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  27  Best=0.00014806  Seed=C0A9545A  ResultHash=26B9  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  28  Best=0.00014806  Seed=C0A954BE  ResultHash=1EB1  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  29  Best=0.00014806  Seed=C0A95522  ResultHash=BCF2  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  30  Best=0.00014806  Seed=C0A95586  ResultHash=F8A2  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  31  Best=0.00014806  Seed=C0A955EA  ResultHash=AA16  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  32  Best=0.00014806  Seed=C0A9564E  ResultHash=1F2E  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  33  Best=0.00014806  Seed=C0A956B2  ResultHash=6BED  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  34  Best=0.00014806  Seed=C0A95716  ResultHash=3993  ProgramHash=EF75
FIRESTARTER_OPTIMIZE: Generation:  35  Best=0.00014806  Seed=C0A9577A  ResultHash=2150  ProgramHash=EF75
