variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 2;
processes = 6;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 10000;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Generation=1  Seed=0  Result=0.00079423  Average=0.00079423  Best=0.00079423  BestSeed=0  Time=1.2711 Seconds  Run Time=4.3611 Seconds  TestError=0.00000024  V:0=0.00026560  V:1=0.00004911  V:2=0.00079423
FIRESTARTER_RANDOM: Generation=2  Seed=2  Result=0.00032459  Average=0.00055941  Best=0.00032459  BestSeed=2  Time=0.6739 Seconds  Run Time=4.4590 Seconds  TestError=0.00000000  V:0=0.00018215  V:1=0.00017285  V:2=0.00032459
FIRESTARTER_RANDOM: Generation=3  Seed=4  Result=0.00070708  Average=0.00060863  Best=0.00032459  BestSeed=2  Time=0.4857 Seconds  Run Time=4.5320 Seconds  TestError=5.62777710  V:0=0.00070708  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Generation=4  Seed=3  Result=0.00082850  Average=0.00066360  Best=0.00032459  BestSeed=2  Time=0.3814 Seconds  Run Time=4.6006 Seconds  TestError=8.51675415  V:0=0.00082850  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Generation=5  Seed=1  Result=0.00102531  Average=0.00073594  Best=0.00032459  BestSeed=2  Time=0.3276 Seconds  Run Time=4.7128 Seconds  TestError=8.51675415  V:0=0.00102531  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Generation=6  Seed=6  Result=0.00059795  Average=0.00071294  Best=0.00032459  BestSeed=2  Time=0.2994 Seconds  Run Time=4.8710 Seconds  TestError=8.51675415  V:0=0.00059795  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Generation=7  Seed=5  Result=0.00061893  Average=0.00069951  Best=0.00032459  BestSeed=2  Time=0.2637 Seconds  Run Time=4.9205 Seconds  TestError=7.79230595  V:0=0.00021201  V:1=0.00061893  V:2=10.00000000
FIRESTARTER_RANDOM: Generation=8  Seed=9  Result=0.00047520  Average=0.00067147  Best=0.00032459  BestSeed=2  Time=0.2460 Seconds  Run Time=5.0429 Seconds  TestError=8.51675415  V:0=0.00047520  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Generation=9  Seed=7  Result=0.00061882  Average=0.00066562  Best=0.00032459  BestSeed=2  Time=0.2368 Seconds  Run Time=5.2064 Seconds  TestError=8.51675415  V:0=0.00061882  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Generation=10  Seed=10  Result=0.00036216  Average=0.00063528  Best=0.00032459  BestSeed=2  Time=0.2153 Seconds  Run Time=5.2274 Seconds  TestError=7.79230595  V:0=0.00022674  V:1=0.00036216  V:2=10.00000000
FIRESTARTER_RANDOM: Generation=11  Seed=11  Result=0.00139761  Average=0.00070458  Best=0.00032459  BestSeed=2  Time=0.2104 Seconds  Run Time=5.3890 Seconds  TestError=8.51675415  V:0=0.00139761  V:1=10.00000000  V:2=10.00000000
