variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 2;
processes = 6;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 10000;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Seed=0  Generation=0  Result=0.11143607  Average=0.11143607  Best=0.11143607  BestSeed=0  Time=1.3109 Seconds  Run Time=4.3259 Seconds  TestError=0.00000006  V:0=0.09025538  V:1=0.06300104  V:2=0.11143607
FIRESTARTER_RANDOM: Seed=2  Generation=2  Result=0.00134363  Average=0.03759323  Best=0.00134363  BestSeed=2  Time=0.4528 Seconds  Run Time=4.3825 Seconds  TestError=0.00000036  V:0=0.00101805  V:1=0.00034595  V:2=0.00134363
FIRESTARTER_RANDOM: Seed=5  Generation=5  Result=1.24038529  Average=0.22552751  Best=0.00134363  BestSeed=2  Time=0.3057 Seconds  Run Time=4.8243 Seconds  TestError=0.00000000  V:0=0.97492790  V:1=1.24038529  V:2=0.20396200
FIRESTARTER_RANDOM: Seed=3  Generation=3  Result=0.00105152  Average=0.33855414  Best=0.00105152  BestSeed=3  Time=0.4657 Seconds  Run Time=4.9355 Seconds  TestError=0.00000027  V:0=0.00058371  V:1=0.00059962  V:2=0.00105152
FIRESTARTER_RANDOM: Seed=1  Generation=1  Result=0.00137043  Average=0.67779350  Best=0.00105152  BestSeed=3  Time=1.1483 Seconds  Run Time=5.2867 Seconds  TestError=0.00000024  V:0=0.00040024  V:1=0.00031960  V:2=0.00137043
FIRESTARTER_RANDOM: Seed=4  Generation=4  Result=0.00059244  Average=0.27123588  Best=0.00059244  BestSeed=4  Time=0.4664 Seconds  Run Time=5.3778 Seconds  TestError=0.00000007  V:0=0.00018370  V:1=0.00044815  V:2=0.00059244
FIRESTARTER_RANDOM: Seed=7  Generation=7  Result=1.48324537  Average=0.35492811  Best=0.00059244  BestSeed=4  Time=0.3503 Seconds  Run Time=5.7927 Seconds  TestError=0.00000104  V:0=0.97492790  V:1=1.48324537  V:2=0.30007342
FIRESTARTER_RANDOM: Seed=6  Generation=6  Result=0.04748110  Average=0.41241512  Best=0.00059244  BestSeed=4  Time=0.4010 Seconds  Run Time=5.7973 Seconds  TestError=0.00000032  V:0=0.00614248  V:1=0.00348473  V:2=0.04748110
FIRESTARTER_RANDOM: Seed=9  Generation=9  Result=0.17369379  Average=0.30605999  Best=0.00059244  BestSeed=4  Time=0.3317 Seconds  Run Time=6.3070 Seconds  TestError=0.00000034  V:0=0.09841868  V:1=0.06327355  V:2=0.17369379
FIRESTARTER_RANDOM: Seed=10  Generation=10  Result=0.01633221  Average=0.27972108  Best=0.00059244  BestSeed=4  Time=0.3093 Seconds  Run Time=6.3921 Seconds  TestError=0.00000000  V:0=0.00615668  V:1=0.00313520  V:2=0.01633221
FIRESTARTER_RANDOM: Seed=11  Generation=11  Result=0.00299731  Average=0.25666079  Best=0.00059244  BestSeed=4  Time=0.3224 Seconds  Run Time=6.8589 Seconds  TestError=0.00000083  V:0=0.00299731  V:1=0.00013542  V:2=0.00179845
