variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 2;
processes = 6;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 10000;
seed = 8000;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Generation=1  Seed=8002  Result=0.00041245  Average=0.00041245  Best=0.00041245  BestSeed=8002  Time=1.3412 Seconds  Run Time=3.9558 Seconds  TestError=0.00000095
FIRESTARTER_RANDOM: Generation=27  Seed=8027  Result=0.07120052  Average=0.03231478  Best=0.00024211  BestSeed=8021  Time=0.2695 Seconds  Run Time=9.8761 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=28  Seed=8026  Result=0.00030029  Average=0.03117141  Best=0.00024211  BestSeed=8021  Time=0.2616 Seconds  Run Time=9.9266 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=29  Seed=8029  Result=0.00034096  Average=0.03010829  Best=0.00024211  BestSeed=8021  Time=0.2617 Seconds  Run Time=10.1887 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=30  Seed=8028  Result=0.00063378  Average=0.02912580  Best=0.00024211  BestSeed=8021  Time=0.2582 Seconds  Run Time=10.3474 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=31  Seed=8031  Result=0.00029067  Average=0.02819564  Best=0.00024211  BestSeed=8021  Time=0.2548 Seconds  Run Time=10.4996 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=32  Seed=8030  Result=0.00034523  Average=0.02732531  Best=0.00024211  BestSeed=8021  Time=0.2534 Seconds  Run Time=10.7107 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=33  Seed=8032  Result=0.00045216  Average=0.02651098  Best=0.00024211  BestSeed=8021  Time=0.2493 Seconds  Run Time=10.8260 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=34  Seed=8034  Result=0.00064451  Average=0.02575020  Best=0.00024211  BestSeed=8021  Time=0.2513 Seconds  Run Time=11.1453 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=35  Seed=8033  Result=0.00028896  Average=0.02502273  Best=0.00024211  BestSeed=8021  Time=0.2514 Seconds  Run Time=11.3995 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=36  Seed=8035  Result=0.00040996  Average=0.02433904  Best=0.00024211  BestSeed=8021  Time=0.2498 Seconds  Run Time=11.5920 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=37  Seed=8036  Result=0.00042939  Average=0.02369284  Best=0.00024211  BestSeed=8021  Time=0.2494 Seconds  Run Time=11.8288 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=38  Seed=8037  Result=0.00028694  Average=0.02307689  Best=0.00024211  BestSeed=8021  Time=0.2448 Seconds  Run Time=11.9047 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=39  Seed=8038  Result=0.00051157  Average=0.02249830  Best=0.00024211  BestSeed=8021  Time=0.2467 Seconds  Run Time=12.2217 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=40  Seed=8040  Result=0.00058309  Average=0.02195042  Best=0.00024211  BestSeed=8021  Time=0.2483 Seconds  Run Time=12.5317 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=41  Seed=8039  Result=0.00683379  Average=0.02158172  Best=0.00024211  BestSeed=8021  Time=0.2423 Seconds  Run Time=12.5355 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=42  Seed=8041  Result=0.00614187  Average=0.02121410  Best=0.00024211  BestSeed=8021  Time=0.2459 Seconds  Run Time=12.9286 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=43  Seed=8042  Result=0.00030571  Average=0.02072786  Best=0.00024211  BestSeed=8021  Time=0.2435 Seconds  Run Time=13.0722 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=44  Seed=8043  Result=0.97492790  Average=0.04241423  Best=0.00024211  BestSeed=8021  Time=0.2445 Seconds  Run Time=13.3606 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=45  Seed=8044  Result=0.00068733  Average=0.04148696  Best=0.00024211  BestSeed=8021  Time=0.2440 Seconds  Run Time=13.5801 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=46  Seed=8045  Result=0.03246248  Average=0.04129078  Best=0.00024211  BestSeed=8021  Time=0.2406 Seconds  Run Time=13.6690 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=47  Seed=8047  Result=0.00029933  Average=0.04041862  Best=0.00024211  BestSeed=8021  Time=0.2454 Seconds  Run Time=14.1355 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=48  Seed=8046  Result=0.00075674  Average=0.03959233  Best=0.00024211  BestSeed=8021  Time=0.2456 Seconds  Run Time=14.3870 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=49  Seed=8049  Result=0.00049627  Average=0.03879445  Best=0.00024211  BestSeed=8021  Time=0.2414 Seconds  Run Time=14.4312 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=50  Seed=8050  Result=0.00049710  Average=0.03802850  Best=0.00024211  BestSeed=8021  Time=0.2429 Seconds  Run Time=14.7451 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=51  Seed=8051  Result=0.00034907  Average=0.03728969  Best=0.00024211  BestSeed=8021  Time=0.2441 Seconds  Run Time=15.0496 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=52  Seed=8048  Result=0.00155240  Average=0.03660244  Best=0.00024211  BestSeed=8021  Time=0.2415 Seconds  Run Time=15.1563 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=53  Seed=8052  Result=0.00037330  Average=0.03591887  Best=0.00024211  BestSeed=8021  Time=0.2438 Seconds  Run Time=15.5240 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=54  Seed=8053  Result=0.00044087  Average=0.03526187  Best=0.00024211  BestSeed=8021  Time=0.2413 Seconds  Run Time=15.6319 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=55  Seed=8056  Result=0.02334869  Average=0.03504527  Best=0.00024211  BestSeed=8021  Time=0.2449 Seconds  Run Time=16.0718 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=56  Seed=8054  Result=0.00055231  Average=0.03442932  Best=0.00024211  BestSeed=8021  Time=0.2416 Seconds  Run Time=16.1291 Seconds  TestError=0.00000009
FIRESTARTER_RANDOM: Generation=57  Seed=8055  Result=0.00076194  Average=0.03383867  Best=0.00024211  BestSeed=8021  Time=0.2480 Seconds  Run Time=16.7348 Seconds  TestError=0.00000012
FIRESTARTER_RANDOM: Generation=58  Seed=8058  Result=0.00059238  Average=0.03326545  Best=0.00024211  BestSeed=8021  Time=0.2490 Seconds  Run Time=17.0408 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=59  Seed=8057  Result=0.00045513  Average=0.03270935  Best=0.00024211  BestSeed=8021  Time=0.2457 Seconds  Run Time=17.0995 Seconds  TestError=0.00000048
FIRESTARTER_RANDOM: Generation=60  Seed=8059  Result=0.00040174  Average=0.03217088  Best=0.00024211  BestSeed=8021  Time=0.2460 Seconds  Run Time=17.3586 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=61  Seed=8061  Result=0.00061935  Average=0.03165365  Best=0.00024211  BestSeed=8021  Time=0.2448 Seconds  Run Time=17.5318 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=62  Seed=8062  Result=0.00047779  Average=0.03115081  Best=0.00024211  BestSeed=8021  Time=0.2477 Seconds  Run Time=17.9595 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=63  Seed=8060  Result=0.00219919  Average=0.03069126  Best=0.00024211  BestSeed=8021  Time=0.2448 Seconds  Run Time=18.0234 Seconds  TestError=0.00000046
FIRESTARTER_RANDOM: Generation=64  Seed=8064  Result=0.00025439  Average=0.03021568  Best=0.00024211  BestSeed=8021  Time=0.2460 Seconds  Run Time=18.3423 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=65  Seed=8063  Result=0.00134283  Average=0.02977149  Best=0.00024211  BestSeed=8021  Time=0.2428 Seconds  Run Time=18.3844 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=66  Seed=8065  Result=0.00062722  Average=0.02932991  Best=0.00024211  BestSeed=8021  Time=0.2431 Seconds  Run Time=18.6422 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=67  Seed=8066  Result=0.00071454  Average=0.02890281  Best=0.00024211  BestSeed=8021  Time=0.2420 Seconds  Run Time=18.8177 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=68  Seed=8067  Result=0.00051364  Average=0.02848532  Best=0.00024211  BestSeed=8021  Time=0.2407 Seconds  Run Time=18.9658 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=69  Seed=8068  Result=0.00051934  Average=0.02808002  Best=0.00024211  BestSeed=8021  Time=0.2419 Seconds  Run Time=19.2908 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=70  Seed=8069  Result=0.01600492  Average=0.02790752  Best=0.00024211  BestSeed=8021  Time=0.2389 Seconds  Run Time=19.3205 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=71  Seed=8071  Result=0.10638291  Average=0.02901280  Best=0.00024211  BestSeed=8021  Time=0.2396 Seconds  Run Time=19.6123 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=72  Seed=8070  Result=0.00076360  Average=0.02862046  Best=0.00024211  BestSeed=8021  Time=0.2384 Seconds  Run Time=19.7667 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=73  Seed=8072  Result=0.00139654  Average=0.02824753  Best=0.00024211  BestSeed=8021  Time=0.2372 Seconds  Run Time=19.9186 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=74  Seed=8073  Result=0.00242788  Average=0.02789861  Best=0.00024211  BestSeed=8021  Time=0.2382 Seconds  Run Time=20.2242 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=75  Seed=8074  Result=0.00116664  Average=0.02754219  Best=0.00024211  BestSeed=8021  Time=0.2353 Seconds  Run Time=20.2462 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=76  Seed=8075  Result=0.00116307  Average=0.02719509  Best=0.00024211  BestSeed=8021  Time=0.2366 Seconds  Run Time=20.5806 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=77  Seed=8076  Result=0.00160408  Average=0.02686274  Best=0.00024211  BestSeed=8021  Time=0.2346 Seconds  Run Time=20.6643 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=78  Seed=8077  Result=0.00074884  Average=0.02652794  Best=0.00024211  BestSeed=8021  Time=0.2346 Seconds  Run Time=20.8994 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=79  Seed=8079  Result=0.00067812  Average=0.02620073  Best=0.00024211  BestSeed=8021  Time=0.2345 Seconds  Run Time=21.1226 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=80  Seed=8078  Result=0.00076818  Average=0.02588283  Best=0.00024211  BestSeed=8021  Time=0.2326 Seconds  Run Time=21.2095 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=81  Seed=8080  Result=0.00146568  Average=0.02558138  Best=0.00024211  BestSeed=8021  Time=0.2336 Seconds  Run Time=21.5207 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=82  Seed=8082  Result=0.97492790  Average=0.03715877  Best=0.00024211  BestSeed=8021  Time=0.2312 Seconds  Run Time=21.5555 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=83  Seed=8081  Result=0.00072330  Average=0.03671979  Best=0.00024211  BestSeed=8021  Time=0.2317 Seconds  Run Time=21.8340 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=84  Seed=8083  Result=0.00042048  Average=0.03628766  Best=0.00024211  BestSeed=8021  Time=0.2317 Seconds  Run Time=22.0673 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=85  Seed=8084  Result=0.00597191  Average=0.03593100  Best=0.00024211  BestSeed=8021  Time=0.2300 Seconds  Run Time=22.1465 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=86  Seed=8085  Result=0.00118530  Average=0.03552699  Best=0.00024211  BestSeed=8021  Time=0.2314 Seconds  Run Time=22.5045 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=87  Seed=8086  Result=0.00419544  Average=0.03516685  Best=0.00024211  BestSeed=8021  Time=0.2316 Seconds  Run Time=22.7504 Seconds  TestError=0.00000185
FIRESTARTER_RANDOM: Generation=88  Seed=8087  Result=0.00614619  Average=0.03483707  Best=0.00024211  BestSeed=8021  Time=0.2310 Seconds  Run Time=22.9311 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=89  Seed=8088  Result=0.00038135  Average=0.03444993  Best=0.00024211  BestSeed=8021  Time=0.2313 Seconds  Run Time=23.1898 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=90  Seed=8089  Result=0.00518221  Average=0.03412474  Best=0.00024211  BestSeed=8021  Time=0.2306 Seconds  Run Time=23.3561 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=91  Seed=8090  Result=0.00055635  Average=0.03375585  Best=0.00024211  BestSeed=8021  Time=0.2313 Seconds  Run Time=23.6452 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=92  Seed=8091  Result=0.00101721  Average=0.03340000  Best=0.00024211  BestSeed=8021  Time=0.2305 Seconds  Run Time=23.8111 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=93  Seed=8092  Result=0.00047398  Average=0.03304596  Best=0.00024211  BestSeed=8021  Time=0.2311 Seconds  Run Time=24.0916 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=94  Seed=8093  Result=0.97492790  Average=0.04306597  Best=0.00024211  BestSeed=8021  Time=0.2303 Seconds  Run Time=24.2528 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=95  Seed=8094  Result=0.00052142  Average=0.04261814  Best=0.00024211  BestSeed=8021  Time=0.2325 Seconds  Run Time=24.6893 Seconds  TestError=0.00000000
FIRESTARTER_RANDOM: Generation=96  Seed=8095  Result=0.00038600  Average=0.04217822  Best=0.00024211  BestSeed=8021  Time=0.2305 Seconds  Run Time=24.7301 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=97  Seed=8097  Result=0.00077367  Average=0.04175137  Best=0.00024211  BestSeed=8021  Time=0.2325 Seconds  Run Time=25.1514 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=98  Seed=8096  Result=0.00126016  Average=0.04133819  Best=0.00024211  BestSeed=8021  Time=0.2316 Seconds  Run Time=25.2956 Seconds  TestError=0.00000012
FIRESTARTER_RANDOM: Generation=99  Seed=8098  Result=0.00055748  Average=0.04092627  Best=0.00024211  BestSeed=8021  Time=0.2321 Seconds  Run Time=25.5759 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=100  Seed=8100  Result=0.00058192  Average=0.04052282  Best=0.00024211  BestSeed=8021  Time=0.2300 Seconds  Run Time=25.5960 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=101  Seed=8101  Result=0.97492790  Average=0.04977436  Best=0.00024211  BestSeed=8021  Time=0.2307 Seconds  Run Time=25.9060 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=102  Seed=8099  Result=0.97492790  Average=0.05884449  Best=0.00024211  BestSeed=8021  Time=0.2294 Seconds  Run Time=26.0039 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=103  Seed=8102  Result=0.00141641  Average=0.05828694  Best=0.00024211  BestSeed=8021  Time=0.2294 Seconds  Run Time=26.2237 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=104  Seed=8103  Result=0.01473395  Average=0.05786816  Best=0.00024211  BestSeed=8021  Time=0.2294 Seconds  Run Time=26.4575 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=105  Seed=8104  Result=0.97492790  Average=0.06660206  Best=0.00024211  BestSeed=8021  Time=0.2284 Seconds  Run Time=26.5843 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=106  Seed=8106  Result=0.97492790  Average=0.07517117  Best=0.00024211  BestSeed=8021  Time=0.2293 Seconds  Run Time=26.9041 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=107  Seed=8105  Result=0.01043531  Average=0.07456616  Best=0.00024211  BestSeed=8021  Time=0.2273 Seconds  Run Time=26.9250 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=108  Seed=8107  Result=0.00046349  Average=0.07388002  Best=0.00024211  BestSeed=8021  Time=0.2278 Seconds  Run Time=27.1993 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=109  Seed=8108  Result=0.00072038  Average=0.07320884  Best=0.00024211  BestSeed=8021  Time=0.2276 Seconds  Run Time=27.4045 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=110  Seed=8109  Result=0.00050241  Average=0.07254787  Best=0.00024211  BestSeed=8021  Time=0.2264 Seconds  Run Time=27.5062 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=111  Seed=8111  Result=0.00025102  Average=0.07189655  Best=0.00024211  BestSeed=8021  Time=0.2271 Seconds  Run Time=27.8098 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=112  Seed=8110  Result=0.00085583  Average=0.07126226  Best=0.00024211  BestSeed=8021  Time=0.2257 Seconds  Run Time=27.8762 Seconds  TestError=1559.56738281
FIRESTARTER_RANDOM: Generation=113  Seed=8112  Result=0.00085998  Average=0.07063922  Best=0.00024211  BestSeed=8021  Time=0.2259 Seconds  Run Time=28.1243 Seconds  TestError=1559.56738281
FIRESTARTER_RANDOM: Generation=114  Seed=8113  Result=0.00033259  Average=0.07002250  Best=0.00024211  BestSeed=8021  Time=0.2257 Seconds  Run Time=28.3307 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=115  Seed=8114  Result=0.04516488  Average=0.06980634  Best=0.00024211  BestSeed=8021  Time=0.2247 Seconds  Run Time=28.4393 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=116  Seed=8116  Result=0.00056003  Average=0.06920940  Best=0.00024211  BestSeed=8021  Time=0.2254 Seconds  Run Time=28.7509 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=117  Seed=8115  Result=0.00071189  Average=0.06862395  Best=0.00024211  BestSeed=8021  Time=0.2238 Seconds  Run Time=28.7831 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=118  Seed=8117  Result=0.00310874  Average=0.06806873  Best=0.00024211  BestSeed=8021  Time=0.2242 Seconds  Run Time=29.0582 Seconds  TestError=158.93542480
FIRESTARTER_RANDOM: Generation=119  Seed=8118  Result=0.00156891  Average=0.06750990  Best=0.00024211  BestSeed=8021  Time=0.2239 Seconds  Run Time=29.2477 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=120  Seed=8119  Result=0.00030592  Average=0.06694987  Best=0.00024211  BestSeed=8021  Time=0.2230 Seconds  Run Time=29.3629 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=121  Seed=8120  Result=0.00075312  Average=0.06640280  Best=0.00024211  BestSeed=8021  Time=0.2242 Seconds  Run Time=29.7288 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=122  Seed=8121  Result=0.00061440  Average=0.06586355  Best=0.00024211  BestSeed=8021  Time=0.2243 Seconds  Run Time=29.9638 Seconds  TestError=0.00000030
FIRESTARTER_RANDOM: Generation=123  Seed=8122  Result=0.00026268  Average=0.06533020  Best=0.00024211  BestSeed=8021  Time=0.2244 Seconds  Run Time=30.2066 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=124  Seed=8123  Result=0.00066048  Average=0.06480867  Best=0.00024211  BestSeed=8021  Time=0.2230 Seconds  Run Time=30.2554 Seconds  TestError=79.97859192
FIRESTARTER_RANDOM: Generation=125  Seed=8125  Result=0.00073487  Average=0.06429609  Best=0.00024211  BestSeed=8021  Time=0.2238 Seconds  Run Time=30.5726 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=126  Seed=8124  Result=0.00070429  Average=0.06379139  Best=0.00024211  BestSeed=8021  Time=0.2229 Seconds  Run Time=30.6806 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=127  Seed=8126  Result=0.00039530  Average=0.06329221  Best=0.00024211  BestSeed=8021  Time=0.2227 Seconds  Run Time=30.8818 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=128  Seed=8127  Result=0.00109735  Average=0.06280632  Best=0.00024211  BestSeed=8021  Time=0.2230 Seconds  Run Time=31.1409 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=129  Seed=8128  Result=0.97492790  Average=0.06987703  Best=0.00024211  BestSeed=8021  Time=0.2218 Seconds  Run Time=31.2078 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=130  Seed=8130  Result=0.00910878  Average=0.06940958  Best=0.00024211  BestSeed=8021  Time=0.2225 Seconds  Run Time=31.5243 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=131  Seed=8129  Result=0.00038791  Average=0.06888270  Best=0.00024211  BestSeed=8021  Time=0.2223 Seconds  Run Time=31.7270 Seconds  TestError=2.20769382
FIRESTARTER_RANDOM: Generation=132  Seed=8131  Result=0.00034475  Average=0.06836347  Best=0.00024211  BestSeed=8021  Time=0.2214 Seconds  Run Time=31.8243 Seconds  TestError=2.20769382
