CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_OPTIMIZE
evolveSeed = 0
optimizeSeed = 0
tests = 1
streams = 1
units = 1
states = 1
population = 65536
generations = 0
passes = 384
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2 *Result=0.13699931  Best=0.13699931   Time=1.333  Run Time=3.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3 *Result=0.00106514  Best=0.00106514   Time=0.305  Run Time=3.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  4  Result=0.07461464  Best=0.00106514   Time=0.274  Run Time=4.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  5  Result=0.00166187  Best=0.00106514   Time=0.294  Run Time=4.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  6  Result=0.00149107  Best=0.00106514   Time=0.289  Run Time=5.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  7  Result=0.00397742  Best=0.00106514   Time=0.282  Run Time=6.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  8 *Result=0.00049973  Best=0.00049973   Time=0.292  Run Time=6.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  9  Result=0.85227418  Best=0.00049973   Time=0.295  Run Time=7.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 10  Result=0.04754472  Best=0.00049973   Time=0.308  Run Time=8.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 11  Result=0.85227418  Best=0.00049973   Time=0.292  Run Time=8.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 12  Result=0.00371345  Best=0.00049973   Time=0.292  Run Time=9.3
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 13  Result=0.85227418  Best=0.00049973   Time=0.296  Run Time=9.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 14  Result=0.00101471  Best=0.00049973   Time=0.292  Run Time=10.6
