CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 29
opcodes = 2
patternOpcodes = 4

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_REVOLVE
evolveSeed = 0
optimizeSeed = 0
seeds = 64
tests = 16
units = 4
processes = 4
population = 278528
iterations = 64
generations = 100
precision = 0
candidates = 16
attempts = 32

scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=0  Generation=0  Age=0  Evolution=0 *Result=0.63413620  Best=0.63413620  BestSeed=0  BestGen=0  Time=74.6000 Seconds  Run Time=9312.7707 Seconds  TestError=0.00000000
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=13  Generation=0  Age=0  Evolution=0  Result=0.01518524  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8041 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=14  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8043 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=15  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8045 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=16  Generation=0  Age=0  Evolution=0  Result=1.48324537  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8048 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=17  Generation=0  Age=0  Evolution=0  Result=0.00221172  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8050 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=18  Generation=0  Age=0  Evolution=0  Result=0.00391436  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8052 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=19  Generation=0  Age=0  Evolution=0  Result=0.00232148  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8055 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=20  Generation=0  Age=0  Evolution=0  Result=0.00568106  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8057 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=21  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8062 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=22  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8064 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=23  Generation=0  Age=0  Evolution=0  Result=0.01632178  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8067 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=24  Generation=0  Age=0  Evolution=0  Result=0.05244070  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8069 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=25  Generation=0  Age=0  Evolution=0  Result=0.00399649  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8072 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=26  Generation=0  Age=0  Evolution=0  Result=0.01762956  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8075 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=27  Generation=0  Age=0  Evolution=0  Result=0.12213290  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8077 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=28  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0000 Seconds  Run Time=9312.8079 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=29  Generation=0  Age=0  Evolution=0  Result=0.00122938  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8083 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=30  Generation=0  Age=0  Evolution=0  Result=0.87366319  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8086 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=31  Generation=0  Age=0  Evolution=0  Result=0.03398459  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8088 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=32  Generation=0  Age=0  Evolution=0  Result=1.26823056  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8090 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=33  Generation=0  Age=0  Evolution=0  Result=1.26814616  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8093 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=34  Generation=0  Age=0  Evolution=0  Result=0.13491243  Best=0.00050169  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8096 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=35  Generation=0  Age=0  Evolution=0 *Result=0.00045428  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0066 Seconds  Run Time=9312.8360 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=36  Generation=0  Age=0  Evolution=0  Result=0.00780964  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0024 Seconds  Run Time=9312.8454 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=37  Generation=0  Age=0  Evolution=0  Result=0.00608660  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0002 Seconds  Run Time=9312.8461 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=38  Generation=0  Age=0  Evolution=0  Result=0.08985286  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8463 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=39  Generation=0  Age=0  Evolution=0  Result=1.14842963  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8467 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=40  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8471 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=41  Generation=0  Age=0  Evolution=0  Result=0.63415343  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8473 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=42  Generation=0  Age=0  Evolution=0  Result=0.21000947  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8477 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=43  Generation=0  Age=0  Evolution=0  Result=0.00163628  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8479 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=44  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8482 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=45  Generation=0  Age=0  Evolution=0  Result=0.02687482  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8485 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=46  Generation=0  Age=0  Evolution=0  Result=1.09526730  Best=0.00045428  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.8488 Seconds  TestError=0.00000048
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=47  Generation=0  Age=0  Evolution=0 *Result=0.00024279  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0259 Seconds  Run Time=9312.9522 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=48  Generation=0  Age=0  Evolution=0  Result=0.00028944  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0028 Seconds  Run Time=9312.9634 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=49  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9638 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=50  Generation=0  Age=0  Evolution=0  Result=0.34886172  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9642 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=51  Generation=0  Age=0  Evolution=0  Result=0.00117427  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9645 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=52  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9648 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=53  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9650 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=54  Generation=0  Age=0  Evolution=0  Result=0.85227418  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9653 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=55  Generation=0  Age=0  Evolution=0  Result=0.00030378  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9657 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=56  Generation=0  Age=0  Evolution=0  Result=0.03634942  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9661 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=57  Generation=0  Age=0  Evolution=0  Result=0.05451208  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9664 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=58  Generation=0  Age=0  Evolution=0  Result=0.30949739  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9667 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=59  Generation=0  Age=0  Evolution=0  Result=0.00348413  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9670 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=60  Generation=0  Age=0  Evolution=0  Result=0.00041240  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9673 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=61  Generation=0  Age=0  Evolution=0  Result=0.05296493  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9675 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=62  Generation=0  Age=0  Evolution=0  Result=0.05801630  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9678 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=63  Generation=0  Age=0  Evolution=0  Result=1.25393641  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9312.9681 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=0  Generation=1  Age=1  Evolution=1  Result=0.00024279  Best=0.00024279  BestSeed=0  BestGen=0  Time=43.9358 Seconds  Run Time=9488.7112 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=1  Generation=1  Age=1  Evolution=1  Result=0.00028944  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9488.7116 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=2  Generation=1  Age=1  Evolution=1  Result=0.00030378  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9488.7119 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=3  Generation=1  Age=1  Evolution=1  Result=0.00041240  Best=0.00024279  BestSeed=0  BestGen=0  Time=0.0001 Seconds  Run Time=9488.7122 Seconds  TestError=0.00000039
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=4  Generation=1  Age=0  Evolution=1 *Result=0.00011584  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0035 Seconds  Run Time=9488.7263 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=5  Generation=1  Age=0  Evolution=1  Result=0.00025875  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0029 Seconds  Run Time=9488.7380 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=6  Generation=1  Age=0  Evolution=1  Result=0.00066511  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7383 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=7  Generation=1  Age=0  Evolution=1  Result=0.00081336  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7385 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=8  Generation=1  Age=0  Evolution=1  Result=0.00117427  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0000 Seconds  Run Time=9488.7387 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=9  Generation=1  Age=0  Evolution=1  Result=0.00122938  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7389 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=10  Generation=1  Age=0  Evolution=1  Result=0.00030905  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7392 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=11  Generation=1  Age=0  Evolution=1  Result=0.00221172  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0000 Seconds  Run Time=9488.7394 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=12  Generation=1  Age=0  Evolution=1  Result=0.00232148  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7396 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=13  Generation=1  Age=0  Evolution=1  Result=0.00348413  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7398 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=14  Generation=1  Age=0  Evolution=1  Result=0.00391436  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7401 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=15  Generation=1  Age=0  Evolution=1  Result=0.00399649  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7403 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=16  Generation=1  Age=0  Evolution=1  Result=0.00511026  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0000 Seconds  Run Time=9488.7405 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=17  Generation=1  Age=0  Evolution=1  Result=0.00039434  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7407 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=18  Generation=1  Age=0  Evolution=1  Result=0.00011712  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0000 Seconds  Run Time=9488.7409 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=19  Generation=1  Age=0  Evolution=1  Result=0.00733936  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7411 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=20  Generation=1  Age=0  Evolution=1  Result=0.00017348  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7413 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=21  Generation=1  Age=0  Evolution=1  Result=0.01259232  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7416 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=22  Generation=1  Age=0  Evolution=1  Result=0.01518524  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7420 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=23  Generation=1  Age=0  Evolution=1  Result=0.00030175  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7422 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=24  Generation=1  Age=0  Evolution=1  Result=0.00018024  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7425 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=25  Generation=1  Age=0  Evolution=1  Result=0.02687482  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7428 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=26  Generation=1  Age=0  Evolution=1  Result=0.00054679  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7431 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=27  Generation=1  Age=0  Evolution=1  Result=0.00073823  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7433 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=28  Generation=1  Age=0  Evolution=1  Result=0.05244070  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7436 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=29  Generation=1  Age=0  Evolution=1  Result=0.00028276  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7439 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=30  Generation=1  Age=0  Evolution=1  Result=0.00017953  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7441 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=31  Generation=1  Age=0  Evolution=1  Result=0.05801630  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7443 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=32  Generation=1  Age=0  Evolution=1  Result=0.08985286  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7445 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=33  Generation=1  Age=0  Evolution=1  Result=0.00103314  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7448 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=34  Generation=1  Age=0  Evolution=1  Result=0.00043499  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7450 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=35  Generation=1  Age=0  Evolution=1  Result=0.00045156  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7453 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=36  Generation=1  Age=0  Evolution=1  Result=0.00068223  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7455 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=37  Generation=1  Age=0  Evolution=1  Result=0.21000947  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7457 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=38  Generation=1  Age=0  Evolution=1  Result=0.30949739  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0000 Seconds  Run Time=9488.7459 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=39  Generation=1  Age=0  Evolution=1  Result=0.00078297  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7462 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=40  Generation=1  Age=0  Evolution=1  Result=0.63413620  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7464 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=41  Generation=1  Age=0  Evolution=1  Result=0.63415343  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7467 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=42  Generation=1  Age=0  Evolution=1  Result=0.00050838  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7469 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=43  Generation=1  Age=0  Evolution=1  Result=0.00096905  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7472 Seconds  TestError=0.00000012
FIRESTARTER_REVOLVE: Seed=0  Test=14  Index=44  Generation=1  Age=0  Evolution=1  Result=0.85227418  Best=0.00011584  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=9488.7475 Seconds  TestError=0.00000012
