variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_EVOLVE;
units = 10;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00555515  BestSeed=0  Time=0.0000 Seconds  Run Time=13.6615 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00097457  BestSeed=1  Time=0.0000 Seconds  Run Time=13.8411 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=13.9524 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=13.9528 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=13.9531 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.0610 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.0614 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.0617 Seconds  TestError=0.00000089
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.0621 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.0624 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9452 Seconds  TestError=0.00000078
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9455 Seconds  TestError=0.00000092
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9458 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9461 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9464 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9466 Seconds  TestError=0.00000238
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9469 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9472 Seconds  TestError=0.00000072
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9474 Seconds  TestError=0.00000095
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8206 Seconds  Run Time=19.9477 Seconds  TestError=0.00000048
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5355 Seconds  Run Time=25.2939 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5355 Seconds  Run Time=25.2942 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5355 Seconds  Run Time=25.2946 Seconds  TestError=0.00000002
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5355 Seconds  Run Time=25.2949 Seconds  TestError=0.00000072
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5355 Seconds  Run Time=25.2952 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5355 Seconds  Run Time=25.3789 Seconds  TestError=0.00000063
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5355 Seconds  Run Time=25.3792 Seconds  TestError=0.00000083
