variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_OPTIMIZE;
units = 1;
processes = 0;
population = 139264;
iterations = 256;
candidates = 16;
generations = 50;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 2.000000f;
startResult = 10.000000f;

FIRESTARTER_OPTIMIZE: Test=0  Generation=0  Age=0  Best=0.00006151  BestSeed=0  Time=0.0000 Seconds  Run Time=1.9086 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Test=0  Generation=14  Age=0  Best=0.00001788  BestSeed=14  Time=0.4448 Seconds  Run Time=8.7170 Seconds  TestError=0.00000077
FIRESTARTER_OPTIMIZE: Test=0  Generation=15  Age=0  Best=0.00001752  BestSeed=15  Time=0.4461 Seconds  Run Time=9.1632 Seconds  TestError=0.00000137
FIRESTARTER_OPTIMIZE: Test=0  Generation=16  Age=0  Best=0.00001705  BestSeed=16  Time=0.4457 Seconds  Run Time=9.6089 Seconds  TestError=0.00000137
FIRESTARTER_OPTIMIZE: Test=0  Generation=17  Age=0  Best=0.00001657  BestSeed=17  Time=0.4464 Seconds  Run Time=10.0553 Seconds  TestError=0.00000161
FIRESTARTER_OPTIMIZE: Test=0  Generation=18  Age=0  Best=0.00001654  BestSeed=18  Time=0.4458 Seconds  Run Time=10.5011 Seconds  TestError=0.00000161
FIRESTARTER_OPTIMIZE: Test=0  Generation=19  Age=0  Best=0.00001633  BestSeed=19  Time=0.4469 Seconds  Run Time=10.9480 Seconds  TestError=0.00000161
FIRESTARTER_OPTIMIZE: Test=0  Generation=20  Age=0  Best=0.00001509  BestSeed=20  Time=0.4449 Seconds  Run Time=11.3929 Seconds  TestError=0.00000161
FIRESTARTER_OPTIMIZE: Test=0  Generation=21  Age=0  Best=0.00001502  BestSeed=21  Time=0.4465 Seconds  Run Time=11.8394 Seconds  TestError=0.00000161
FIRESTARTER_OPTIMIZE: Test=0  Generation=22  Age=0  Best=0.00001222  BestSeed=22  Time=0.4455 Seconds  Run Time=12.2849 Seconds  TestError=0.00000161
FIRESTARTER_OPTIMIZE: Test=0  Generation=23  Age=0  Best=0.00001109  BestSeed=23  Time=0.4467 Seconds  Run Time=12.7316 Seconds  TestError=0.00000161
FIRESTARTER_OPTIMIZE: Test=0  Generation=24  Age=0  Best=0.00000644  BestSeed=24  Time=0.4472 Seconds  Run Time=13.1787 Seconds  TestError=0.00000042
FIRESTARTER_OPTIMIZE: Test=0  Generation=25  Age=0  Best=0.00000323  BestSeed=25  Time=0.4446 Seconds  Run Time=13.6234 Seconds  TestError=0.00000046
FIRESTARTER_OPTIMIZE: Test=0  Generation=26  Age=0  Best=0.00000298  BestSeed=26  Time=0.4470 Seconds  Run Time=14.0703 Seconds  TestError=0.00000042
FIRESTARTER_OPTIMIZE: Test=0  Generation=27  Age=0  Best=0.00000292  BestSeed=27  Time=0.4459 Seconds  Run Time=14.5163 Seconds  TestError=0.00000059
FIRESTARTER_OPTIMIZE: Test=0  Generation=28  Age=0  Best=0.00000274  BestSeed=28  Time=0.4462 Seconds  Run Time=14.9625 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Test=0  Generation=29  Age=0  Best=0.00000238  BestSeed=29  Time=0.4482 Seconds  Run Time=15.4107 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Test=0  Generation=30  Age=0  Best=0.00000226  BestSeed=30  Time=0.4458 Seconds  Run Time=15.8565 Seconds  TestError=0.00000042
FIRESTARTER_OPTIMIZE: Test=0  Generation=31  Age=0  Best=0.00000216  BestSeed=31  Time=0.4470 Seconds  Run Time=16.3035 Seconds  TestError=0.00000070
FIRESTARTER_OPTIMIZE: Test=0  Generation=32  Age=0  Best=0.00000215  BestSeed=32  Time=0.4452 Seconds  Run Time=16.7487 Seconds  TestError=0.00000095
FIRESTARTER_OPTIMIZE: Test=0  Generation=33  Age=1  Best=0.00000215  BestSeed=32  Time=0.4472 Seconds  Run Time=17.1959 Seconds  TestError=0.00000072
FIRESTARTER_OPTIMIZE: Test=0  Generation=34  Age=2  Best=0.00000215  BestSeed=32  Time=0.4376 Seconds  Run Time=17.6335 Seconds  TestError=0.00000042
FIRESTARTER_OPTIMIZE: Test=0  Generation=35  Age=0  Best=0.00000210  BestSeed=35  Time=0.4378 Seconds  Run Time=18.0713 Seconds  TestError=0.00000064
FIRESTARTER_OPTIMIZE: Test=0  Generation=36  Age=0  Best=0.00000209  BestSeed=36  Time=0.4473 Seconds  Run Time=18.5186 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=37  Age=1  Best=0.00000209  BestSeed=36  Time=0.4467 Seconds  Run Time=18.9653 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=38  Age=2  Best=0.00000209  BestSeed=36  Time=0.4376 Seconds  Run Time=19.4029 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=39  Age=3  Best=0.00000209  BestSeed=36  Time=0.4409 Seconds  Run Time=19.8438 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=40  Age=4  Best=0.00000209  BestSeed=36  Time=0.4370 Seconds  Run Time=20.2808 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=41  Age=5  Best=0.00000209  BestSeed=36  Time=0.4402 Seconds  Run Time=20.7210 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=42  Age=6  Best=0.00000209  BestSeed=36  Time=0.4375 Seconds  Run Time=21.1585 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=43  Age=7  Best=0.00000209  BestSeed=36  Time=0.4383 Seconds  Run Time=21.5968 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=44  Age=8  Best=0.00000209  BestSeed=36  Time=0.4375 Seconds  Run Time=22.0343 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=45  Age=9  Best=0.00000209  BestSeed=36  Time=0.4368 Seconds  Run Time=22.4711 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Test=0  Generation=46  Age=10  Best=0.00000209  BestSeed=36  Time=0.4389 Seconds  Run Time=22.9100 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=47  Age=11  Best=0.00000209  BestSeed=36  Time=0.4388 Seconds  Run Time=23.3487 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=48  Age=12  Best=0.00000209  BestSeed=36  Time=0.4388 Seconds  Run Time=23.7875 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=49  Age=13  Best=0.00000209  BestSeed=36  Time=0.4375 Seconds  Run Time=24.2250 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=50  Age=14  Best=0.00000209  BestSeed=36  Time=0.4373 Seconds  Run Time=24.6623 Seconds  TestError=0.00000101
FIRESTARTER_OPTIMIZE: Test=0  Generation=51  Age=15  Best=0.00000209  BestSeed=36  Time=0.4397 Seconds  Run Time=25.1020 Seconds  TestError=0.00000101
FIRESTARTER_OPTIMIZE: Test=0  Generation=52  Age=16  Best=0.00000209  BestSeed=36  Time=0.4373 Seconds  Run Time=25.5392 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=53  Age=17  Best=0.00000209  BestSeed=36  Time=0.4395 Seconds  Run Time=25.9787 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=54  Age=18  Best=0.00000209  BestSeed=36  Time=0.4369 Seconds  Run Time=26.4156 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=55  Age=19  Best=0.00000209  BestSeed=36  Time=0.4393 Seconds  Run Time=26.8549 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=56  Age=20  Best=0.00000209  BestSeed=36  Time=0.4386 Seconds  Run Time=27.2935 Seconds  TestError=0.00000057
FIRESTARTER_OPTIMIZE: Test=0  Generation=57  Age=21  Best=0.00000209  BestSeed=36  Time=0.4383 Seconds  Run Time=27.7318 Seconds  TestError=0.00000057
FIRESTARTER_OPTIMIZE: Test=0  Generation=58  Age=22  Best=0.00000209  BestSeed=36  Time=0.4388 Seconds  Run Time=28.1706 Seconds  TestError=0.00000057
FIRESTARTER_OPTIMIZE: Test=0  Generation=59  Age=23  Best=0.00000209  BestSeed=36  Time=0.4389 Seconds  Run Time=28.6095 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=60  Age=24  Best=0.00000209  BestSeed=36  Time=0.4393 Seconds  Run Time=29.0488 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=61  Age=25  Best=0.00000209  BestSeed=36  Time=0.4397 Seconds  Run Time=29.4885 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=62  Age=26  Best=0.00000209  BestSeed=36  Time=0.4407 Seconds  Run Time=29.9292 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=63  Age=27  Best=0.00000209  BestSeed=36  Time=0.4388 Seconds  Run Time=30.3680 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=64  Age=28  Best=0.00000209  BestSeed=36  Time=0.4397 Seconds  Run Time=30.8078 Seconds  TestError=0.00000066
FIRESTARTER_OPTIMIZE: Test=0  Generation=65  Age=29  Best=0.00000209  BestSeed=36  Time=0.4399 Seconds  Run Time=31.2477 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=0  Generation=66  Age=30  Best=0.00000209  BestSeed=36  Time=0.4381 Seconds  Run Time=31.6858 Seconds  TestError=0.00000057
FIRESTARTER_OPTIMIZE: Test=0  Generation=67  Age=31  Best=0.00000209  BestSeed=36  Time=0.4386 Seconds  Run Time=32.1244 Seconds  TestError=0.00000080
FIRESTARTER_OPTIMIZE: Test=0  Generation=68  Age=32  Best=0.00000209  BestSeed=36  Time=0.4408 Seconds  Run Time=32.5652 Seconds  TestError=0.00000080
FIRESTARTER_OPTIMIZE: Test=1  Generation=0  Age=0  Best=0.00001991  BestSeed=0  Time=33.0131 Seconds  Run Time=33.0131 Seconds  TestError=0.00000030
FIRESTARTER_OPTIMIZE: Test=1  Generation=1  Age=0  Best=0.00001264  BestSeed=1  Time=0.4536 Seconds  Run Time=33.4667 Seconds  TestError=0.00000054
FIRESTARTER_OPTIMIZE: Test=1  Generation=2  Age=0  Best=0.00001016  BestSeed=2  Time=0.4541 Seconds  Run Time=33.9209 Seconds  TestError=0.00000089
FIRESTARTER_OPTIMIZE: Test=1  Generation=3  Age=0  Best=0.00000930  BestSeed=3  Time=0.4529 Seconds  Run Time=34.3737 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Test=1  Generation=4  Age=0  Best=0.00000870  BestSeed=4  Time=0.4542 Seconds  Run Time=34.8280 Seconds  TestError=0.00000179
FIRESTARTER_OPTIMIZE: Test=1  Generation=5  Age=0  Best=0.00000864  BestSeed=5  Time=0.4532 Seconds  Run Time=35.2812 Seconds  TestError=0.00000131
FIRESTARTER_OPTIMIZE: Test=1  Generation=6  Age=0  Best=0.00000858  BestSeed=6  Time=0.4538 Seconds  Run Time=35.7349 Seconds  TestError=0.00000119
FIRESTARTER_OPTIMIZE: Test=1  Generation=7  Age=0  Best=0.00000846  BestSeed=7  Time=0.4525 Seconds  Run Time=36.1875 Seconds  TestError=0.00000167
FIRESTARTER_OPTIMIZE: Test=1  Generation=8  Age=0  Best=0.00000685  BestSeed=8  Time=0.4537 Seconds  Run Time=36.6411 Seconds  TestError=0.00000167
FIRESTARTER_OPTIMIZE: Test=1  Generation=9  Age=0  Best=0.00000650  BestSeed=9  Time=0.4503 Seconds  Run Time=37.0914 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=10  Age=0  Best=0.00000608  BestSeed=10  Time=0.4520 Seconds  Run Time=37.5434 Seconds  TestError=0.00000167
FIRESTARTER_OPTIMIZE: Test=1  Generation=11  Age=0  Best=0.00000370  BestSeed=11  Time=0.4517 Seconds  Run Time=37.9951 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=12  Age=1  Best=0.00000370  BestSeed=11  Time=0.4529 Seconds  Run Time=38.4480 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=13  Age=0  Best=0.00000364  BestSeed=13  Time=0.4418 Seconds  Run Time=38.8898 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=14  Age=0  Best=0.00000346  BestSeed=14  Time=0.4524 Seconds  Run Time=39.3423 Seconds  TestError=0.00000077
FIRESTARTER_OPTIMIZE: Test=1  Generation=15  Age=0  Best=0.00000343  BestSeed=15  Time=0.4498 Seconds  Run Time=39.7921 Seconds  TestError=0.00000113
FIRESTARTER_OPTIMIZE: Test=1  Generation=16  Age=0  Best=0.00000334  BestSeed=16  Time=0.4513 Seconds  Run Time=40.2434 Seconds  TestError=0.00000131
FIRESTARTER_OPTIMIZE: Test=1  Generation=17  Age=0  Best=0.00000226  BestSeed=17  Time=0.4473 Seconds  Run Time=40.6907 Seconds  TestError=0.00000119
FIRESTARTER_OPTIMIZE: Test=1  Generation=18  Age=0  Best=0.00000215  BestSeed=18  Time=0.4502 Seconds  Run Time=41.1409 Seconds  TestError=0.00000119
FIRESTARTER_OPTIMIZE: Test=1  Generation=19  Age=1  Best=0.00000215  BestSeed=18  Time=0.4502 Seconds  Run Time=41.5911 Seconds  TestError=0.00000155
FIRESTARTER_OPTIMIZE: Test=1  Generation=20  Age=0  Best=0.00000203  BestSeed=20  Time=0.4414 Seconds  Run Time=42.0324 Seconds  TestError=0.00000155
FIRESTARTER_OPTIMIZE: Test=1  Generation=21  Age=0  Best=0.00000167  BestSeed=21  Time=0.4488 Seconds  Run Time=42.4812 Seconds  TestError=0.00000113
FIRESTARTER_OPTIMIZE: Test=1  Generation=22  Age=1  Best=0.00000167  BestSeed=21  Time=0.4512 Seconds  Run Time=42.9325 Seconds  TestError=0.00000137
FIRESTARTER_OPTIMIZE: Test=1  Generation=23  Age=2  Best=0.00000167  BestSeed=21  Time=0.4412 Seconds  Run Time=43.3736 Seconds  TestError=0.00000155
FIRESTARTER_OPTIMIZE: Test=1  Generation=24  Age=3  Best=0.00000167  BestSeed=21  Time=0.4418 Seconds  Run Time=43.8154 Seconds  TestError=0.00000155
FIRESTARTER_OPTIMIZE: Test=1  Generation=25  Age=4  Best=0.00000167  BestSeed=21  Time=0.4414 Seconds  Run Time=44.2568 Seconds  TestError=0.00000161
FIRESTARTER_OPTIMIZE: Test=1  Generation=26  Age=0  Best=0.00000164  BestSeed=26  Time=0.4406 Seconds  Run Time=44.6974 Seconds  TestError=0.00000176
FIRESTARTER_OPTIMIZE: Test=1  Generation=27  Age=1  Best=0.00000164  BestSeed=26  Time=0.4511 Seconds  Run Time=45.1486 Seconds  TestError=0.00000176
FIRESTARTER_OPTIMIZE: Test=1  Generation=28  Age=2  Best=0.00000164  BestSeed=26  Time=0.4425 Seconds  Run Time=45.5911 Seconds  TestError=0.00000176
FIRESTARTER_OPTIMIZE: Test=1  Generation=29  Age=3  Best=0.00000164  BestSeed=26  Time=0.4427 Seconds  Run Time=46.0337 Seconds  TestError=0.00000176
FIRESTARTER_OPTIMIZE: Test=1  Generation=30  Age=4  Best=0.00000164  BestSeed=26  Time=0.4438 Seconds  Run Time=46.4775 Seconds  TestError=0.00000176
FIRESTARTER_OPTIMIZE: Test=1  Generation=31  Age=0  Best=0.00000161  BestSeed=31  Time=0.4422 Seconds  Run Time=46.9197 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=32  Age=1  Best=0.00000161  BestSeed=31  Time=0.4516 Seconds  Run Time=47.3713 Seconds  TestError=0.00000143
FIRESTARTER_OPTIMIZE: Test=1  Generation=33  Age=2  Best=0.00000161  BestSeed=31  Time=0.4425 Seconds  Run Time=47.8138 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=34  Age=3  Best=0.00000161  BestSeed=31  Time=0.4438 Seconds  Run Time=48.2576 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=35  Age=4  Best=0.00000161  BestSeed=31  Time=0.4410 Seconds  Run Time=48.6986 Seconds  TestError=0.00000143
FIRESTARTER_OPTIMIZE: Test=1  Generation=36  Age=5  Best=0.00000161  BestSeed=31  Time=0.4445 Seconds  Run Time=49.1431 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=37  Age=6  Best=0.00000161  BestSeed=31  Time=0.4426 Seconds  Run Time=49.5857 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=38  Age=7  Best=0.00000161  BestSeed=31  Time=0.4443 Seconds  Run Time=50.0301 Seconds  TestError=0.00000167
FIRESTARTER_OPTIMIZE: Test=1  Generation=39  Age=8  Best=0.00000161  BestSeed=31  Time=0.4412 Seconds  Run Time=50.4713 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=40  Age=9  Best=0.00000161  BestSeed=31  Time=0.4449 Seconds  Run Time=50.9161 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=41  Age=10  Best=0.00000161  BestSeed=31  Time=0.4426 Seconds  Run Time=51.3587 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=42  Age=11  Best=0.00000161  BestSeed=31  Time=0.4464 Seconds  Run Time=51.8051 Seconds  TestError=0.00000143
FIRESTARTER_OPTIMIZE: Test=1  Generation=43  Age=12  Best=0.00000161  BestSeed=31  Time=0.4435 Seconds  Run Time=52.2486 Seconds  TestError=0.00000143
FIRESTARTER_OPTIMIZE: Test=1  Generation=44  Age=13  Best=0.00000161  BestSeed=31  Time=0.4444 Seconds  Run Time=52.6930 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=45  Age=14  Best=0.00000161  BestSeed=31  Time=0.4458 Seconds  Run Time=53.1388 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=46  Age=15  Best=0.00000161  BestSeed=31  Time=0.4447 Seconds  Run Time=53.5834 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=47  Age=16  Best=0.00000161  BestSeed=31  Time=0.4458 Seconds  Run Time=54.0293 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=48  Age=17  Best=0.00000161  BestSeed=31  Time=0.4460 Seconds  Run Time=54.4752 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=49  Age=18  Best=0.00000161  BestSeed=31  Time=0.4467 Seconds  Run Time=54.9220 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=50  Age=19  Best=0.00000161  BestSeed=31  Time=0.4454 Seconds  Run Time=55.3673 Seconds  TestError=0.00000143
FIRESTARTER_OPTIMIZE: Test=1  Generation=51  Age=20  Best=0.00000161  BestSeed=31  Time=0.4462 Seconds  Run Time=55.8136 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=52  Age=21  Best=0.00000161  BestSeed=31  Time=0.4476 Seconds  Run Time=56.2611 Seconds  TestError=0.00000125
FIRESTARTER_OPTIMIZE: Test=1  Generation=53  Age=22  Best=0.00000161  BestSeed=31  Time=0.4525 Seconds  Run Time=56.7136 Seconds  TestError=0.00000125
