variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_OPTIMIZE;
units = 1;
processes = 0;
population = 69632;
iterations = 512;
candidates = 16;
generations = 100;
precision = 256;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_OPTIMIZE: Seed=0  Generation=0  Age=0  Best=0.00021088  BestSeed=0  Time=2.5218 Seconds  Run Time=4.4457 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=84  Generation=84  Age=0  Best=0.00001103  BestSeed=84  Time=1.1883 Seconds  Run Time=91.5435 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=85  Generation=85  Age=0  Best=0.00001101  BestSeed=85  Time=1.2345 Seconds  Run Time=92.7766 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=86  Generation=86  Age=1  Best=0.00001101  BestSeed=85  Time=1.2259 Seconds  Run Time=93.9628 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=87  Generation=87  Age=2  Best=0.00001101  BestSeed=85  Time=1.1942 Seconds  Run Time=95.1571 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=88  Generation=88  Age=3  Best=0.00001101  BestSeed=85  Time=1.1927 Seconds  Run Time=96.3497 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=89  Generation=89  Age=4  Best=0.00001101  BestSeed=85  Time=1.1891 Seconds  Run Time=97.5388 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=90  Generation=90  Age=5  Best=0.00001101  BestSeed=85  Time=1.1950 Seconds  Run Time=98.7338 Seconds  TestError=0.00000019
FIRESTARTER_OPTIMIZE: Seed=91  Generation=91  Age=6  Best=0.00001101  BestSeed=85  Time=1.1921 Seconds  Run Time=99.9259 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=92  Generation=92  Age=7  Best=0.00001101  BestSeed=85  Time=1.1934 Seconds  Run Time=101.1192 Seconds  TestError=0.00000027
FIRESTARTER_OPTIMIZE: Seed=93  Generation=93  Age=8  Best=0.00001101  BestSeed=85  Time=1.2359 Seconds  Run Time=102.3551 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=94  Generation=94  Age=9  Best=0.00001101  BestSeed=85  Time=1.2986 Seconds  Run Time=103.6537 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=95  Generation=95  Age=10  Best=0.00001101  BestSeed=85  Time=1.2232 Seconds  Run Time=104.8770 Seconds  TestError=0.00000006
FIRESTARTER_OPTIMIZE: Seed=96  Generation=96  Age=11  Best=0.00001101  BestSeed=85  Time=1.2228 Seconds  Run Time=106.0998 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=97  Generation=97  Age=12  Best=0.00001101  BestSeed=85  Time=1.2275 Seconds  Run Time=107.3272 Seconds  TestError=0.00000006
FIRESTARTER_OPTIMIZE: Seed=98  Generation=98  Age=13  Best=0.00001101  BestSeed=85  Time=1.2232 Seconds  Run Time=108.5504 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=99  Generation=99  Age=14  Best=0.00001101  BestSeed=85  Time=1.2505 Seconds  Run Time=109.8009 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=100  Generation=100  Age=15  Best=0.00001101  BestSeed=85  Time=1.3181 Seconds  Run Time=111.1190 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=101  Generation=101  Age=16  Best=0.00001101  BestSeed=85  Time=1.3152 Seconds  Run Time=112.4342 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=102  Generation=102  Age=17  Best=0.00001101  BestSeed=85  Time=1.3207 Seconds  Run Time=113.7550 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=103  Generation=103  Age=18  Best=0.00001101  BestSeed=85  Time=1.3167 Seconds  Run Time=115.0716 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=104  Generation=104  Age=0  Best=0.00001100  BestSeed=104  Time=1.3188 Seconds  Run Time=116.4307 Seconds  TestError=0.00000045
FIRESTARTER_OPTIMIZE: Seed=105  Generation=105  Age=1  Best=0.00001100  BestSeed=104  Time=1.3499 Seconds  Run Time=117.7403 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=106  Generation=106  Age=2  Best=0.00001100  BestSeed=104  Time=1.3090 Seconds  Run Time=119.0494 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=107  Generation=107  Age=3  Best=0.00001100  BestSeed=104  Time=1.3098 Seconds  Run Time=120.3592 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=108  Generation=108  Age=4  Best=0.00001100  BestSeed=104  Time=1.3202 Seconds  Run Time=121.6793 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=109  Generation=109  Age=0  Best=0.00001097  BestSeed=109  Time=1.2427 Seconds  Run Time=122.9320 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=110  Generation=110  Age=1  Best=0.00001097  BestSeed=109  Time=1.2509 Seconds  Run Time=124.1730 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=111  Generation=111  Age=2  Best=0.00001097  BestSeed=109  Time=1.3432 Seconds  Run Time=125.5162 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=112  Generation=112  Age=3  Best=0.00001097  BestSeed=109  Time=1.3425 Seconds  Run Time=126.8587 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=113  Generation=113  Age=4  Best=0.00001097  BestSeed=109  Time=1.3415 Seconds  Run Time=128.2002 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=114  Generation=114  Age=5  Best=0.00001097  BestSeed=109  Time=1.3446 Seconds  Run Time=129.5447 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=115  Generation=115  Age=6  Best=0.00001097  BestSeed=109  Time=1.3406 Seconds  Run Time=130.8854 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=116  Generation=116  Age=7  Best=0.00001097  BestSeed=109  Time=1.3434 Seconds  Run Time=132.2288 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=117  Generation=117  Age=8  Best=0.00001097  BestSeed=109  Time=1.3429 Seconds  Run Time=133.5719 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=118  Generation=118  Age=9  Best=0.00001097  BestSeed=109  Time=1.3419 Seconds  Run Time=134.9135 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=119  Generation=119  Age=10  Best=0.00001097  BestSeed=109  Time=1.3395 Seconds  Run Time=136.2530 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=120  Generation=120  Age=11  Best=0.00001097  BestSeed=109  Time=1.3405 Seconds  Run Time=137.5935 Seconds  TestError=0.00000006
FIRESTARTER_OPTIMIZE: Seed=121  Generation=121  Age=12  Best=0.00001097  BestSeed=109  Time=1.3446 Seconds  Run Time=138.9381 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=122  Generation=122  Age=13  Best=0.00001097  BestSeed=109  Time=1.3409 Seconds  Run Time=140.2790 Seconds  TestError=0.00000021
FIRESTARTER_OPTIMIZE: Seed=123  Generation=123  Age=14  Best=0.00001097  BestSeed=109  Time=1.3422 Seconds  Run Time=141.6213 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=124  Generation=124  Age=15  Best=0.00001097  BestSeed=109  Time=1.3452 Seconds  Run Time=142.9665 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=125  Generation=125  Age=16  Best=0.00001097  BestSeed=109  Time=1.3389 Seconds  Run Time=144.3053 Seconds  TestError=0.00000060
FIRESTARTER_OPTIMIZE: Seed=126  Generation=126  Age=17  Best=0.00001097  BestSeed=109  Time=1.3465 Seconds  Run Time=145.6518 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=127  Generation=127  Age=18  Best=0.00001097  BestSeed=109  Time=1.3446 Seconds  Run Time=146.9964 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=128  Generation=128  Age=19  Best=0.00001097  BestSeed=109  Time=1.3450 Seconds  Run Time=148.3414 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=129  Generation=129  Age=20  Best=0.00001097  BestSeed=109  Time=1.3459 Seconds  Run Time=149.6873 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=130  Generation=130  Age=21  Best=0.00001097  BestSeed=109  Time=1.3433 Seconds  Run Time=151.0306 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=131  Generation=131  Age=22  Best=0.00001097  BestSeed=109  Time=1.3486 Seconds  Run Time=152.3791 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Seed=132  Generation=132  Age=23  Best=0.00001097  BestSeed=109  Time=1.3460 Seconds  Run Time=153.7251 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=133  Generation=133  Age=24  Best=0.00001097  BestSeed=109  Time=1.3482 Seconds  Run Time=155.0734 Seconds  TestError=0.00000048
FIRESTARTER_OPTIMIZE: Seed=134  Generation=134  Age=25  Best=0.00001097  BestSeed=109  Time=1.3490 Seconds  Run Time=156.4223 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=135  Generation=135  Age=26  Best=0.00001097  BestSeed=109  Time=1.4502 Seconds  Run Time=157.8726 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=136  Generation=136  Age=27  Best=0.00001097  BestSeed=109  Time=1.4608 Seconds  Run Time=159.3333 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=137  Generation=137  Age=28  Best=0.00001097  BestSeed=109  Time=1.3924 Seconds  Run Time=160.7258 Seconds  TestError=0.00000007
FIRESTARTER_OPTIMIZE: Seed=138  Generation=138  Age=29  Best=0.00001097  BestSeed=109  Time=1.3954 Seconds  Run Time=162.1212 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=139  Generation=139  Age=30  Best=0.00001097  BestSeed=109  Time=1.3934 Seconds  Run Time=163.5146 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Seed=140  Generation=140  Age=31  Best=0.00001097  BestSeed=109  Time=1.3902 Seconds  Run Time=164.9048 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Seed=141  Generation=141  Age=32  Best=0.00001097  BestSeed=109  Time=1.3992 Seconds  Run Time=166.3041 Seconds  TestError=0.00000036
FIRESTARTER_OPTIMIZE: Seed=142  Generation=142  Age=33  Best=0.00001097  BestSeed=109  Time=1.3979 Seconds  Run Time=167.7020 Seconds  TestError=0.00000000
