CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 32
opcodes = 2

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_RANDOM
units = 8
processes = 16
iterations = 256
candidates = 16
generations = 100
precision = 0
attempts = 32
seed = 13
scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_RANDOM: Seed=13  Generation=0  Result=0.00014269  Average=0.00014269  Best=0.00014269  BestSeed=13  Time=11.2800 Seconds  Run Time=11.2800 Seconds  TestError=0.00000012  V:0=0.00013918  V:1=0.00008595  V:2=0.00014269
FIRESTARTER_RANDOM: Seed=2  Generation=0  Result=0.05748099  Average=0.02881184  Best=0.00014269  BestSeed=13  Time=0.1801 Seconds  Run Time=11.4602 Seconds  TestError=0.00000012  V:0=0.03312033  V:1=0.01945198  V:2=0.05748099
FIRESTARTER_RANDOM: Seed=8  Generation=0  Result=0.00071001  Average=0.01944456  Best=0.00014269  BestSeed=13  Time=0.1203 Seconds  Run Time=11.4609 Seconds  TestError=0.00000012  V:0=0.00038612  V:1=0.00012410  V:2=0.00071001
FIRESTARTER_RANDOM: Seed=0  Generation=0  Result=0.00027639  Average=0.01465252  Best=0.00014269  BestSeed=13  Time=0.0906 Seconds  Run Time=11.4624 Seconds  TestError=0.00000012  V:0=0.00006970  V:1=0.00016952  V:2=0.00027639
FIRESTARTER_RANDOM: Seed=1  Generation=0  Result=0.36376897  Average=0.08447581  Best=0.00014269  BestSeed=13  Time=0.0726 Seconds  Run Time=11.4628 Seconds  TestError=0.00000012  V:0=0.09841877  V:1=0.06765580  V:2=0.36376897
FIRESTARTER_RANDOM: Seed=11  Generation=0  Result=0.04748702  Average=0.07831101  Best=0.00014269  BestSeed=13  Time=0.0606 Seconds  Run Time=11.4633 Seconds  TestError=0.00000012  V:0=0.00595278  V:1=0.00346625  V:2=0.04748702
FIRESTARTER_RANDOM: Seed=15  Generation=0  Result=0.00034264  Average=0.06717267  Best=0.00014269  BestSeed=13  Time=0.0520 Seconds  Run Time=11.4638 Seconds  TestError=0.00000012  V:0=0.00034264  V:1=0.00007242  V:2=0.00032628
FIRESTARTER_RANDOM: Seed=5  Generation=0  Result=0.00048208  Average=0.05883635  Best=0.00014269  BestSeed=13  Time=0.0455 Seconds  Run Time=11.4642 Seconds  TestError=0.00000012  V:0=0.00035638  V:1=0.00005984  V:2=0.00048208
FIRESTARTER_RANDOM: Seed=3  Generation=0  Result=0.97492790  Average=0.16062430  Best=0.00014269  BestSeed=13  Time=0.1166 Seconds  Run Time=12.1493 Seconds  TestError=0.00000012  V:0=0.97492790  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=6  Generation=0  Result=0.00037253  Average=0.14459912  Best=0.00014269  BestSeed=13  Time=0.1368 Seconds  Run Time=12.4680 Seconds  TestError=0.00000012  V:0=0.00037253  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=10  Generation=0  Result=0.00614035  Average=0.13201196  Best=0.00014269  BestSeed=13  Time=0.1447 Seconds  Run Time=12.6914 Seconds  TestError=0.00000012  V:0=0.00614035  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=9  Generation=0  Result=0.00175057  Average=0.12115684  Best=0.00014269  BestSeed=13  Time=0.1397 Seconds  Run Time=12.7760 Seconds  TestError=0.00000012  V:0=0.00175057  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=7  Generation=0  Result=0.00069088  Average=0.11189023  Best=0.00014269  BestSeed=13  Time=0.1297 Seconds  Run Time=12.7865 Seconds  TestError=0.00000012  V:0=0.00069088  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=14  Generation=0  Result=0.00613999  Average=0.10433664  Best=0.00014269  BestSeed=13  Time=0.1222 Seconds  Run Time=12.8114 Seconds  TestError=0.00000012  V:0=0.00613999  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=4  Generation=0  Result=0.00033569  Average=0.09740325  Best=0.00014269  BestSeed=13  Time=0.1255 Seconds  Run Time=12.9818 Seconds  TestError=0.00000012  V:0=0.00033569  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=17  Generation=0  Result=0.00059231  Average=0.09135256  Best=0.00014269  BestSeed=13  Time=0.2186 Seconds  Run Time=14.5979 Seconds  TestError=0.00000012  V:0=0.00059231  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=16  Generation=0  Result=0.00229046  Average=0.08611362  Best=0.00014269  BestSeed=13  Time=0.2243 Seconds  Run Time=14.9134 Seconds  TestError=0.00000012  V:0=0.00229046  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=21  Generation=0  Result=0.00016579  Average=0.08133874  Best=0.00014269  BestSeed=13  Time=0.2276 Seconds  Run Time=15.1962 Seconds  TestError=0.00000012  V:0=0.00016579  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=23  Generation=0  Result=0.00278437  Average=0.07720430  Best=0.00014269  BestSeed=13  Time=0.2173 Seconds  Run Time=15.2293 Seconds  TestError=0.00000012  V:0=0.00278437  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=18  Generation=0  Result=0.00039572  Average=0.07336387  Best=0.00014269  BestSeed=13  Time=0.2288 Seconds  Run Time=15.6764 Seconds  TestError=0.00000012  V:0=0.00039572  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=20  Generation=0  Result=0.01127368  Average=0.07040719  Best=0.00014269  BestSeed=13  Time=0.2800 Seconds  Run Time=16.9789 Seconds  TestError=0.00000012  V:0=0.01127368  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=29  Generation=0  Result=0.97492790  Average=0.11152177  Best=0.00014269  BestSeed=13  Time=0.2787 Seconds  Run Time=17.2314 Seconds  TestError=0.00000012  V:0=0.97492790  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=12  Generation=0  Result=0.00013089  Average=0.10667869  Best=0.00013089  BestSeed=12  Time=0.2755 Seconds  Run Time=17.4374 Seconds  TestError=0.00000005  V:0=0.00009606  V:1=0.00007987  V:2=0.00013089
FIRESTARTER_RANDOM: Seed=24  Generation=0  Result=0.00022927  Average=0.10224330  Best=0.00013089  BestSeed=12  Time=0.2646 Seconds  Run Time=17.4508 Seconds  TestError=0.00000005  V:0=0.00022927  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=27  Generation=0  Result=0.85227418  Average=0.13224453  Best=0.00013089  BestSeed=12  Time=0.2576 Seconds  Run Time=17.5407 Seconds  TestError=0.00000005  V:0=0.00002313  V:1=0.85227418  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=26  Generation=0  Result=0.00128758  Average=0.12720772  Best=0.00013089  BestSeed=12  Time=0.2504 Seconds  Run Time=17.6110 Seconds  TestError=0.00000005  V:0=0.00128758  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=19  Generation=0  Result=0.04769892  Average=0.12426295  Best=0.00013089  BestSeed=12  Time=0.2623 Seconds  Run Time=18.1809 Seconds  TestError=0.00000005  V:0=0.04769892  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=25  Generation=0  Result=0.00021940  Average=0.11983283  Best=0.00013089  BestSeed=12  Time=0.2999 Seconds  Run Time=19.4980 Seconds  TestError=0.00000005  V:0=0.00021940  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=28  Generation=0  Result=0.00024426  Average=0.11570908  Best=0.00013089  BestSeed=12  Time=0.2962 Seconds  Run Time=19.6892 Seconds  TestError=0.00000005  V:0=0.00024426  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=22  Generation=0  Result=0.00083661  Average=0.11188000  Best=0.00013089  BestSeed=12  Time=0.2924 Seconds  Run Time=19.8714 Seconds  TestError=0.00000005  V:0=0.00010685  V:1=0.00010216  V:2=0.00083661
FIRESTARTER_RANDOM: Seed=30  Generation=0  Result=0.00640494  Average=0.10847758  Best=0.00013089  BestSeed=12  Time=0.2842 Seconds  Run Time=19.9089 Seconds  TestError=0.00000005  V:0=0.00640494  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=38  Generation=0  Result=0.00614166  Average=0.10527958  Best=0.00013089  BestSeed=12  Time=0.2781 Seconds  Run Time=20.0001 Seconds  TestError=0.00000005  V:0=0.00614166  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=33  Generation=0  Result=0.00224853  Average=0.10215743  Best=0.00013089  BestSeed=12  Time=0.2699 Seconds  Run Time=20.0053 Seconds  TestError=0.00000005  V:0=0.00224853  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=32  Generation=0  Result=0.00580098  Average=0.09932342  Best=0.00013089  BestSeed=12  Time=0.2856 Seconds  Run Time=20.8088 Seconds  TestError=0.00000005  V:0=0.00580098  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=40  Generation=0  Result=0.00064331  Average=0.09650398  Best=0.00013089  BestSeed=12  Time=0.3133 Seconds  Run Time=22.0661 Seconds  TestError=0.00000005  V:0=0.00064331  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=41  Generation=0  Result=0.00037897  Average=0.09383385  Best=0.00013089  BestSeed=12  Time=0.3059 Seconds  Run Time=22.1105 Seconds  TestError=0.00000005  V:0=0.00037897  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=31  Generation=0  Result=0.00025356  Average=0.09130465  Best=0.00013089  BestSeed=12  Time=0.3020 Seconds  Run Time=22.2741 Seconds  TestError=0.00000005  V:0=0.00005132  V:1=0.00025356  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=44  Generation=0  Result=0.00018747  Average=0.08890683  Best=0.00013089  BestSeed=12  Time=0.2971 Seconds  Run Time=22.3907 Seconds  TestError=0.00000005  V:0=0.00018747  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=34  Generation=0  Result=0.00021386  Average=0.08663265  Best=0.00013089  BestSeed=12  Time=0.2919 Seconds  Run Time=22.4858 Seconds  TestError=0.00000005  V:0=0.00021386  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=37  Generation=0  Result=0.00013816  Average=0.08447029  Best=0.00013089  BestSeed=12  Time=0.2872 Seconds  Run Time=22.5898 Seconds  TestError=0.00000005  V:0=0.00013816  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=45  Generation=0  Result=0.68242681  Average=0.09905459  Best=0.00013089  BestSeed=12  Time=0.2953 Seconds  Run Time=23.2056 Seconds  TestError=0.00000005  V:0=0.68242681  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=35  Generation=0  Result=0.97492790  Average=0.11990872  Best=0.00013089  BestSeed=12  Time=0.3097 Seconds  Run Time=24.1093 Seconds  TestError=0.00000005  V:0=0.97492790  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=39  Generation=0  Result=0.97492790  Average=0.13979289  Best=0.00013089  BestSeed=12  Time=0.3078 Seconds  Run Time=24.3349 Seconds  TestError=0.00000005  V:0=0.97492790  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=42  Generation=0  Result=0.00224468  Average=0.13666679  Best=0.00013089  BestSeed=12  Time=0.3063 Seconds  Run Time=24.5777 Seconds  TestError=0.00000005  V:0=0.00224468  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=36  Generation=0  Result=0.00614011  Average=0.13376620  Best=0.00013089  BestSeed=12  Time=0.3025 Seconds  Run Time=24.7133 Seconds  TestError=0.00000005  V:0=0.00614011  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=43  Generation=0  Result=0.00026399  Average=0.13086398  Best=0.00013089  BestSeed=12  Time=0.2964 Seconds  Run Time=24.7335 Seconds  TestError=0.00000005  V:0=0.00003039  V:1=0.00026399  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=46  Generation=0  Result=0.00021327  Average=0.12808417  Best=0.00013089  BestSeed=12  Time=0.2945 Seconds  Run Time=24.9401 Seconds  TestError=0.00000005  V:0=0.00021327  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=47  Generation=0  Result=0.00013334  Average=0.12541853  Best=0.00013089  BestSeed=12  Time=0.2908 Seconds  Run Time=25.0605 Seconds  TestError=0.00000005  V:0=0.00013334  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=54  Generation=0  Result=0.00023645  Average=0.12286379  Best=0.00013089  BestSeed=12  Time=0.3146 Seconds  Run Time=26.5167 Seconds  TestError=0.00000005  V:0=0.00023645  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=58  Generation=0  Result=0.00035408  Average=0.12041360  Best=0.00013089  BestSeed=12  Time=0.3186 Seconds  Run Time=27.0294 Seconds  TestError=0.00000005  V:0=0.00035408  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=48  Generation=0  Result=0.00040302  Average=0.11806045  Best=0.00013089  BestSeed=12  Time=0.3168 Seconds  Run Time=27.2566 Seconds  TestError=0.00000005  V:0=0.00040302  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=60  Generation=0  Result=0.00014037  Average=0.11579276  Best=0.00013089  BestSeed=12  Time=0.3125 Seconds  Run Time=27.3475 Seconds  TestError=0.00000005  V:0=0.00014037  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=53  Generation=0  Result=0.00048554  Average=0.11361715  Best=0.00013089  BestSeed=12  Time=0.3096 Seconds  Run Time=27.5069 Seconds  TestError=0.00000005  V:0=0.00048554  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=50  Generation=0  Result=0.00014818  Average=0.11151587  Best=0.00013089  BestSeed=12  Time=0.3127 Seconds  Run Time=27.9855 Seconds  TestError=0.00000005  V:0=0.00000679  V:1=0.00014818  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=56  Generation=0  Result=0.00421861  Average=0.10956501  Best=0.00013089  BestSeed=12  Time=0.3240 Seconds  Run Time=28.9200 Seconds  TestError=0.00000005  V:0=0.00421861  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=49  Generation=0  Result=0.00024194  Average=0.10761282  Best=0.00013089  BestSeed=12  Time=0.3224 Seconds  Run Time=29.1558 Seconds  TestError=0.00000005  V:0=0.00002417  V:1=10.00000000  V:2=0.00024194
FIRESTARTER_RANDOM: Seed=51  Generation=0  Result=0.00022674  Average=0.10572885  Best=0.00013089  BestSeed=12  Time=0.3261 Seconds  Run Time=29.6876 Seconds  TestError=0.00000005  V:0=0.00011861  V:1=0.00022674  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=57  Generation=0  Result=0.09841890  Average=0.10560282  Best=0.00013089  BestSeed=12  Time=0.3211 Seconds  Run Time=29.7243 Seconds  TestError=0.00000005  V:0=0.09841890  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=62  Generation=0  Result=0.00032768  Average=0.10381849  Best=0.00013089  BestSeed=12  Time=0.3160 Seconds  Run Time=29.7468 Seconds  TestError=0.00000005  V:0=0.00032768  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=52  Generation=0  Result=0.04340128  Average=0.10281154  Best=0.00013089  BestSeed=12  Time=0.3109 Seconds  Run Time=29.7510 Seconds  TestError=0.00000005  V:0=0.04340128  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=55  Generation=0  Result=0.00113571  Average=0.10114472  Best=0.00013089  BestSeed=12  Time=0.3199 Seconds  Run Time=30.6152 Seconds  TestError=0.00000005  V:0=0.00113571  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=61  Generation=0  Result=0.00029337  Average=0.09951809  Best=0.00013089  BestSeed=12  Time=0.3270 Seconds  Run Time=31.3752 Seconds  TestError=0.00000005  V:0=0.00029337  V:1=10.00000000  V:2=10.00000000
