variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_EVOLVE;
units = 10;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00555515  BestSeed=0  Time=0.0000 Seconds  Run Time=13.9249 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00097457  BestSeed=1  Time=0.0000 Seconds  Run Time=14.0461 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=14.1539 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=14.1543 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=14.1547 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.2653 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.2657 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.2659 Seconds  TestError=0.00000089
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.2662 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=14.2665 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8037 Seconds  TestError=0.00000078
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8041 Seconds  TestError=0.00000092
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8044 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8046 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8049 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8052 Seconds  TestError=0.00000238
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8054 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8057 Seconds  TestError=0.00000072
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8060 Seconds  TestError=0.00000095
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=0  Best=0.00033873  BestSeed=1  Time=1.8715 Seconds  Run Time=19.8063 Seconds  TestError=0.00000048
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5385 Seconds  Run Time=25.1827 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5385 Seconds  Run Time=25.1830 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5385 Seconds  Run Time=25.1832 Seconds  TestError=0.00000002
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5385 Seconds  Run Time=25.1835 Seconds  TestError=0.00000072
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=1  Best=0.00033873  BestSeed=1  Time=0.5385 Seconds  Run Time=25.1838 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5385 Seconds  Run Time=25.2629 Seconds  TestError=0.00000063
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5385 Seconds  Run Time=25.2632 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5385 Seconds  Run Time=25.2635 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5385 Seconds  Run Time=25.2638 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=0  Best=0.00019825  BestSeed=7  Time=0.5385 Seconds  Run Time=25.2640 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2436 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2439 Seconds  TestError=0.00000011
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2442 Seconds  TestError=0.00000007
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2445 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2448 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2450 Seconds  TestError=0.00000099
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2453 Seconds  TestError=0.00000060
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2456 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2458 Seconds  TestError=0.00000429
FIRESTARTER_EVOLVE: Seed=3  Generation=3  Age=1  Best=0.00019825  BestSeed=7  Time=0.5061 Seconds  Run Time=30.2461 Seconds  TestError=0.00000072
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1148 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1151 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1153 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1156 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1159 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1161 Seconds  TestError=0.00000019
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1164 Seconds  TestError=0.00000003
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1167 Seconds  TestError=0.00000054
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1169 Seconds  TestError=0.00000194
FIRESTARTER_EVOLVE: Seed=4  Generation=4  Age=2  Best=0.00019825  BestSeed=7  Time=0.3871 Seconds  Run Time=34.1172 Seconds  TestError=0.00000019
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6503 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6506 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6509 Seconds  TestError=0.00000008
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6512 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6515 Seconds  TestError=0.00000048
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6518 Seconds  TestError=0.00000057
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6521 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6523 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6526 Seconds  TestError=0.00000021
FIRESTARTER_EVOLVE: Seed=5  Generation=5  Age=3  Best=0.00019825  BestSeed=7  Time=0.4535 Seconds  Run Time=38.6529 Seconds  TestError=0.00000015
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2754 Seconds  TestError=0.00000015
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2757 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2760 Seconds  TestError=0.00000008
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2762 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2765 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2767 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2770 Seconds  TestError=0.00000000
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2772 Seconds  TestError=0.00000021
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2775 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=6  Generation=6  Age=4  Best=0.00019825  BestSeed=7  Time=0.4625 Seconds  Run Time=43.2778 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=7  Generation=7  Age=0  Best=0.00005674  BestSeed=7  Time=0.3594 Seconds  Run Time=46.8767 Seconds  TestError=0.00000063
FIRESTARTER_EVOLVE: Seed=7  Generation=7  Age=0  Best=0.00005674  BestSeed=7  Time=0.3594 Seconds  Run Time=46.8769 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=7  Generation=7  Age=0  Best=0.00005674  BestSeed=7  Time=0.3594 Seconds  Run Time=46.8772 Seconds  TestError=0.00000001
