Test: 0  Generation=11  Evolve Result=0.00721925  Optimize Result=0.00000049  Duration: 7.7  Total: 7.7  Average: 7.7 *******
Test: 1  Generation=3  Evolve Result=0.00168507  Optimize Result=0.00000013  Duration: 1.7  Total: 9.4  Average: 4.7 *******
Test: 2  Generation=27  Evolve Result=0.00573581  Optimize Result=0.00000042  Duration: 19.1  Total: 28.4  Average: 9.5 *******
Test: 3  Generation=25  Evolve Result=0.00431380  Optimize Result=0.00000010  Duration: 16.6  Total: 45.0  Average: 11.3 *******
Test: 4  Generation=3  Evolve Result=0.00564635  Optimize Result=0.00000065  Duration: 1.6  Total: 46.7  Average: 9.3 *******
Test: 5  Generation=35  Evolve Result=0.00468123  Optimize Result=0.00000015  Duration: 23.8  Total: 70.5  Average: 11.8 *******
Test: 6  Generation=18  Evolve Result=0.00365621  Optimize Result=0.00000018  Duration: 12.0  Total: 82.6  Average: 11.8 *******
Test: 7  Generation=38  Evolve Result=0.00442534  Optimize Result=0.00000015  Duration: 27.0  Total: 109.6  Average: 13.7 *******
Test: 8  Generation=21  Evolve Result=0.00484842  Optimize Result=0.00000063  Duration: 14.2  Total: 123.8  Average: 13.8 *******
Test: 9  Generation=8  Evolve Result=0.00639993  Optimize Result=0.00000094  Duration: 5.1  Total: 128.9  Average: 12.9 *******
Test: 10  Generation=23  Evolve Result=0.00550118  Optimize Result=0.00000091  Duration: 15.4  Total: 144.3  Average: 13.1 *******
Test: 11  Generation=15  Evolve Result=0.00584245  Optimize Result=0.00000028  Duration: 10.0  Total: 154.3  Average: 12.9 *******
Test: 12  Generation=15  Evolve Result=0.00566241  Optimize Result=0.00000021  Duration: 9.9  Total: 164.2  Average: 12.6 *******
Test: 13  Generation=14  Evolve Result=0.00599393  Optimize Result=0.00000043  Duration: 9.4  Total: 173.6  Average: 12.4 *******
Test: 14  Generation=9  Evolve Result=0.00267553  Optimize Result=0.00000047  Duration: 6.0  Total: 179.6  Average: 12.0 *******
Test: 15  Generation=6  Evolve Result=0.00098318  Optimize Result=0.00000030  Duration: 3.8  Total: 183.4  Average: 11.5 *******
