CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 1
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_OPTIMIZE
evolveSeed = 0
optimizeSeed = 0
tests = 256
streams = 1
units = 1
states = 1
generations = 0
population = 65536
passes = 384
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  2 *Result=0.01157568  Best=0.01157568   Time=0.1  Run Time=2.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  3 *Result=0.00053012  Best=0.00053012   Time=0.1  Run Time=2.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  4  Result=0.00097039  Best=0.00053012   Time=0.1  Run Time=3.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  5  Result=0.00067168  Best=0.00053012   Time=0.1  Run Time=4.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  6  Result=0.01635503  Best=0.00053012   Time=0.1  Run Time=5.3
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  7  Result=0.00073373  Best=0.00053012   Time=0.1  Run Time=6.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  8  Result=0.00819022  Best=0.00053012   Time=0.1  Run Time=6.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation=  9 *Result=0.00044876  Best=0.00044876   Time=0.3  Run Time=7.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 10 *Result=0.00016308  Best=0.00016308   Time=0.2  Run Time=8.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 11  Result=0.00982310  Best=0.00016308   Time=0.2  Run Time=9.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 12  Result=0.00046772  Best=0.00016308   Time=0.2  Run Time=10.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 13  Result=0.01025417  Best=0.00016308   Time=0.2  Run Time=11.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 14  Result=0.00258287  Best=0.00016308   Time=0.2  Run Time=12.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 15  Result=0.00616771  Best=0.00016308   Time=0.2  Run Time=13.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 16  Result=0.00380003  Best=0.00016308   Time=0.2  Run Time=14.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 17  Result=0.00050336  Best=0.00016308   Time=0.2  Run Time=15.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 18  Result=0.01763099  Best=0.00016308   Time=0.3  Run Time=16.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 19  Result=0.00238398  Best=0.00016308   Time=0.3  Run Time=17.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 20  Result=0.00272560  Best=0.00016308   Time=0.3  Run Time=18.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 21  Result=0.03983369  Best=0.00016308   Time=0.3  Run Time=19.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 22  Result=0.00381021  Best=0.00016308   Time=0.3  Run Time=20.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 23  Result=0.00139532  Best=0.00016308   Time=0.3  Run Time=21.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 24  Result=0.01431975  Best=0.00016308   Time=0.3  Run Time=22.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 25  Result=0.00019964  Best=0.00016308   Time=0.3  Run Time=24.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 26  Result=0.10464250  Best=0.00016308   Time=0.3  Run Time=25.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 27  Result=0.00308728  Best=0.00016308   Time=0.4  Run Time=26.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 28  Result=0.00084808  Best=0.00016308   Time=0.4  Run Time=27.3
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 29  Result=0.03086609  Best=0.00016308   Time=0.4  Run Time=28.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 30  Result=0.06527122  Best=0.00016308   Time=0.4  Run Time=29.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 31  Result=0.00878062  Best=0.00016308   Time=0.4  Run Time=30.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 32  Result=0.97433913  Best=0.00016308   Time=0.2  Run Time=31.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 33  Result=0.76791704  Best=0.00016308   Time=0.3  Run Time=32.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 34  Result=0.54763579  Best=0.00016308   Time=0.4  Run Time=34.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 35  Result=0.09905752  Best=0.00016308   Time=0.4  Run Time=35.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 36  Result=0.25748324  Best=0.00016308   Time=0.4  Run Time=36.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 37  Result=0.06674279  Best=0.00016308   Time=0.4  Run Time=37.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 38  Result=0.00891472  Best=0.00016308   Time=0.5  Run Time=38.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 39  Result=0.17582424  Best=0.00016308   Time=0.4  Run Time=40.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 40  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=41.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 41  Result=0.72955048  Best=0.00016308   Time=0.3  Run Time=42.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 42  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=43.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 43  Result=0.01659548  Best=0.00016308   Time=0.5  Run Time=44.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 44  Result=0.00576115  Best=0.00016308   Time=0.5  Run Time=45.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 45  Result=0.25965393  Best=0.00016308   Time=0.5  Run Time=47.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 46  Result=0.68172610  Best=0.00016308   Time=0.4  Run Time=48.3
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 47  Result=0.05324119  Best=0.00016308   Time=0.5  Run Time=49.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 48  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=50.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 49  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=51.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 50  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=52.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 51  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=53.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 52  Result=0.43897134  Best=0.00016308   Time=0.6  Run Time=55.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 53  Result=0.97492790  Best=0.00016308   Time=0.5  Run Time=56.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 54  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=57.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 55  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=58.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 56  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=59.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 57  Result=0.91510254  Best=0.00016308   Time=0.4  Run Time=60.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 58  Result=0.01265961  Best=0.00016308   Time=0.7  Run Time=62.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 59  Result=0.40360197  Best=0.00016308   Time=0.5  Run Time=63.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 60  Result=0.93103909  Best=0.00016308   Time=0.6  Run Time=65.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 61  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=66.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 62  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=67.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 63  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=68.3
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 64  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=69.3
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 65  Result=0.97492790  Best=0.00016308   Time=0.2  Run Time=70.4
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 66  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=71.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 67  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=72.5
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 68  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=73.6
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 69  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=74.7
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 70  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=75.8
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 71  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=76.9
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 72  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=78.0
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 73  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=79.1
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 74  Result=0.97492790  Best=0.00016308   Time=0.3  Run Time=80.2
FIRESTARTER_OPTIMIZE: Seed=0  Test= 0  Generation= 75  Result=0.97492653  Best=0.00016308   Time=0.3  Run Time=81.3
