Test: 0  Generation=71  Evolve Result=0.00371861  Optimize Result=0.00000033  Duration: 31.5  Total: 31.5  Average: 31.5 *******
Test: 1  Generation=2  Evolve Result=0.00128365  Optimize Result=0.00000026  Duration: 0.6  Total: 32.1  Average: 16.1 *******
Test: 2  Generation=3  Evolve Result=0.00388369  Optimize Result=0.00000017  Duration: 1.0  Total: 33.1  Average: 11.0 *******
Test: 3  Generation=22  Evolve Result=0.00685990  Optimize Result=0.00000073  Duration: 8.8  Total: 41.9  Average: 10.5 *******
Test: 4  Generation=9  Evolve Result=0.00691676  Optimize Result=0.00000023  Duration: 3.5  Total: 45.4  Average: 9.1 *******
Test: 5  Generation=20  Evolve Result=0.00847750  Optimize Result=0.00000054  Duration: 8.1  Total: 53.5  Average: 8.9 *******
Test: 6  Generation=36  Evolve Result=0.00390759  Optimize Result=0.00000010  Duration: 14.8  Total: 68.3  Average: 9.8 *******
Test: 7  Generation=5  Evolve Result=0.00538185  Optimize Result=0.00000099  Duration: 1.8  Total: 70.2  Average: 8.8 *******
Test: 8  Generation=3  Evolve Result=0.00871104  Optimize Result=0.00000039  Duration: 1.0  Total: 71.2  Average: 7.9 *******
Test: 9  Generation=7  Evolve Result=0.00640744  Optimize Result=0.00000087  Duration: 2.7  Total: 73.8  Average: 7.4 *******
Test: 10  Generation=24  Evolve Result=0.00500894  Optimize Result=0.00000074  Duration: 9.7  Total: 83.5  Average: 7.6 *******
Test: 11  Generation=10  Evolve Result=0.00684324  Optimize Result=0.00000065  Duration: 3.9  Total: 87.4  Average: 7.3 *******
Test: 12  Generation=15  Evolve Result=0.00712794  Optimize Result=0.00000040  Duration: 6.0  Total: 93.4  Average: 7.2 *******
Test: 13  Generation=59  Evolve Result=0.00609291  Optimize Result=0.00000070  Duration: 24.4  Total: 117.8  Average: 8.4 *******
Test: 14  Generation=8  Evolve Result=0.00415611  Optimize Result=0.00000015  Duration: 3.1  Total: 120.9  Average: 8.1 *******
Test: 15  Generation=6  Evolve Result=0.00098318  Optimize Result=0.00000042  Duration: 2.3  Total: 123.2  Average: 7.7 *******
