CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 29
opcodes = 2
patternOpcodes = 4

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_REVOLVE
evolveSeed = 0
optimizeSeed = 0
seeds = 64
tests = 16
units = 2
processes = 2
population = 278528
iterations = 64
generations = 100
precision = 0
candidates = 16
attempts = 32

scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=26  Generation=1  Age=0  Evolution=1  Result=0.01281646  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7498 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=27  Generation=1  Age=0  Evolution=1  Result=0.01411355  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0002 Seconds  Run Time=4630.7502 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=28  Generation=1  Age=0  Evolution=1  Result=0.01499611  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7504 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=29  Generation=1  Age=0  Evolution=1  Result=0.01606697  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7506 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=30  Generation=1  Age=0  Evolution=1  Result=0.01616027  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7508 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=31  Generation=1  Age=0  Evolution=1  Result=0.01691169  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7510 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=32  Generation=1  Age=0  Evolution=1  Result=0.01843870  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7512 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=33  Generation=1  Age=0  Evolution=1  Result=0.04029730  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7514 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=34  Generation=1  Age=0  Evolution=1  Result=0.06257102  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7516 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=35  Generation=1  Age=0  Evolution=1  Result=0.08691692  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7518 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=36  Generation=1  Age=0  Evolution=1  Result=0.11532791  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7520 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=37  Generation=1  Age=0  Evolution=1  Result=0.13668758  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7522 Seconds  TestError=0.00000090
FIRESTARTER_REVOLVE: Seed=0  Test=8  Index=38  Generation=1  Age=0  Evolution=1  Result=0.14241731  Best=0.00016606  BestSeed=0  BestGen=1  Time=0.0001 Seconds  Run Time=4630.7524 Seconds  TestError=0.00000090
