variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_EVOLVE;
units = 8;
processes = 8;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00172842  BestSeed=6  Time=4.0349 Seconds  Run Time=5.4563 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=2.5608 Seconds  Run Time=5.5314 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=1.7322 Seconds  Run Time=5.5318 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=1.2992 Seconds  Run Time=5.5322 Seconds  TestError=0.00000089
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=1.0395 Seconds  Run Time=5.5326 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.8663 Seconds  Run Time=5.5329 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.7426 Seconds  Run Time=5.5333 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.6498 Seconds  Run Time=5.5336 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=0.8305 Seconds  Run Time=7.8102 Seconds  TestError=10.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=0.7517 Seconds  Run Time=7.8525 Seconds  TestError=10.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=0.6842 Seconds  Run Time=7.8614 Seconds  TestError=10.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=0.6292 Seconds  Run Time=7.8859 Seconds  TestError=10.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=0.5813 Seconds  Run Time=7.8927 Seconds  TestError=10.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=0.5410 Seconds  Run Time=7.9093 Seconds  TestError=10.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=0.5051 Seconds  Run Time=7.9114 Seconds  TestError=10.00000000
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=0.4894 Seconds  Run Time=8.1657 Seconds  TestError=0.00000048
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=2  Best=0.00039327  BestSeed=5  Time=0.5720 Seconds  Run Time=10.0594 Seconds  TestError=10.00000000
FIRESTARTER_EVOLVE: Seed=2  Generation=2  Age=2  Best=0.00039327  BestSeed=5  Time=0.5516 Seconds  Run Time=10.2646 Seconds  TestError=10.00000000
