CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
samples = 15
instructions = 32
registers = 29
opcodes = 2
patternOpcodes = 4

targetMin = 0.000000f
targetMax = 6.283185f

mode = FIRESTARTER_REVOLVE
evolveSeed = 0
optimizeSeed = 0
seeds = 64
tests = 1
units = 8
processes = 8
population = 278528
iterations = 64
generations = 100
precision = 0
candidates = 16
attempts = 32

scale = 0.100000f
startScale = 2.000000f
startResult = 10.000000f

FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=13  Age=6  Evolution=1  Result=0.85227418  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=793.0462 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=14  Age=7  Evolution=3  Result=0.00000754  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0001 Seconds  Run Time=799.6667 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=14  Age=7  Evolution=3  Result=0.00001550  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=799.6689 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=14  Age=7  Evolution=2  Result=0.00017071  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=799.6710 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=14  Age=7  Evolution=2  Result=0.00035322  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=799.6733 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=14  Age=7  Evolution=2  Result=0.00045438  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=799.6752 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=14  Age=7  Evolution=2  Result=0.00111542  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=799.6773 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=14  Age=7  Evolution=1  Result=0.02459332  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=799.6797 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=14  Age=7  Evolution=1  Result=0.85227418  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=799.6816 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=15  Age=8  Evolution=3  Result=0.00000754  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=807.1065 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=15  Age=8  Evolution=3  Result=0.00001550  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=807.1087 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=15  Age=8  Evolution=2  Result=0.00017071  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=807.1107 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=15  Age=8  Evolution=2  Result=0.00035322  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=807.1127 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=15  Age=8  Evolution=2  Result=0.00045438  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=807.1147 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=15  Age=8  Evolution=2  Result=0.00111542  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=807.1166 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=15  Age=8  Evolution=1  Result=0.02459332  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=807.1187 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=15  Age=8  Evolution=1  Result=0.85227418  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=807.1206 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=16  Age=9  Evolution=3  Result=0.00000754  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=816.8203 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=16  Age=9  Evolution=2  Result=0.00001043  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=816.8227 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=16  Age=9  Evolution=2  Result=0.00015461  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=816.8252 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=16  Age=9  Evolution=2  Result=0.00035322  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=816.8275 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=16  Age=9  Evolution=2  Result=0.00045438  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=816.8298 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=16  Age=9  Evolution=2  Result=0.00111542  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=816.8323 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=16  Age=9  Evolution=1  Result=0.02459332  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=816.8352 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=16  Age=9  Evolution=1  Result=0.85227418  Best=0.00000393  BestSeed=0  BestGen=7  Time=0.0000 Seconds  Run Time=816.8372 Seconds  TestError=0.00000030
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=17  Age=1  Evolution=3  Result=0.00000393  Best=0.00000119  BestSeed=0  BestGen=16  Time=0.0000 Seconds  Run Time=824.3881 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=17  Age=0  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=824.3945 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=17  Age=0  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=824.3969 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=17  Age=0  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=824.3990 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=17  Age=0  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=824.4009 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=17  Age=0  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=824.4028 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=17  Age=0  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=824.4047 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=17  Age=0  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=824.4066 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=18  Age=1  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=830.4859 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=18  Age=1  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=830.4885 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=18  Age=1  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=830.4906 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=18  Age=1  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=830.4927 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=18  Age=1  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=830.4947 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=18  Age=1  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=830.4969 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=18  Age=1  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=830.4991 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=18  Age=1  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=830.5015 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=19  Age=2  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=836.6654 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=19  Age=2  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=836.6675 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=19  Age=2  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=836.6695 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=19  Age=2  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=836.6715 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=19  Age=2  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=836.6734 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=19  Age=2  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=836.6754 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=19  Age=2  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=836.6774 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=19  Age=2  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=836.6793 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=20  Age=3  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=842.8686 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=20  Age=3  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=842.8708 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=20  Age=3  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=842.8728 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=20  Age=3  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=842.8746 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=20  Age=3  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=842.8766 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=20  Age=3  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=842.8785 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=20  Age=3  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=842.8803 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=20  Age=3  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=842.8822 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=21  Age=4  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=849.0626 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=21  Age=4  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=849.0646 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=21  Age=4  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=849.0665 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=21  Age=4  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=849.0684 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=21  Age=4  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=849.0706 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=21  Age=4  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=849.0724 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=21  Age=4  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=849.0742 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=21  Age=4  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=849.0762 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=22  Age=5  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=855.4625 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=22  Age=5  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=855.4644 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=22  Age=5  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=855.4664 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=22  Age=5  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=855.4686 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=22  Age=5  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=855.4707 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=22  Age=5  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=855.4725 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=22  Age=5  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=855.4744 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=22  Age=5  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=855.4762 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=23  Age=6  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=861.5681 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=23  Age=6  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=861.5701 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=23  Age=6  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=861.5724 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=23  Age=6  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=861.5747 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=23  Age=6  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=861.5768 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=23  Age=6  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=861.5786 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=23  Age=6  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=861.5805 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=23  Age=6  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=861.5824 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=24  Age=7  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=867.5725 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=24  Age=7  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=867.5746 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=24  Age=7  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=867.5767 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=24  Age=7  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=867.5787 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=24  Age=7  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=867.5807 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=24  Age=7  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=867.5825 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=24  Age=7  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=867.5844 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=24  Age=7  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=867.5864 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=25  Age=8  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=873.8577 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=25  Age=8  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=873.8599 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=25  Age=8  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=873.8623 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=25  Age=8  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=873.8647 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=25  Age=8  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=873.8666 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=25  Age=8  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=873.8686 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=25  Age=8  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=873.8705 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=25  Age=8  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=873.8723 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=26  Age=9  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=879.8715 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=26  Age=9  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=879.8734 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=26  Age=9  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=879.8754 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=26  Age=9  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=879.8774 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=26  Age=9  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=879.8794 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=26  Age=9  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=879.8812 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=26  Age=9  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=879.8830 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=26  Age=9  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=879.8850 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=27  Age=10  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=885.8641 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=27  Age=10  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=885.8664 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=27  Age=10  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=885.8686 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=27  Age=10  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=885.8708 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=27  Age=10  Evolution=2  Result=0.00039136  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=885.8729 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=27  Age=10  Evolution=2  Result=0.00090320  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=885.8749 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=27  Age=10  Evolution=1  Result=0.02155045  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=885.8767 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=27  Age=10  Evolution=1  Result=0.85227418  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=885.8787 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=28  Age=11  Evolution=2  Result=0.00000119  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0001 Seconds  Run Time=893.2018 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=28  Age=11  Evolution=3  Result=0.00000947  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=893.2039 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=28  Age=11  Evolution=2  Result=0.00009584  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=893.2061 Seconds  TestError=0.00000024
FIRESTARTER_REVOLVE: Seed=0  Unit=1  Generation=28  Age=11  Evolution=2  Result=0.00024593  Best=0.00000048  BestSeed=0  BestGen=17  Time=0.0000 Seconds  Run Time=893.2082 Seconds  TestError=0.00000024
