variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_EVOLVE;
units = 10;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00086308  BestSeed=2  Time=0.0000 Seconds  Run Time=12.6312 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=12.7844 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=12.7850 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=12.7855 Seconds  TestError=0.00000089
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=12.7858 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=12.7861 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=12.7865 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=12.7868 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=12.7872 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.0000 Seconds  Run Time=13.3712 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=1.5391 Seconds  Run Time=16.4208 Seconds  TestError=0.00000066
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=1.5391 Seconds  Run Time=16.5617 Seconds  TestError=0.00000060
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=1.5391 Seconds  Run Time=16.5836 Seconds  TestError=0.00000024
