variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 4352;
iterations = 256;
candidates = 16;
generations = 5;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 4321;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:   0  Best=0.10966852  Result=0.10966852  Best=0.10966852  Seed=5FA82AAF  ResultHash=7ACE  ProgramHash=CC55
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  31  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B4A  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  32  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B4F  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  33  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B54  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  34  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B59  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  35  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B5E  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  36  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B63  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  37  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B68  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  38  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B6D  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  39  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B72  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  40  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B77  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  41  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B7C  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  42  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B81  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  43  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B86  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  44  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B8B  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  45  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B90  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  46  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B95  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  47  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B9A  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  48  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82B9F  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  49  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BA4  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  50  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BA9  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  51  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BAE  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  52  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BB3  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  53  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BB8  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  54  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BBD  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  55  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BC2  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  56  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BC7  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_CODE:FIRESTARTER_EVOLVE_BEST  Generation:  57  Best=0.02060163  Result=0.02060163  Best=0.02060163  Seed=5FA82BCC  ResultHash=88DD  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   0  Best=0.00089586  Result=0.00089586  Best=0.00089586  Seed=C0A949CE  ResultHash=6083  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   1  Best=0.00073940  Result=0.00073940  Best=0.00073940  Seed=C0A94A32  ResultHash=66C8  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   2  Best=0.00052406  Result=0.00052406  Best=0.00052406  Seed=C0A94A96  ResultHash=224F  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   3  Best=0.00034265  Result=0.00034265  Best=0.00034265  Seed=C0A94AFA  ResultHash=2AAA  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   4  Best=0.00031590  Result=0.00031590  Best=0.00031590  Seed=C0A94B5E  ResultHash=0EC0  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   5  Best=0.00028729  Result=0.00028729  Best=0.00028729  Seed=C0A94BC2  ResultHash=ECDC  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   6  Best=0.00026758  Result=0.00026758  Best=0.00026758  Seed=C0A94C26  ResultHash=6E01  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   7  Best=0.00026119  Result=0.00026119  Best=0.00026119  Seed=C0A94C8A  ResultHash=055C  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   8  Best=0.00023687  Result=0.00023687  Best=0.00023687  Seed=C0A94CEE  ResultHash=C5BF  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:   9  Best=0.00021136  Result=0.00021136  Best=0.00021136  Seed=C0A94D52  ResultHash=C6D2  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  10  Best=0.00021136  Result=0.00021291  Best=0.00021136  Seed=C0A94DB6  ResultHash=89D7  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  11  Best=0.00019309  Result=0.00019309  Best=0.00019309  Seed=C0A94E1A  ResultHash=0DDF  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  12  Best=0.00019021  Result=0.00019021  Best=0.00019021  Seed=C0A94E7E  ResultHash=A5A5  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  13  Best=0.00018787  Result=0.00018787  Best=0.00018787  Seed=C0A94EE2  ResultHash=DE24  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  14  Best=0.00018421  Result=0.00018421  Best=0.00018421  Seed=C0A94F46  ResultHash=784D  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  15  Best=0.00018421  Result=0.00018568  Best=0.00018421  Seed=C0A94FAA  ResultHash=C033  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  16  Best=0.00018421  Result=0.00018692  Best=0.00018421  Seed=C0A9500E  ResultHash=35F8  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  17  Best=0.00018421  Result=0.00018887  Best=0.00018421  Seed=C0A95072  ResultHash=39AC  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  18  Best=0.00018421  Result=0.00018597  Best=0.00018421  Seed=C0A950D6  ResultHash=8480  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  19  Best=0.00018421  Result=0.00018527  Best=0.00018421  Seed=C0A9513A  ResultHash=3E85  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  20  Best=0.00018421  Result=0.00018883  Best=0.00018421  Seed=C0A9519E  ResultHash=EDC4  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  21  Best=0.00018144  Result=0.00018144  Best=0.00018144  Seed=C0A95202  ResultHash=15D6  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  22  Best=0.00018144  Result=0.00018162  Best=0.00018144  Seed=C0A95266  ResultHash=FDCA  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  23  Best=0.00018047  Result=0.00018047  Best=0.00018047  Seed=C0A952CA  ResultHash=9F59  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  24  Best=0.00018047  Result=0.00018454  Best=0.00018047  Seed=C0A9532E  ResultHash=E385  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  25  Best=0.00018047  Result=0.00018060  Best=0.00018047  Seed=C0A95392  ResultHash=A839  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  26  Best=0.00017798  Result=0.00017798  Best=0.00017798  Seed=C0A953F6  ResultHash=8850  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  27  Best=0.00017798  Result=0.00017977  Best=0.00017798  Seed=C0A9545A  ResultHash=DB8B  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  28  Best=0.00017798  Result=0.00017862  Best=0.00017798  Seed=C0A954BE  ResultHash=A3CB  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  29  Best=0.00017798  Result=0.00017822  Best=0.00017798  Seed=C0A95522  ResultHash=7C06  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  30  Best=0.00017798  Result=0.00017926  Best=0.00017798  Seed=C0A95586  ResultHash=F07E  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  31  Best=0.00017798  Result=0.00017810  Best=0.00017798  Seed=C0A955EA  ResultHash=959C  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  32  Best=0.00017798  Result=0.00017810  Best=0.00017798  Seed=C0A9564E  ResultHash=DDAE  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  33  Best=0.00017518  Result=0.00017518  Best=0.00017518  Seed=C0A956B2  ResultHash=4672  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  34  Best=0.00017518  Result=0.00017905  Best=0.00017518  Seed=C0A95716  ResultHash=C496  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  35  Best=0.00017518  Result=0.00017832  Best=0.00017518  Seed=C0A9577A  ResultHash=9427  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  36  Best=0.00017518  Result=0.00017716  Best=0.00017518  Seed=C0A957DE  ResultHash=902C  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  37  Best=0.00017518  Result=0.00017697  Best=0.00017518  Seed=C0A95842  ResultHash=2332  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  38  Best=0.00017518  Result=0.00017822  Best=0.00017518  Seed=C0A958A6  ResultHash=1870  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  39  Best=0.00017518  Result=0.00017688  Best=0.00017518  Seed=C0A9590A  ResultHash=0F2A  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  40  Best=0.00017518  Result=0.00017631  Best=0.00017518  Seed=C0A9596E  ResultHash=3B62  ProgramHash=B271
FIRESTARTER_OPTIMIZE:FIRESTARTER_EVOLVE_BEST  Generation:  41  Best=0.00017518  Result=0.00017774  Best=0.00017518  Seed=C0A959D2  ResultHash=0AEC  ProgramHash=B271
