variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_CODE;
units = 1;
process = 0;
population = 4352;
iterations = 256;
candidates = 16;
generations = 5;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 4321;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_CODE: Generation=0  Age=0  Best=0.10966852  Time=1.8809 Seconds  Run Time=4.3966 Seconds  TestError=0.00000001
FIRESTARTER_OPTIMIZE: Generation=25  Age=14  Best=0.00010180  Time=2.6835 Seconds  Run Time=154.9373 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=26  Age=15  Best=0.00010180  Time=2.8254 Seconds  Run Time=157.8546 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=27  Age=16  Best=0.00010180  Time=2.7625 Seconds  Run Time=160.6740 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=28  Age=17  Best=0.00010180  Time=2.7554 Seconds  Run Time=163.4498 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=29  Age=18  Best=0.00010180  Time=3.0868 Seconds  Run Time=166.5586 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=30  Age=19  Best=0.00010180  Time=2.5950 Seconds  Run Time=169.1733 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=31  Age=20  Best=0.00010180  Time=2.6143 Seconds  Run Time=171.8553 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=32  Age=21  Best=0.00010180  Time=2.6309 Seconds  Run Time=174.5279 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=33  Age=22  Best=0.00010180  Time=2.6623 Seconds  Run Time=177.2253 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=34  Age=23  Best=0.00010180  Time=2.6923 Seconds  Run Time=179.9233 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=35  Age=24  Best=0.00010180  Time=2.6722 Seconds  Run Time=182.6731 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=36  Age=25  Best=0.00010180  Time=2.7078 Seconds  Run Time=185.4854 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=37  Age=26  Best=0.00010180  Time=2.6382 Seconds  Run Time=188.1961 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=38  Age=27  Best=0.00010180  Time=2.7476 Seconds  Run Time=190.9747 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=39  Age=28  Best=0.00010180  Time=2.7702 Seconds  Run Time=193.7695 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=40  Age=29  Best=0.00010180  Time=2.7616 Seconds  Run Time=196.5429 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=41  Age=30  Best=0.00010180  Time=2.8343 Seconds  Run Time=199.3891 Seconds  TestError=0.00000024
FIRESTARTER_OPTIMIZE: Generation=42  Age=31  Best=0.00010180  Time=2.7938 Seconds  Run Time=202.2397 Seconds  TestError=0.00000024
