CUDA devices = 1
Device 0: NVIDIA GeForce RTX 4090

variations = 3
instructions = 32
registers = 30
opcodes = 3

targetMin = 0.000000f
targetMax = 6.283185f
target = 0.000001f

mode = FIRESTARTER_OPTIMIZE
evolveSeed = 0
optimizeSeed = 0
tests = 256
streams = 1
units = 1
states = 1
population = 262144
generations = 0
passes = 512
samples = 15
iterations = 64
candidates = 0
attempts = 0
optimize = 1

scale = 0.300000f
startScale = 2.500000f
startResult = 10.000000f

FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0 *Result=0.01374147  Best=0.01374147   Time=2.022  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0 *Result=0.00423789  Best=0.00423789   Time=2.035  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00622146  Best=0.00423789   Time=2.044  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00654719  Best=0.00423789   Time=2.044  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0 *Result=0.00136642  Best=0.00136642   Time=2.044  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00162732  Best=0.00136642   Time=2.052  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00213949  Best=0.00136642   Time=2.052  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0 *Result=0.00020230  Best=0.00020230   Time=2.052  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00079662  Best=0.00020230   Time=2.061  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.85227418  Best=0.00020230   Time=2.062  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00335050  Best=0.00020230   Time=2.062  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0 *Result=0.00015460  Best=0.00015460   Time=2.062  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00423124  Best=0.00015460   Time=2.070  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00639511  Best=0.00015460   Time=2.070  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.00050287  Best=0.00015460   Time=2.070  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  0  Result=0.01296252  Best=0.00015460   Time=2.070  Run Time=118.9
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=0.00206043  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=0.00017940  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=0.00031195  Best=0.00015460   Time=3.077  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1 *Result=0.00015262  Best=0.00015262   Time=3.078  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015262   Time=3.090  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00015262   Time=3.090  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1 *Result=0.00014067  Best=0.00014067   Time=3.090  Run Time=155.1
FIRESTARTER_OPTIMIZE: Seed=0  Test=12  Generation=  1  Result=10.00000000  Best=0.00014067   Time=3.099  Run Time=155.1
