variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 2;
processes = 12;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 10000;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Seed=2  Generation=2  Result=0.00086308  Average=0.00086308  Best=0.00086308  BestSeed=2  Time=2.0505 Seconds  Run Time=3.7680 Seconds  TestError=0.00000083  V:0=0.00041395  V:1=0.00008070  V:2=0.00086308
FIRESTARTER_RANDOM: Seed=4  Generation=4  Result=0.01633155  Average=0.00859731  Best=0.00086308  BestSeed=2  Time=1.7155 Seconds  Run Time=3.7686 Seconds  TestError=0.00000012  V:0=0.00616675  V:1=0.00312966  V:2=0.01633155
FIRESTARTER_RANDOM: Seed=6  Generation=6  Result=0.00138590  Average=0.00619351  Best=0.00086308  BestSeed=2  Time=1.1438 Seconds  Run Time=3.7690 Seconds  TestError=10.00000000  V:0=0.00138590  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=11  Generation=11  Result=0.02856696  Average=0.01178687  Best=0.00086308  BestSeed=2  Time=0.8580 Seconds  Run Time=3.7693 Seconds  TestError=10.00000000  V:0=0.02856696  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=10  Generation=10  Result=0.00069271  Average=0.00956804  Best=0.00069271  BestSeed=10  Time=0.6864 Seconds  Run Time=3.9373 Seconds  TestError=0.00000063  V:0=0.00034102  V:1=0.00022888  V:2=0.00069271
FIRESTARTER_RANDOM: Seed=0  Generation=0  Result=0.00125349  Average=0.00818228  Best=0.00069271  BestSeed=10  Time=0.6000 Seconds  Run Time=3.9379 Seconds  TestError=10.00000000  V:0=0.00011647  V:1=0.00125349  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=1  Generation=1  Result=0.00097457  Average=0.00715261  Best=0.00069271  BestSeed=10  Time=0.5144 Seconds  Run Time=3.9383 Seconds  TestError=0.00000012  V:0=0.00046849  V:1=0.00040257  V:2=0.00097457
FIRESTARTER_RANDOM: Seed=9  Generation=9  Result=0.09841970  Average=0.01856099  Best=0.00069271  BestSeed=10  Time=0.4501 Seconds  Run Time=3.9386 Seconds  TestError=10.00000000  V:0=0.09841970  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=8  Generation=8  Result=0.00071478  Average=0.01657808  Best=0.00069271  BestSeed=10  Time=0.4002 Seconds  Run Time=3.9390 Seconds  TestError=10.00000000  V:0=0.00071478  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=3  Generation=3  Result=0.00092405  Average=0.01501268  Best=0.00069271  BestSeed=10  Time=0.3602 Seconds  Run Time=3.9393 Seconds  TestError=10.00000000  V:0=0.00092405  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=7  Generation=7  Result=0.00266081  Average=0.01388978  Best=0.00069271  BestSeed=10  Time=0.3275 Seconds  Run Time=3.9397 Seconds  TestError=10.00000000  V:0=0.00266081  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=13  Generation=13  Result=0.00116464  Average=0.01282935  Best=0.00069271  BestSeed=10  Time=0.3002 Seconds  Run Time=3.9400 Seconds  TestError=10.00000000  V:0=0.00116464  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=5  Generation=5  Result=0.00039327  Average=0.01187273  Best=0.00039327  BestSeed=5  Time=0.2771 Seconds  Run Time=4.0438 Seconds  TestError=0.00000006  V:0=0.00031114  V:1=0.00014979  V:2=0.00039327
FIRESTARTER_RANDOM: Seed=12  Generation=12  Result=0.00089157  Average=0.01108836  Best=0.00039327  BestSeed=5  Time=0.2932 Seconds  Run Time=4.4422 Seconds  TestError=0.00000018  V:0=0.00022113  V:1=0.00024348  V:2=0.00089157
FIRESTARTER_RANDOM: Seed=15  Generation=15  Result=0.00260520  Average=0.01052282  Best=0.00039327  BestSeed=5  Time=0.2759 Seconds  Run Time=4.4758 Seconds  TestError=0.00000060  V:0=0.00022904  V:1=0.00037968  V:2=0.00260520
FIRESTARTER_RANDOM: Seed=19  Generation=19  Result=0.00756872  Average=0.01033819  Best=0.00039327  BestSeed=5  Time=0.2671 Seconds  Run Time=4.6113 Seconds  TestError=10.00000000  V:0=0.00756872  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=18  Generation=18  Result=0.00077599  Average=0.00977570  Best=0.00039327  BestSeed=5  Time=0.2617 Seconds  Run Time=4.7868 Seconds  TestError=10.00000000  V:0=0.00077599  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=16  Generation=16  Result=0.00040662  Average=0.00925520  Best=0.00039327  BestSeed=5  Time=0.2549 Seconds  Run Time=4.9255 Seconds  TestError=0.00000010  V:0=0.00033402  V:1=0.00008942  V:2=0.00040662
FIRESTARTER_RANDOM: Seed=17  Generation=17  Result=0.00068623  Average=0.00880420  Best=0.00039327  BestSeed=5  Time=0.2424 Seconds  Run Time=4.9433 Seconds  TestError=10.00000000  V:0=0.00068623  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=14  Generation=14  Result=0.01125300  Average=0.00892664  Best=0.00039327  BestSeed=5  Time=0.2376 Seconds  Run Time=5.0892 Seconds  TestError=10.00000000  V:0=0.01125300  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=20  Generation=20  Result=0.09841883  Average=0.01318817  Best=0.00039327  BestSeed=5  Time=0.2350 Seconds  Run Time=5.2717 Seconds  TestError=10.00000000  V:0=0.09841883  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=23  Generation=23  Result=0.97492790  Average=0.05690362  Best=0.00039327  BestSeed=5  Time=0.2325 Seconds  Run Time=5.4535 Seconds  TestError=10.00000000  V:0=0.97492790  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=22  Generation=22  Result=0.00042954  Average=0.05444822  Best=0.00039327  BestSeed=5  Time=0.2273 Seconds  Run Time=5.5651 Seconds  TestError=0.00000048  V:0=0.00019872  V:1=0.00007939  V:2=0.00042954
FIRESTARTER_RANDOM: Seed=21  Generation=21  Result=0.00061786  Average=0.05220529  Best=0.00039327  BestSeed=5  Time=0.2262 Seconds  Run Time=5.7675 Seconds  TestError=10.00000000  V:0=0.00009030  V:1=0.00061786  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=26  Generation=26  Result=0.09841896  Average=0.05405384  Best=0.00039327  BestSeed=5  Time=0.2173 Seconds  Run Time=5.7691 Seconds  TestError=10.00000000  V:0=0.09841896  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=28  Generation=28  Result=0.00089073  Average=0.05200910  Best=0.00039327  BestSeed=5  Time=0.2150 Seconds  Run Time=5.9288 Seconds  TestError=10.00000000  V:0=0.00089073  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=24  Generation=24  Result=0.00050104  Average=0.05010140  Best=0.00039327  BestSeed=5  Time=0.2126 Seconds  Run Time=6.0780 Seconds  TestError=10.00000000  V:0=0.00036966  V:1=0.00050104  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=29  Generation=29  Result=0.00320879  Average=0.04842666  Best=0.00039327  BestSeed=5  Time=0.2053 Seconds  Run Time=6.0864 Seconds  TestError=10.00000000  V:0=0.00320879  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=27  Generation=27  Result=0.00094628  Average=0.04678941  Best=0.00039327  BestSeed=5  Time=0.2035 Seconds  Run Time=6.2378 Seconds  TestError=10.00000000  V:0=0.00094628  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=30  Generation=30  Result=0.85227418  Average=0.07363890  Best=0.00039327  BestSeed=5  Time=0.2049 Seconds  Run Time=6.4855 Seconds  TestError=10.00000000  V:0=0.00013325  V:1=0.85227418  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=31  Generation=31  Result=0.00212169  Average=0.07133189  Best=0.00039327  BestSeed=5  Time=0.2070 Seconds  Run Time=6.7537 Seconds  TestError=0.00000069  V:0=0.00024149  V:1=0.00009024  V:2=0.00212169
FIRESTARTER_RANDOM: Seed=25  Generation=25  Result=0.00572723  Average=0.06928175  Best=0.00039327  BestSeed=5  Time=0.2052 Seconds  Run Time=6.9033 Seconds  TestError=10.00000000  V:0=0.00572723  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=33  Generation=33  Result=0.00157809  Average=0.06723012  Best=0.00039327  BestSeed=5  Time=0.2018 Seconds  Run Time=6.9955 Seconds  TestError=0.00000012  V:0=0.00013274  V:1=0.00009167  V:2=0.00157809
FIRESTARTER_RANDOM: Seed=32  Generation=32  Result=0.06156635  Average=0.06706354  Best=0.00039327  BestSeed=5  Time=0.1977 Seconds  Run Time=7.0605 Seconds  TestError=10.00000000  V:0=0.06156635  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=35  Generation=35  Result=0.00050509  Average=0.06516187  Best=0.00039327  BestSeed=5  Time=0.1997 Seconds  Run Time=7.3259 Seconds  TestError=10.00000000  V:0=0.00023603  V:1=0.00050509  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=34  Generation=34  Result=0.00147501  Average=0.06339279  Best=0.00039327  BestSeed=5  Time=0.1999 Seconds  Run Time=7.5352 Seconds  TestError=0.00000173  V:0=0.00032044  V:1=0.00033996  V:2=0.00147501
FIRESTARTER_RANDOM: Seed=37  Generation=37  Result=0.00229302  Average=0.06174144  Best=0.00039327  BestSeed=5  Time=0.1997 Seconds  Run Time=7.7258 Seconds  TestError=10.00000000  V:0=0.00229302  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=39  Generation=39  Result=0.00064510  Average=0.06013365  Best=0.00039327  BestSeed=5  Time=0.1983 Seconds  Run Time=7.8745 Seconds  TestError=10.00000000  V:0=0.00064510  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=36  Generation=36  Result=0.00031877  Average=0.05859993  Best=0.00031877  BestSeed=36  Time=0.1948 Seconds  Run Time=7.9514 Seconds  TestError=0.00000092  V:0=0.00020301  V:1=0.00031877  V:2=0.00031388
FIRESTARTER_RANDOM: Seed=43  Generation=43  Result=0.00073905  Average=0.05715341  Best=0.00031877  BestSeed=36  Time=0.1944 Seconds  Run Time=8.1144 Seconds  TestError=10.00000000  V:0=0.00073905  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=40  Generation=40  Result=0.01059890  Average=0.05601793  Best=0.00031877  BestSeed=36  Time=0.1919 Seconds  Run Time=8.2046 Seconds  TestError=10.00000000  V:0=0.00012887  V:1=0.01059890  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=38  Generation=38  Result=0.00401217  Average=0.05477970  Best=0.00031877  BestSeed=36  Time=0.1909 Seconds  Run Time=8.3534 Seconds  TestError=10.00000000  V:0=0.00401217  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=42  Generation=42  Result=0.00044507  Average=0.05351610  Best=0.00031877  BestSeed=36  Time=0.1898 Seconds  Run Time=8.5011 Seconds  TestError=10.00000000  V:0=0.00044507  V:1=10.00000000  V:2=10.00000000
