variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_RANDOM;
units = 8;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 100;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_RANDOM: Seed=5  Generation=5  Result=0.00039327  Average=0.00039327  Best=0.00039327  BestSeed=5  Time=0.7837 Seconds  Run Time=5.5228 Seconds  TestError=0.00000006  V:0=0.00031114  V:1=0.00014979  V:2=0.00039327
FIRESTARTER_RANDOM: Seed=6  Generation=6  Result=0.00172842  Average=0.00106084  Best=0.00039327  BestSeed=5  Time=0.8417 Seconds  Run Time=5.5236 Seconds  TestError=0.00000036  V:0=0.00138590  V:1=0.00037539  V:2=0.00172842
FIRESTARTER_RANDOM: Seed=1  Generation=1  Result=0.00097457  Average=0.00103208  Best=0.00039327  BestSeed=5  Time=5.0505 Seconds  Run Time=5.5240 Seconds  TestError=0.00000012  V:0=0.00046849  V:1=0.00040257  V:2=0.00097457
FIRESTARTER_RANDOM: Seed=2  Generation=2  Result=0.00086308  Average=0.00098983  Best=0.00039327  BestSeed=5  Time=2.5255 Seconds  Run Time=5.5244 Seconds  TestError=0.00000083  V:0=0.00041395  V:1=0.00008070  V:2=0.00086308
FIRESTARTER_RANDOM: Seed=11  Generation=11  Result=0.02856696  Average=0.00650526  Best=0.00039327  BestSeed=5  Time=0.4592 Seconds  Run Time=5.5249 Seconds  TestError=0.00000012  V:0=0.02856696  V:1=0.01679683  V:2=0.02005136
FIRESTARTER_RANDOM: Seed=9  Generation=9  Result=0.17369276  Average=0.03436984  Best=0.00039327  BestSeed=5  Time=0.5613 Seconds  Run Time=5.5253 Seconds  TestError=0.00000018  V:0=0.09841970  V:1=0.06327134  V:2=0.17369276
FIRESTARTER_RANDOM: Seed=3  Generation=3  Result=0.00161380  Average=0.02969041  Best=0.00039327  BestSeed=5  Time=1.6841 Seconds  Run Time=5.5257 Seconds  TestError=0.00000012  V:0=0.00092405  V:1=0.00027823  V:2=0.00161380
FIRESTARTER_RANDOM: Seed=4  Generation=4  Result=0.01633155  Average=0.02802055  Best=0.00039327  BestSeed=5  Time=1.2632 Seconds  Run Time=5.5261 Seconds  TestError=0.00000012  V:0=0.00616675  V:1=0.00312966  V:2=0.01633155
FIRESTARTER_RANDOM: Seed=13  Generation=13  Result=0.00116464  Average=0.02503656  Best=0.00039327  BestSeed=5  Time=0.3887 Seconds  Run Time=5.5266 Seconds  TestError=0.00000009  V:0=0.00116464  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=8  Generation=8  Result=0.00071478  Average=0.02260438  Best=0.00039327  BestSeed=5  Time=0.6317 Seconds  Run Time=5.5271 Seconds  TestError=0.00000000  V:0=0.00071478  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=14  Generation=14  Result=0.01125300  Average=0.02157244  Best=0.00039327  BestSeed=5  Time=0.3610 Seconds  Run Time=5.5275 Seconds  TestError=0.00000000  V:0=0.01125300  V:1=10.00000000  V:2=10.00000000
FIRESTARTER_RANDOM: Seed=7  Generation=7  Result=0.00266081  Average=0.01999647  Best=0.00039327  BestSeed=5  Time=0.7221 Seconds  Run Time=5.5279 Seconds  TestError=0.00000089  V:0=0.00266081  V:1=10.00000000  V:2=10.00000000
