variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_EVOLVE;
units = 10;
processes = 16;
population = 69632;
iterations = 256;
candidates = 16;
generations = 100;
precision = 0;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00555515  BestSeed=0  Time=0.2037 Seconds  Run Time=10.4180 Seconds  TestError=0.00000250
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00161380  BestSeed=3  Time=0.2037 Seconds  Run Time=10.4288 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00161380  BestSeed=3  Time=0.2037 Seconds  Run Time=10.4293 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.2037 Seconds  Run Time=10.5365 Seconds  TestError=0.00000006
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.2037 Seconds  Run Time=10.5370 Seconds  TestError=0.00000083
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.2037 Seconds  Run Time=10.5374 Seconds  TestError=0.00000018
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.2037 Seconds  Run Time=10.5379 Seconds  TestError=0.00000012
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.2037 Seconds  Run Time=10.5383 Seconds  TestError=0.00000089
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.2037 Seconds  Run Time=12.1562 Seconds  TestError=0.00000024
FIRESTARTER_EVOLVE: Seed=0  Generation=0  Age=0  Best=0.00039327  BestSeed=5  Time=0.2037 Seconds  Run Time=13.1976 Seconds  TestError=0.00000036
FIRESTARTER_EVOLVE: Seed=1  Generation=1  Age=1  Best=0.00039327  BestSeed=5  Time=1.1237 Seconds  Run Time=14.4178 Seconds  TestError=0.00000005
