variations = 3;
samples = 15;
instructions = 32;
registers = 32;
opcodes = 2;

targetMin = 0.000000f;
targetMax = 6.283185f;

mode = FIRESTARTER_OPTIMIZE;
units = 1;
process = 0;
population = 139264;
iterations = 512;
candidates = 16;
generations = 100;
precision = 256;
evolve = FIRESTARTER_EVOLVE_BEST;
attempts = 32;
seed = 0;
scale = 0.100000f;
startScale = 4.000000f;
startResult = 10.000000f;

FIRESTARTER_OPTIMIZE: Generation=0  Age=0  Best=0.00031972  Time=4.1173 Seconds  Run Time=6.6415 Seconds  TestError=0.00000003
FIRESTARTER_OPTIMIZE: Generation=1  Age=0  Best=0.00013447  Time=1.8282 Seconds  Run Time=8.5212 Seconds  TestError=0.00000072
FIRESTARTER_OPTIMIZE: Generation=2  Age=0  Best=0.00010300  Time=2.1419 Seconds  Run Time=10.7199 Seconds  TestError=0.00000006
FIRESTARTER_OPTIMIZE: Generation=3  Age=0  Best=0.00009143  Time=2.4055 Seconds  Run Time=13.2071 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Generation=4  Age=0  Best=0.00008249  Time=2.6288 Seconds  Run Time=15.8822 Seconds  TestError=0.00000072
FIRESTARTER_OPTIMIZE: Generation=5  Age=0  Best=0.00007677  Time=2.8795 Seconds  Run Time=18.8030 Seconds  TestError=0.00000039
FIRESTARTER_OPTIMIZE: Generation=6  Age=0  Best=0.00007558  Time=2.9902 Seconds  Run Time=21.8020 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Generation=7  Age=0  Best=0.00007442  Time=2.9672 Seconds  Run Time=24.7842 Seconds  TestError=0.00000018
FIRESTARTER_OPTIMIZE: Generation=8  Age=0  Best=0.00007081  Time=3.2891 Seconds  Run Time=28.1157 Seconds  TestError=0.00000042
FIRESTARTER_OPTIMIZE: Generation=9  Age=1  Best=0.00007081  Time=3.2563 Seconds  Run Time=31.4156 Seconds  TestError=0.00000042
FIRESTARTER_OPTIMIZE: Generation=10  Age=0  Best=0.00007010  Time=3.3766 Seconds  Run Time=34.8768 Seconds  TestError=0.00000039
FIRESTARTER_OPTIMIZE: Generation=11  Age=1  Best=0.00007010  Time=3.3063 Seconds  Run Time=38.2527 Seconds  TestError=0.00000039
FIRESTARTER_OPTIMIZE: Generation=12  Age=2  Best=0.00007010  Time=3.4260 Seconds  Run Time=41.7149 Seconds  TestError=0.00000039
FIRESTARTER_OPTIMIZE: Generation=13  Age=3  Best=0.00007010  Time=3.7710 Seconds  Run Time=45.5001 Seconds  TestError=0.00000039
FIRESTARTER_OPTIMIZE: Generation=14  Age=4  Best=0.00007010  Time=3.8295 Seconds  Run Time=49.3429 Seconds  TestError=0.00000039
FIRESTARTER_OPTIMIZE: Generation=15  Age=0  Best=0.00006950  Time=3.9230 Seconds  Run Time=53.3343 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Generation=16  Age=1  Best=0.00006950  Time=3.9027 Seconds  Run Time=57.3190 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Generation=17  Age=2  Best=0.00006950  Time=3.9043 Seconds  Run Time=61.3267 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Generation=18  Age=3  Best=0.00006950  Time=3.8998 Seconds  Run Time=65.3317 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Generation=19  Age=4  Best=0.00006950  Time=3.9386 Seconds  Run Time=69.3787 Seconds  TestError=0.00000000
FIRESTARTER_OPTIMIZE: Generation=20  Age=0  Best=0.00006866  Time=4.0338 Seconds  Run Time=73.4892 Seconds  TestError=0.00000012
FIRESTARTER_OPTIMIZE: Generation=21  Age=1  Best=0.00006866  Time=3.7078 Seconds  Run Time=77.2742 Seconds  TestError=0.00000012
